         MJD         m       dm     uJy   duJy   F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57395.649680 19.841877      NaN    -8.0   14.0   c  0.0    1.07 234.27136 33.95717  7050.54  2939.12 3.72 3.59  11.9 -0.406    19.54 21.42 02a57395o0692c 0xc00800
57395.665303 19.569016      NaN   -18.0   18.0   c  0.0    1.13 234.27136 33.95717  6739.69  2360.91 3.74 3.59   3.1 -0.420    19.33 20.98 02a57395o0717c 0xc00800
57395.680707 16.926048      NaN    85.0  177.0   c  0.0    0.84 234.27136 33.95717  7566.55  3516.52 3.67 3.49  81.2 -0.411    17.57 17.58 02a57395o0742c 0xc00802
57451.595884 19.841877      NaN    -2.0   14.0   c  0.0    0.94 234.27136 33.95717  7499.32  2328.19 3.94 3.54  14.1 -0.454    19.63 21.51 02a57451o0716c 0xc00800
57451.609609 19.696897      NaN    -6.0   16.0   c  0.0    1.00 234.27136 33.95717  7782.35  2914.39 3.82 3.60  20.1 -0.442    19.62 21.49 02a57451o0739c 0xc00800
57451.645323 19.569016      NaN     9.0   15.0   c  0.0    0.96 234.27136 33.95717  4019.98  7180.18 3.67 3.43 -75.4 -0.435    19.56 21.39 02a57451o0796c 0xc00800
57451.663988 18.298627      NaN     6.0   56.0   c  0.0    1.33 234.27136 33.95717  4090.99  7105.36 3.63 3.39 -79.3 -0.462    18.35 19.06 02a57451o0820c 0xc00800
57455.588506 19.002397      NaN     7.0   28.0   c  0.0    0.79 234.27136 33.95717  7498.71  2484.72 3.94 3.62  16.5 -0.444    19.06 21.03 02a57455o0673c 0xc00800
57455.613850 19.841877      NaN   -11.0   14.0   c  0.0    1.09 234.27136 33.95717  7785.56  3072.53 3.84 3.64  28.6 -0.430    19.72 21.82 02a57455o0714c 0xc00800
57455.636217 19.766969      NaN    -5.0   15.0   c  0.0    0.84 234.27136 33.95717  4037.66  7029.37 3.74 3.48 -75.4 -0.416    19.74 21.84 02a57455o0749c 0xc00800
57455.658911 18.910912      NaN    12.0   29.0   c  0.0    1.08 234.27136 33.95717  4089.92  7103.62 3.69 3.48 -81.2 -0.430    18.75 19.99 02a57455o0782c 0xc00800
57487.502688 19.631075      NaN     6.0   15.0   c  0.0    1.06 234.27136 33.95717  7335.23  2422.74 4.09 3.73  15.6 -0.438    19.64 21.64 02a57487o0560c 0xc00900
57487.515305 19.841877      NaN    -2.0   14.0   c  0.0    1.10 234.27136 33.95717  7623.28  3007.79 3.93 3.76  23.0 -0.429    19.63 21.61 02a57487o0582c 0xc00800
57487.535288 19.841877      NaN   -24.0   14.0   c  0.0    1.11 234.27136 33.95717  4165.96  7074.35 3.80 3.52 -76.2 -0.427    19.61 21.59 02a57487o0618c 0xc00800
57487.556745 19.674510      NaN     4.0   15.0   c  0.0    1.01 234.27136 33.95717  4073.05  7090.76 3.79 3.60 -69.9 -0.414    19.58 21.54 02a57487o0656c 0xc00800
57489.482346 19.766969      NaN    -4.0   15.0   c  0.0    0.94 234.27136 33.95717  7259.03  2573.96 3.99 3.71  14.5 -0.435    19.72 21.80 02a57489o0521c 0xc00800
57513.442512 19.674510      NaN     7.0   14.0   c  0.0    0.84 234.27136 33.95717  7218.20  3546.19 3.77 3.67  28.3 -0.427    19.73 21.80 02a57513o0441c 0xc00800
57513.450763 19.652575      NaN     8.0   14.0   c  0.0    0.78 234.27136 33.95717  7237.34  3580.65 3.78 3.65  36.3 -0.420    19.75 21.85 02a57513o0456c 0xc00800
57513.459972 19.841877      NaN   -10.0   14.0   c  0.0    0.93 234.27136 33.95717  7169.35  3503.74 3.76 3.65  36.4 -0.424    19.75 21.83 02a57513o0474c 0xc00800
57513.472785 19.841877      NaN    -5.0   14.0   c  0.0    1.05 234.27136 33.95717  3395.13  6935.79 3.79 3.65 -50.0 -0.410    19.69 21.79 02a57513o0499c 0xc00800
57513.485237 19.197966      NaN    31.0   15.0   c  0.0    1.03 234.27136 33.95717  3348.21  7000.45 3.93 3.79 -36.6 -0.401    19.66 21.81 02a57513o0523c 0xc00800
57542.386291 19.841877      NaN    -6.0   14.0   c  0.0    1.04 234.27136 33.95717  4149.99  7144.27 3.87 3.60 -64.2 -0.444    19.73 21.90 02a57542o0311c 0xc00800
57542.397898 19.766969      NaN   -16.0   15.0   c  0.0    1.03 234.27136 33.95717  4136.21  7108.85 3.86 3.56 -70.0 -0.456    19.73 21.88 02a57542o0333c 0xc00800
57542.403827 19.922338      NaN   -32.0   13.0   c  0.0    1.40 234.27136 33.95717  4198.64  7186.86 3.87 3.59 -71.1 -0.443    19.71 21.85 02a57542o0345c 0xc00900
57542.431718 19.549093      NaN    10.0   15.0   c  0.0    1.02 234.27136 33.95717  4217.19  7072.24 3.89 3.54 -71.3 -0.437    19.72 21.86 02a57542o0399c 0xc00800
