Nested Sampling Global Log-Evidence           :   -0.201369732429042472E+02  +/-    0.363546151011665486E+00
Nested Importance Sampling Global Log-Evidence:   -0.247470424129571462E+02  +/-    0.405444140666146174E-01

Dim No.       Mean        Sigma
   1    0.553490615401632871E-01    0.317988667159747260E-01
   2   -0.514084049205956184E+01    0.387572132205120878E+01
   3    0.107923983280502278E+01    0.108638536889717058E+00
   4    0.146271098293853563E+01    0.350899367017762476E+00
   5    0.929487847210455284E-02    0.304484894481138989E-02
   6    0.169170310578405747E+01    0.116089897754309446E+00
   7   -0.167557927049236377E+01    0.410884506033330155E+00
   8   -0.956510381550997602E-01    0.740553426134645254E-01
   9   -0.321480343096570254E+01    0.367724133147477206E+01
  10   -0.107423723131874954E+00    0.165879648106744965E+00
  11   -0.716448049992453664E-02    0.126995275062183499E+00
  12   -0.218096940009209039E+00    0.197437823122131290E+00
  13   -0.970961560083263009E-01    0.131581231118535424E+00
  14   -0.107008172255744327E+01    0.611907153653941313E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.303308487698918106E-02
   2   -0.706205927661645205E+01
   3    0.110968400500533138E+01
   4    0.178412927446601222E+01
   5    0.764563276129030019E-02
   6    0.155682326747142663E+01
   7   -0.927803206781698364E+00
   8   -0.231226591508149587E+00
   9   -0.510015655930993184E+00
  10   -0.192025750546677393E+00
  11    0.106879218656147718E+00
  12   -0.446619448854578938E+00
  13   -0.409562643080318478E+00
  14   -0.107702613412421355E+01

MAP Parameters
Dim No.        Parameter
   1   -0.303308487698918106E-02
   2   -0.706205927661645205E+01
   3    0.110968400500533138E+01
   4    0.178412927446601222E+01
   5    0.764563276129030019E-02
   6    0.155682326747142663E+01
   7   -0.927803206781698364E+00
   8   -0.231226591508149587E+00
   9   -0.510015655930993184E+00
  10   -0.192025750546677393E+00
  11    0.106879218656147718E+00
  12   -0.446619448854578938E+00
  13   -0.409562643080318478E+00
  14   -0.107702613412421355E+01
