Nested Sampling Global Log-Evidence           :   -0.389106866151420849E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.430835947239607897E+01  +/-    0.547945194561962126E-01

Dim No.       Mean        Sigma
   1    0.316647471560894955E-01    0.119063302699019564E-02
   2   -0.238062896856760595E+02    0.318387463272168048E+00
   3    0.675431292543020256E+00    0.189110720897599088E-01
   4    0.118525378089052547E+01    0.462259335870603312E-02
   5    0.861446375410695152E-02    0.130305242162315964E-03
   6    0.274103880101417952E+01    0.210805915706885469E-02
   7   -0.188179974158519614E+01    0.880566507795772918E-01
   8   -0.155290396557542398E+00    0.198236358981406565E-02
   9   -0.181180098795338806E+01    0.449864677900114751E+00
  10   -0.146429048448517923E+00    0.147417632708563943E-01
  11   -0.881720489032542659E-01    0.495378658057817490E-02
  12   -0.270379936522850028E+00    0.348358129206843359E-02
  13    0.143555160912408580E+00    0.787459720731266584E-02
  14   -0.106357649625353190E+01    0.855809735423580277E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.309260542267827919E-01
   2   -0.231289013174894968E+02
   3    0.663467348571165405E+00
   4    0.118090979045915634E+01
   5    0.860137020507657085E-02
   6    0.274058365681636262E+01
   7   -0.183618217661303085E+01
   8   -0.154807570505683417E+00
   9   -0.197555176734600835E+01
  10   -0.152544887101380200E+00
  11   -0.917701253746945472E-01
  12   -0.277081962583092478E+00
  13    0.143363687201073509E+00
  14   -0.106606519501175856E+01

MAP Parameters
Dim No.        Parameter
   1    0.313228781450876695E-01
   2   -0.242408079550338371E+02
   3    0.670671448736658071E+00
   4    0.118437575733528999E+01
   5    0.875923184807281610E-02
   6    0.274484287433276064E+01
   7   -0.180280532315792374E+01
   8   -0.158537344866846980E+00
   9   -0.213947084630703976E+01
  10   -0.150886638040251042E+00
  11   -0.904786918523331624E-01
  12   -0.274534146427592773E+00
  13    0.133750738513939704E+00
  14   -0.105921063296311280E+01
