Nested Sampling Global Log-Evidence           :   -0.706713419625050392E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.706837064707317495E+02  +/-    0.176410122330483243E-02

Dim No.       Mean        Sigma
   1    0.164958413478223404E+00    0.525030971279469836E-03
   2   -0.296621589133731263E+02    0.280314164195268091E-01
   3    0.119944903181315676E+01    0.227143669893531321E-02
   4    0.176854788645962957E+01    0.348937860084560006E-03
   5    0.855520664008226767E-02    0.206222774980913121E-04
   6    0.786845294388703209E+00    0.689717970019872607E-02
   7   -0.182721978525191120E+01    0.564711970456744441E-01
   8    0.230962871127699185E-01    0.109668578534019502E-02
   9   -0.420401431363503164E+01    0.130912101922046803E+00
  10   -0.977254014412742428E-01    0.497920980617336945E-02
  11    0.474613819107767843E-01    0.709351354325402235E-03
  12    0.628980833962051317E-01    0.652890759067021307E-03
  13   -0.181223157942959456E+00    0.586904927477449254E-02
  14   -0.108408233841766055E+01    0.837700929055570052E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.165065657866352966E+00
   2   -0.296373430803335722E+02
   3    0.119773593002210754E+01
   4    0.176829173264130413E+01
   5    0.854035895744766245E-02
   6    0.778031871990662927E+00
   7   -0.180531117347604786E+01
   8    0.246184386734570396E-01
   9   -0.408387925779579497E+01
  10   -0.989092192222153638E-01
  11    0.479180344469494618E-01
  12    0.649145668640430107E-01
  13   -0.186600374413809694E+00
  14   -0.109326928435917359E+01

MAP Parameters
Dim No.        Parameter
   1    0.165022075463910456E+00
   2   -0.296324908013982942E+02
   3    0.119680559856441948E+01
   4    0.176859973790027980E+01
   5    0.857682935448728263E-02
   6    0.803898717794592876E+00
   7   -0.181760020976238490E+01
   8    0.209773839861137450E-01
   9   -0.417071872991465131E+01
  10   -0.938740613212795810E-01
  11    0.486771600757469475E-01
  12    0.635807376546808078E-01
  13   -0.188706779757797011E+00
  14   -0.107678339529283074E+01
