         MJD         m       dm     uJy  duJy F  err  chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57328.601674 18.847027      NaN  -119.0    35 o    0   1.10 121.17658 61.52737  1162.99  7263.59  5.26 3.56 -64.1 -0.411    18.59 19.91 02a57328o0626o 0xc00800       302.0
57328.638093 18.847027      NaN     0.0    35 o    0   1.31 121.17658 61.52737  1175.67  7267.23  5.21 3.58 -63.2 -0.413    18.58 19.85 02a57328o0666o 0xc00800       302.0
57386.451035 19.089302      NaN    -3.0    28 o    0   1.06 121.17658 61.52737   868.97  7539.84  4.24 3.35 -64.3 -0.474    18.89 20.17 02a57386o0422o 0xc00800       302.0
57386.461051 18.910912      NaN    29.0    33 o    0   0.75 121.17658 61.52737   574.08  6936.39  4.35 3.37 -61.5 -0.461    18.90 20.19 02a57386o0437o 0xc00800       302.0
57386.480348 19.128787      NaN    11.0    27 o    0   1.19 121.17658 61.52737  1479.37  8171.74  3.99 3.34 -68.9 -0.467    18.89 20.15 02a57386o0467o 0xc00900       302.0
57386.495279 19.051202      NaN    -8.0    29 o    0   1.09 121.17658 61.52737  1793.03  6447.25  3.97 3.30 -62.9 -0.478    18.87 20.09 02a57386o0491o 0xc00800       302.0
57387.454039 19.351140      NaN    29.0    22 o    0   1.11 121.17658 61.52737   876.86  7543.41  3.92 3.39 -67.6 -0.469    19.11 20.27 02a57387o0425o 0xc00800       302.0
57387.457746 19.256669      NaN    42.0    24 o    0   0.99 121.17658 61.52737   577.78  6936.13  4.02 3.39 -63.4 -0.450    19.10 20.26 02a57387o0431o 0xc00800       302.0
57387.480276 19.212347      NaN   -29.0    25 o    0   0.85 121.17658 61.52737  1479.85  8170.74  3.73 3.39 -75.7 -0.470    19.12 20.26 02a57387o0466o 0xc00800       302.0
57387.491959 19.256669      NaN    39.0    24 o    0   1.05 121.17658 61.52737  1794.50  6446.06  3.83 3.41 -65.8 -0.456    19.11 20.26 02a57387o0485o 0xc00800       302.0
57409.456293 18.574166      NaN   -38.0    45 o    0   0.84 121.17658 61.52737  9282.86  3695.04  3.69 3.32  76.1 -0.467    18.32 19.11 02a57409o0436o 0xc00800       302.0
