Nested Sampling Global Log-Evidence           :   -0.926637455607550606E+02  +/-    0.579142212002618728E+00
Nested Importance Sampling Global Log-Evidence:   -0.996998748163757256E+02  +/-    0.318122208834775849E-01

Dim No.       Mean        Sigma
   1    0.808360858325828102E-01    0.178218308753024836E-01
   2   -0.251233178707031541E+02    0.963311722035678830E+00
   3    0.991891365078490628E+00    0.306687440125857393E-01
   4    0.937268593373823733E+00    0.241820694299564071E+00
   5    0.921897772583361169E-02    0.447253656226061658E-02
   6    0.215991656703435719E+01    0.110898876768262440E-01
   7   -0.170796086478058884E+01    0.438460584611057469E+00
   8   -0.166905829746247125E+00    0.180497868118384801E-01
   9   -0.883236319855969576E+01    0.112906320743687916E+01
  10   -0.268382082754997753E+00    0.888146204668823075E-01
  11   -0.617110599694519132E-01    0.171779083838171837E+00
  12   -0.233623178496792372E+00    0.234884763127393481E+00
  13   -0.498089382303761475E-02    0.199100180333756718E-01
  14   -0.105545165997170209E+01    0.510904242738354636E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.128419456506402518E+00
   2   -0.233129872759218841E+02
   3    0.937817571341316158E+00
   4    0.902416350498160047E+00
   5    0.218109256425247575E-01
   6    0.215850594724151357E+01
   7   -0.126214247916038458E+01
   8   -0.217205898392553082E+00
   9   -0.932592812172029539E+01
  10   -0.333117523000047822E+00
  11   -0.116687720240217022E-01
  12   -0.550049582081449606E+00
  13    0.267832422788172320E-02
  14   -0.109866868224045566E+01

MAP Parameters
Dim No.        Parameter
   1    0.128419456506402518E+00
   2   -0.233129872759218841E+02
   3    0.937817571341316158E+00
   4    0.902416350498160047E+00
   5    0.218109256425247575E-01
   6    0.215850594724151357E+01
   7   -0.126214247916038458E+01
   8   -0.217205898392553082E+00
   9   -0.932592812172029539E+01
  10   -0.333117523000047822E+00
  11   -0.116687720240217022E-01
  12   -0.550049582081449606E+00
  13    0.267832422788172320E-02
  14   -0.109866868224045566E+01
