Nested Sampling Global Log-Evidence           :   -0.670852325664174316E+02  +/-    0.460788719159006155E+00
Nested Importance Sampling Global Log-Evidence:   -0.730541852364784603E+02  +/-    0.331482807041367789E-01

Dim No.       Mean        Sigma
   1    0.159267575163730517E-01    0.244324760676626687E-01
   2   -0.214795167450273325E+02    0.356311588506906318E+01
   3    0.895320833271852745E+00    0.117288044488101914E+00
   4    0.178075464029063535E+01    0.283151799449676778E+00
   5    0.714150686041942293E-02    0.163420861618769294E-02
   6    0.156549373677757453E+01    0.304690034032999379E+00
   7   -0.170763607703275189E+01    0.439510726723633782E+00
   8   -0.545316712037267337E-01    0.413985049679880326E-01
   9   -0.113590569753041368E+02    0.344460859917858286E+01
  10   -0.256881130328855845E+00    0.145576515003600776E+00
  11   -0.486020217317611886E-01    0.113499086020182216E+00
  12   -0.178943863021236216E+00    0.180419339452046357E+00
  13   -0.156686087657043782E+00    0.187207024324654109E+00
  14   -0.105240414183989595E+01    0.492232111255757332E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.511203004533525296E-02
   2   -0.202599407238281159E+02
   3    0.835102815233064955E+00
   4    0.183533864913692746E+01
   5    0.694516977496726414E-02
   6    0.126147250669374222E+01
   7   -0.244957269716519166E+01
   8   -0.612423386408546752E-01
   9   -0.137928780065005583E+02
  10   -0.238007104969731653E+00
  11   -0.419863019519244943E-01
  12   -0.177317627217618540E+00
  13   -0.229227484112669661E+00
  14   -0.101126857002777260E+01

MAP Parameters
Dim No.        Parameter
   1    0.511203004533525296E-02
   2   -0.202599407238281159E+02
   3    0.835102815233064955E+00
   4    0.183533864913692746E+01
   5    0.694516977496726414E-02
   6    0.126147250669374222E+01
   7   -0.244957269716519166E+01
   8   -0.612423386408546752E-01
   9   -0.137928780065005583E+02
  10   -0.238007104969731653E+00
  11   -0.419863019519244943E-01
  12   -0.177317627217618540E+00
  13   -0.229227484112669661E+00
  14   -0.101126857002777260E+01
