Nested Sampling Global Log-Evidence           :   -0.314096558113376156E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.351094288208938643E+01  +/-    0.446530149431219534E-01

Dim No.       Mean        Sigma
   1    0.550618126085021253E-01    0.427597450817887321E-02
   2   -0.236764744878071767E+02    0.149167426907556311E+01
   3    0.531866699073823224E+00    0.906869109107630300E-01
   4    0.950226873601130340E+00    0.589496107394599234E-01
   5    0.888808617090515278E-02    0.125444899959034043E-02
   6    0.213269556526061965E+01    0.951482875945779474E-02
   7   -0.156968696976713917E+01    0.151576309845433382E+00
   8   -0.192610265697835736E+00    0.437381024367211602E-02
   9   -0.576009378840680419E+01    0.129776164685254125E+01
  10   -0.174680770681766490E+00    0.509209916894939885E-01
  11   -0.412782381083812780E-01    0.516587737010702208E-01
  12   -0.156385092409054322E+00    0.563934714914821611E-01
  13    0.101741569665318790E+00    0.103156295718212047E-01
  14   -0.107334106836663690E+01    0.119980304127562561E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.612550436200906059E-01
   2   -0.230218367394419232E+02
   3    0.660527978969077667E+00
   4    0.979136025861537029E+00
   5    0.949042838519738828E-02
   6    0.211333937100630864E+01
   7   -0.173034936296340347E+01
   8   -0.194276274333583604E+00
   9   -0.568094598432953912E+01
  10   -0.222853771936955686E+00
  11   -0.230045150419184274E+00
  12   -0.188616637080030791E+00
  13    0.115734007205422956E+00
  14   -0.109230907260255772E+01

MAP Parameters
Dim No.        Parameter
   1    0.488975384082799280E-01
   2   -0.275445099714839436E+02
   3    0.454522458466053325E+00
   4    0.942025005397273296E+00
   5    0.701048281659632025E-02
   6    0.212738753122291424E+01
   7   -0.164787465269385347E+01
   8   -0.181643482003399803E+00
   9   -0.441928375552546182E+01
  10   -0.158744738039035438E+00
  11   -0.112014531894316149E+00
  12   -0.151931643243160136E+00
  13    0.781953311149183872E-01
  14   -0.107341112381848891E+01
