         MJD         m       dm    uJy  duJy F  err    chi/N       RA     Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask
57319.641030 18.944322      NaN     -1    32 o    0     0.89 148.2208 7.25369  2665.62  5792.32  4.18  3.31 -58.5 -0.475    18.65 20.05 02a57319o0663o 0xc00800
57323.623376 18.014729      NaN     88    46 o    0     0.98 148.2208 7.25369  2689.70  5797.25  4.26  3.35 -59.0 -0.469    18.20 19.14 02a57323o0660o 0xc00900
57323.655251 17.131075      NaN    -59   170 o    0     1.26 148.2208 7.25369  2675.18  5806.51  4.26  3.32 -62.2 -0.522    16.99 16.82 02a57323o0705o 0xc00802
57388.656315 17.518329      NaN   -157   119 o    0     0.78 148.2208 7.25369  8320.44  4561.78  3.53  3.19  82.0 -0.450    18.89 20.25 02a57388o0734o 0xc00800
57388.672574 17.564935      NaN    -18   114 o    0     1.01 148.2208 7.25369  8625.01  5145.80  3.67  3.50  66.8 -0.437    18.06 18.77 02a57388o0760o 0xc00800
57408.491510 18.826541      NaN      8    33 o    0     0.96 148.2208 7.25369  3000.61  5570.60  3.64  3.36 -67.4 -0.446    18.65 19.64 02a57408o0487o 0xc00800
57408.507249 18.910912      NaN    -12    33 o    0     0.87 148.2208 7.25369  3283.93  6157.60  3.59  3.31 -83.9 -0.447    18.68 19.68 02a57408o0510o 0xc00800
57408.534168 18.767304      NaN     14    33 o    0     0.77 148.2208 7.25369  8325.87  5717.81  3.48  3.04  89.1 -0.461    18.70 19.73 02a57408o0548o 0xc00800
57408.553320 19.128787      NaN    -36    27 o    0     1.18 148.2208 7.25369  8641.65  3977.86  3.51  3.20  86.1 -0.450    18.68 19.72 02a57408o0577o 0xc00800
57444.486954 18.857417      NaN     11    31 o    0     1.25 148.2208 7.25369  7958.81  4967.16  3.80  3.36  82.8 -0.463    18.58 19.67 02a57444o0214o 0xc00800
57444.508044 19.051202      NaN    -34    29 o    0     1.52 148.2208 7.25369  7669.52  4387.31  3.83  3.67  75.6 -0.444    18.52 19.62 02a57444o0229o 0xc00800
57444.551162 18.757738      NaN    -31    38 o    0     1.10 148.2208 7.25369  8582.83  3971.32  3.81  3.50  71.0 -0.467    18.44 19.42 02a57444o0260o 0xc00800
57445.467913 18.857417      NaN     29    25 o    0     0.89 148.2208 7.25369  7416.09  5232.03  3.53  3.16  84.8 -0.475    18.89 20.10 02a57445o0522o 0xc00800
57445.490110 19.169763      NaN     -8    26 o    0     0.82 148.2208 7.25369  7128.83  4654.03  3.46  3.25  83.4 -0.473    18.86 20.04 02a57445o0563o 0xc00800
57445.512377 18.967180      NaN     10    28 o    0     0.92 148.2208 7.25369  8305.19  4080.91  3.62  3.31  74.6 -0.470    18.81 19.97 02a57445o0604o 0xc00800
57445.534699 18.675237      NaN     36    29 o    0     1.09 148.2208 7.25369  8577.74  3968.24  3.66  3.35  72.2 -0.471    18.74 19.86 02a57445o0645o 0xc00800
57464.416921 19.128787      NaN    -20    27 o    0     1.22 148.2208 7.25369  7472.31  4830.56  3.67  3.26  86.4 -0.479    18.76 20.08 02a57464o0427o 0xc00800
57464.438910 19.051202      NaN    -17    29 o    0     1.05 148.2208 7.25369  7184.78  4250.50  3.68  3.49  80.1 -0.476    18.73 20.06 02a57464o0470o 0xc00800
57464.461183 18.445391      NaN     53    33 o    0     0.89 148.2208 7.25369  8341.66  3678.43  3.79  3.49  70.1 -0.489    18.70 19.99 02a57464o0513o 0xc00800
57464.483471 18.534680      NaN     38    34 o    0     0.96 148.2208 7.25369  8574.91  3956.16  3.88  3.61  61.4 -0.484    18.64 19.93 02a57464o0556o 0xc00900
57472.416473 18.702047      NaN     -8    40 o    0     0.97 148.2208 7.25369  7507.30  5208.54  3.86  3.23  89.5 -0.473    18.32 19.23 02a57472o0395o 0xc00800
57472.437733 18.073966      NaN     94    40 o    0     1.01 148.2208 7.25369  7218.12  4629.35  3.63  3.24  88.3 -0.479    18.33 19.17 02a57472o0434o 0xc00800
57472.458972 18.073966      NaN     61    51 o    0     0.78 148.2208 7.25369  8397.12  4057.86  3.78  3.32  77.9 -0.489    18.31 19.15 02a57472o0473o 0xc00800
57472.479974 17.707197      NaN    141    53 o    0     1.02 148.2208 7.25369  8555.44  3964.41  3.80  3.35  76.3 -0.499    18.25 19.03 02a57472o0512o 0xc00a00
57476.390444 19.089302      NaN     24    20 o    0     1.24 148.2208 7.25369  7781.14  4857.47  3.90  3.48  82.1 -0.474    19.04 20.65 02a57476o0358o 0xc00800
57476.412517 19.351140      NaN    -33    22 o    0     1.45 148.2208 7.25369  7495.65  4277.44  3.82  3.63  74.9 -0.463    18.96 20.53 02a57476o0401o 0xc00900
57476.434697 18.496580      NaN     52    31 o    0     0.93 148.2208 7.25369  8675.89  3705.55  4.32  4.03  27.7 -0.435    18.81 20.37 02a57476o0444o 0xc00800
57476.457230 18.598565      NaN     36    32 o    0     1.12 148.2208 7.25369  8559.05  3961.98  4.54  4.31  55.0 -0.403    18.72 20.23 02a57476o0487o 0xc00800
57493.324204 18.757738      NaN    -42    38 o    0     1.30 148.2208 7.25369  7618.21  4926.65  3.93  3.50 -78.4 -0.498    18.28 19.37 02a57493o0224o 0xc00800
57493.341449 18.921935      NaN      5    31 o    0     1.25 148.2208 7.25369  7330.06  4349.36  3.83  3.47  83.1 -0.456    18.52 19.53 02a57493o0258o 0xc00800
57493.361130 18.816441      NaN    -34    36 o    0     1.12 148.2208 7.25369  8488.85  3777.30  3.87  3.42  79.0 -0.467    18.53 19.52 02a57493o0293o 0xc00800
57493.381195 18.623526      NaN   -117    43 o    0     0.81 148.2208 7.25369  8563.99  3953.13  3.83  3.38  77.9 -0.469    18.48 19.41 02a57493o0327o 0xc00800
57497.356221 18.396507      NaN   -164    53 o    0     1.42 148.2208 7.25369  7925.66  4833.63  3.97  3.24  89.4 -0.500    18.21 18.98 02a57497o0202o 0xc00800
57497.370896 17.643932      NaN    -43   106 o    0     0.22 148.2208 7.25369  7908.68  4795.58  3.91  3.24  85.0 -0.489    18.19 18.90 02a57497o0232o 0xc00800
57499.363210 17.778234      NaN    101    60 o    0     1.05 148.2208 7.25369  7917.66  4831.79  3.92  3.22  86.9 -0.499    18.14 18.85 02a57499o0283o 0xc00800
57499.376257 18.606822      NaN      5    42 o    0     1.36 148.2208 7.25369  7899.03  4793.03  3.87  3.16  85.7 -0.488    18.14 18.81 02a57499o0309o 0xc00800
57499.388454 18.029238      NaN     58    55 o    0     0.99 148.2208 7.25369  7957.91  4870.61  3.88  3.23  86.7 -0.498    18.09 18.76 02a57499o0333o 0xc00900
57499.402085 18.481707      NaN    -89    49 o    0     1.28 148.2208 7.25369  7976.53  4754.48  3.96  3.37  87.2 -0.477    18.03 18.68 02a57499o0360o 0xc00800
57500.355267 18.417189      NaN    -81    52 o    0     0.99 148.2208 7.25369  7925.42  4828.89  3.88  3.08  83.8 -0.511    18.20 18.90 02a57500o0273o 0xc00900
