         MJD         m       dm  uJy  duJy F  err  chi/N        RA       Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57397.441175 19.696897      NaN  -11    16 c    0   1.08 134.64977 -34.70788  7949.18  9701.89 4.14 3.90  60.4 -0.401    19.51 21.59 02a57397o0356c 0xc00800
57397.454199 19.696897      NaN   -2    16 c    0   1.04 134.64977 -34.70788  7651.96  9100.75 4.06 3.69  74.5 -0.416    19.54 21.61 02a57397o0377c 0xc00800
57397.465861 19.256669      NaN   18    18 c    0   1.03 134.64977 -34.70788  3785.06   618.85 4.81 3.74  -8.8 -0.492    19.49 21.53 02a57397o0396c 0xc00800
57397.468911 19.766969      NaN  -20    15 c    0   1.20 134.64977 -34.70788  8472.48 10287.25 4.12 3.89  70.0 -0.390    19.57 21.62 02a57397o0401c 0xc00800
57397.477707 19.696897      NaN   -9    16 c    0   1.13 134.64977 -34.70788  8736.47  8505.97 4.08 3.63  76.5 -0.416    19.54 21.60 02a57397o0412c 0xc00800
57423.407604 19.419021      NaN    8    18 c    0   0.92 134.64977 -34.70788  8685.83  9227.45 3.95 3.73  81.8 -0.401    19.49 21.42 02a57423o0271c 0xc00800
57423.427670 19.226921      NaN    5    23 c    0   0.91 134.64977 -34.70788  4239.68   149.81 4.49 3.54  -8.0 -0.485    19.42 21.36 02a57423o0295c 0xc00800
57423.438629 18.944322      NaN  -31    32 c    0   0.64 134.64977 -34.70788  2724.20    57.79 5.01 3.76 -19.1 -0.457    19.50 21.42 02a57423o0304c 0xc00800
57423.459426 19.491430      NaN    1    19 c    0   0.90 134.64977 -34.70788  7729.65  9834.20 3.86 3.60   5.5 -0.427    19.43 21.30 02a57423o0322c 0xc00800
57430.428411 19.183773      NaN   29    16 c    0   1.21 134.64977 -34.70788  7448.43  9530.88 4.07 3.88  63.7 -0.402    19.34 21.26 02a57430o0365c 0xc00800
57453.369339 18.767304      NaN   47    22 c    0   1.22 134.64977 -34.70788  2128.46  1408.45 5.02 3.79 -20.9 -0.484    19.47 21.45 02a57453o0307c 0xc00800
57453.385988 18.967180      NaN   28    22 c    0   0.99 134.64977 -34.70788  1840.83   813.28 5.53 4.07 -20.5 -0.460    19.41 21.45 02a57453o0341c 0xc00900
57453.389889 18.757738      NaN   -8    38 c    0   1.12 134.64977 -34.70788  6520.94 10488.08 4.33 4.15  40.2 -0.378    19.34 21.35 02a57453o0349c 0xc00800
57453.402637 18.889197      NaN   29    24 c    0   0.93 134.64977 -34.70788  2981.00   255.50 5.49 4.08 -14.1 -0.469    19.32 21.34 02a57453o0375c 0xc00800
57453.406565 19.401649      NaN  -14    21 c    0   0.94 134.64977 -34.70788  7741.43  9893.93 4.08 3.90  44.6 -0.416    19.30 21.25 02a57453o0383c 0xc00800
57453.419293 18.847027      NaN   36    23 c    0   1.16 134.64977 -34.70788  2968.83   199.30 5.33 3.92 -14.5 -0.487    19.40 21.34 02a57453o0409c 0xc00800
57453.423207 19.454622      NaN   -4    20 c    0   0.91 134.64977 -34.70788  7727.23  9858.59 4.03 3.87  49.4 -0.423    19.35 21.26 02a57453o0417c 0xc00800
57457.363902 19.089302      NaN  -26    28 c    0   0.82 134.64977 -34.70788  2176.94  1347.27 4.73 3.90 -30.5 -0.437    19.42 21.51 02a57457o0305c 0xc00800
57457.381127 19.051202      NaN  -31    29 c    0   0.89 134.64977 -34.70788  1907.51   755.70 5.19 3.85 -31.1 -0.426    19.47 21.55 02a57457o0340c 0xc00900
57457.385065 18.847027      NaN   42    21 c    0   0.92 134.64977 -34.70788  6583.68 10429.16 4.15 3.80 -88.9 -0.425    19.29 21.34 02a57457o0348c 0xc00900
57457.398809 18.720295      NaN   31    29 c    0   0.89 134.64977 -34.70788  3052.04   197.11 5.31 3.87 -21.4 -0.407    19.46 21.53 02a57457o0376c 0xc00800
57457.402726 19.212347      NaN   12    21 c    0   0.84 134.64977 -34.70788  7790.58  9834.54 4.21 3.78  85.0 -0.426    19.25 21.29 02a57457o0384c 0xc00800
57457.416473 19.051202      NaN   -1    29 c    0   1.19 134.64977 -34.70788  2974.62   195.75 5.49 3.83 -25.9 -0.431    19.36 21.38 02a57457o0412c 0xc00800
57457.420424 19.510313      NaN   -6    19 c    0   1.13 134.64977 -34.70788  7730.75  9855.70 4.11 3.75  85.6 -0.431    19.17 21.15 02a57457o0420c 0xc00800
57461.346197 19.089302      NaN   -1    28 c    0   1.00 134.64977 -34.70788  2127.29  1446.49 4.98 3.72 -18.2 -0.509    19.17 20.83 02a57461o0278c 0xc00800
57461.362775 18.631975      NaN   50    26 c    0   1.20 134.64977 -34.70788  1841.01   850.98 5.28 3.77 -20.7 -0.513    19.15 20.84 02a57461o0312c 0xc00800
57461.366660 16.776451 0.351674  707   229 c    0   0.91 134.64977 -34.70788  6520.57 10525.89 4.13 3.92  43.2 -0.398    19.12 20.77 02a57461o0320c 0xc00802
57461.379320 19.038793      NaN   13    25 c    0   1.21 134.64977 -34.70788  2981.10   293.00 5.36 3.86 -14.5 -0.502    19.19 20.95 02a57461o0346c 0xc00900
57461.383217 18.336727      NaN   60    36 c    0   1.21 134.64977 -34.70788  7741.91  9932.60 4.09 3.80  66.0 -0.413    18.66 20.26 02a57461o0354c 0xc00800
57461.395858 19.256669      NaN   -6    24 c    0   1.05 134.64977 -34.70788  2967.10   198.80 5.42 3.93 -14.6 -0.486    19.28 21.13 02a57461o0380c 0xc00800
57461.399783 19.142275      NaN   14    22 c    0   0.79 134.64977 -34.70788  7729.00  9856.13 4.12 3.87  78.4 -0.417    19.23 21.08 02a57461o0388c 0xc00900
57481.295969 18.615142      NaN   55    25 c    0   1.03 134.64977 -34.70788  2041.43  1351.86 4.84 3.57 -17.9 -0.513    19.28 21.07 02a57481o0185c 0xc00900
57481.310729 19.128787      NaN   -2    27 c    0   0.81 134.64977 -34.70788  1752.88   756.70 5.07 3.66 -19.4 -0.516    19.29 21.11 02a57481o0215c 0xc00800
57481.314676 19.351140      NaN  -25    22 c    0   1.08 134.64977 -34.70788  6432.59 10436.09 4.13 3.93  40.0 -0.414    19.24 21.03 02a57481o0223c 0xc00800
57481.324972 18.900000      NaN   28    24 c    0   1.22 134.64977 -34.70788  2895.77   201.85 5.09 3.54 -12.2 -0.496    19.31 21.11 02a57481o0244c 0xc00800
57481.328866 19.454622      NaN   -9    20 c    0   1.10 134.64977 -34.70788  7637.80  9844.81 4.03 3.72  71.9 -0.440    19.27 21.06 02a57481o0252c 0xc00800
57481.339658 19.212347      NaN  -15    25 c    0   0.92 134.64977 -34.70788  2962.79   186.14 5.26 3.66 -12.9 -0.508    19.33 21.18 02a57481o0274c 0xc00800
57481.343589 19.454622      NaN   -5    20 c    0   1.07 134.64977 -34.70788  7721.44  9847.41 4.09 3.76  77.1 -0.436    19.27 21.10 02a57481o0282c 0xc00800
57485.279109 18.878500      NaN   12    30 c    0   1.00 134.64977 -34.70788  1926.67  1211.21 5.99 4.56 -21.2 -0.465    19.07 21.07 02a57485o0134c 0xc00800
57485.294699 18.857417      NaN   14    30 c    0   1.20 134.64977 -34.70788  1655.20   615.41 5.70 4.06 -19.9 -0.495    19.00 20.89 02a57485o0165c 0xc00800
57485.298700 19.089302      NaN  -12    28 c    0   1.00 134.64977 -34.70788  6320.35 10297.12 4.74 4.66 -86.0 -0.384    18.92 20.90 02a57485o0173c 0xc00800
57485.310204 18.675237      NaN  -99    41 c    0   1.08 134.64977 -34.70788  2796.97    62.59 6.42 4.90 -17.8 -0.415    18.83 20.88 02a57485o0196c 0xc00900
57485.314198 18.955691      NaN   11    28 c    0   0.81 134.64977 -34.70788  7522.97  9706.36 4.86 4.58  87.9 -0.372    18.91 20.98 02a57485o0204c 0xc00800
57715.628111 19.302877      NaN  -10    23 c    0   1.15 134.64977 -34.70788   778.51   524.84 4.94 4.84 -22.5 -0.349    19.11 21.02 02a57715o0738c 0xc00800
57715.632770 18.857417      NaN   29    25 c    0   1.17 134.64977 -34.70788  5404.22 10235.45 4.78 4.63  25.6 -0.355    18.92 20.79 02a57715o0747c 0xc00800
57715.642102 18.666446      NaN   49    25 c    0   0.88 134.64977 -34.70788   763.74   484.12 4.50 4.45 -36.8 -0.369    19.17 20.93 02a57715o0765c 0xc00900
57715.645206 18.786693      NaN  -38    37 c    0   0.90 134.64977 -34.70788 10358.51   518.14 4.82 4.67  65.4 -0.400    19.04 20.89 02a57715o0771c 0xc00800
57715.646241 19.169763      NaN   -1    26 c    0   1.27 134.64977 -34.70788  5389.90 10200.62 4.74 4.62  19.6 -0.366    18.94 20.73 02a57715o0773c 0xc00800
57715.656082 18.675237      NaN  -23    41 c    0   0.97 134.64977 -34.70788   815.90   565.29 5.01 4.96 -34.2 -0.328    18.45 19.86 02a57715o0792c 0xc00800
57715.659183 17.552310      NaN   64    94 c    0   1.00 134.64977 -34.70788 10344.66   481.59 5.02 4.69  13.4 -0.397    18.11 19.19 02a57715o0798c 0xc00800
57715.660726 17.059009      NaN  230   105 c    0   1.89 134.64977 -34.70788  5456.23 10278.97 4.61 4.42  19.5 -0.386    17.84 18.65 02a57715o0801c 0xc00900
57747.540301 19.569016      NaN   -6    18 c    0   0.86 134.64977 -34.70788   805.49   792.33 4.30 4.26  33.9 -0.380    19.56 21.59 02a57747o0708c 0xc00800
57747.545347 17.661139      NaN   58    85 c    0   0.23 134.64977 -34.70788  5427.73 10503.93 4.72 4.01   9.9 -0.382    19.29 21.42 02a57747o0718c 0xc00800
57747.553831 19.510313      NaN    6    17 c    0   1.07 134.64977 -34.70788   790.46   754.68 4.30 4.23   8.7 -0.380    19.55 21.58 02a57747o0735c 0xc00800
57747.556830 18.566153      NaN   58    26 c    0   1.06 134.64977 -34.70788 10379.55   785.58 4.22 4.06  42.1 -0.428    19.57 21.62 02a57747o0741c 0xc00900
