Nested Sampling Global Log-Evidence           :   -0.545565754515323960E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.550740657994030940E+02  +/-    0.671330951141817234E-01

Dim No.       Mean        Sigma
   1    0.519957075634193619E-01    0.261523478580684811E-02
   2   -0.353936540796712578E+02    0.252044857225734942E+00
   3    0.968458807008065525E+00    0.126966746237442332E-01
   4    0.166780692416382559E+01    0.739343605968070371E-02
   5    0.101299984873034297E-01    0.114516770544838181E-03
   6    0.238779293116284430E+01    0.294095847047449576E-02
   7   -0.153075541134554682E+01    0.110802629417923987E+00
   8   -0.106308735385976544E+00    0.256945400779564010E-02
   9   -0.808519937895016660E+01    0.308796976842867721E+00
  10   -0.351238645611417072E-01    0.150706963705629967E-01
  11   -0.122537826947497985E+00    0.382916080764174327E-01
  12   -0.180296664488464903E+00    0.832371647947636323E-02
  13   -0.413794758292509945E+00    0.760102244505325188E-02
  14   -0.108949380160843168E+01    0.156245093499607531E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.522917097751636195E-01
   2   -0.351385793903520351E+02
   3    0.985056331946602026E+00
   4    0.168578136521124966E+01
   5    0.100139998737228935E-01
   6    0.238950038201750958E+01
   7   -0.160764093634056748E+01
   8   -0.104334918442723010E+00
   9   -0.810612007456947303E+01
  10   -0.512822629529671309E-01
  11   -0.139931327041483727E+00
  12   -0.175753155360595964E+00
  13   -0.406449656743409216E+00
  14   -0.109440076516096418E+01

MAP Parameters
Dim No.        Parameter
   1    0.536421674115054453E-01
   2   -0.359472345255727319E+02
   3    0.961213442530017836E+00
   4    0.165465609996983698E+01
   5    0.100161029485363439E-01
   6    0.238903319285401095E+01
   7   -0.157178154923955260E+01
   8   -0.102713576123303202E+00
   9   -0.821934021357399480E+01
  10   -0.348210822581609264E-02
  11   -0.123354634571002972E+00
  12   -0.188266301909006117E+00
  13   -0.428243762682847973E+00
  14   -0.109577188325299613E+01
