Nested Sampling Global Log-Evidence           :   -0.270695765523326521E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.277113890210987321E+02  +/-    0.892865815314559802E-01

Dim No.       Mean        Sigma
   1    0.550101322673577156E-01    0.502581243868789954E-02
   2   -0.169952012391088623E+02    0.205280723899044309E+00
   3    0.767155105538867677E+00    0.241852680180534227E-01
   4    0.161683850557724074E+01    0.316078935047150456E-01
   5    0.107176190842687580E-01    0.813713967426631514E-03
   6    0.138947425458394536E+01    0.569023739610201723E-01
   7   -0.173624686665153360E+01    0.823778979051002780E-01
   8   -0.109919159788982659E+00    0.685232889370564202E-02
   9   -0.249384426770669565E+01    0.202164890725954671E+00
  10   -0.209563635339205745E+00    0.549329745357708191E-01
  11    0.372159581515322819E-02    0.468352767020387764E-01
  12   -0.229653271683434329E+00    0.443374843025115678E-01
  13   -0.219293874424419527E+00    0.131229457341181660E+00
  14   -0.108918801033226709E+01    0.118672367645226377E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.551067410210032901E-01
   2   -0.172295788168863666E+02
   3    0.761501190256908655E+00
   4    0.161438024998883711E+01
   5    0.104121965047215027E-01
   6    0.139833522534938215E+01
   7   -0.176868806866932271E+01
   8   -0.113783243528557843E+00
   9   -0.272028673809833776E+01
  10   -0.296958581212476536E+00
  11    0.315481272843805075E-01
  12   -0.232112279119604248E+00
  13   -0.401664094748089895E+00
  14   -0.108807799220842005E+01

MAP Parameters
Dim No.        Parameter
   1    0.586856195887465459E-01
   2   -0.169991335474879861E+02
   3    0.819156162478247074E+00
   4    0.161072275016449407E+01
   5    0.918933595187936166E-02
   6    0.141585647802780268E+01
   7   -0.175975030207969230E+01
   8   -0.987111250392199713E-01
   9   -0.233799949212840064E+01
  10   -0.169010809331147427E+00
  11    0.217362214040254809E-03
  12   -0.271882467715148124E+00
  13   -0.587766182913809498E-01
  14   -0.111080247953053890E+01
