Nested Sampling Global Log-Evidence           :   -0.322978700491496937E+02  +/-    0.553726703347277249E+00
Nested Importance Sampling Global Log-Evidence:   -0.367725311294259996E+02  +/-    0.504345562812700890E-01

Dim No.       Mean        Sigma
   1    0.185737560301886984E+00    0.201058726314822349E-01
   2   -0.174074722068377596E+02    0.836360282171658831E+01
   3    0.204676392082504321E+01    0.854487608931853437E-01
   4    0.138210599258300437E+01    0.267114936546991866E+00
   5    0.365531223760165707E-02    0.197483437094064145E-02
   6    0.202900352783613203E+01    0.391377057255955160E-01
   7   -0.172824335002068463E+01    0.413337468021906185E+00
   8   -0.196032283743834468E+00    0.412301152812416458E-01
   9   -0.246352086635968437E+01    0.363789281667137310E+01
  10    0.210941650412511299E-02    0.846073458575868770E-01
  11   -0.520717411961513291E-01    0.150764777911542164E+00
  12   -0.215858205023446215E+00    0.191105879566087322E+00
  13   -0.806497515806142706E-01    0.230998392699592131E+00
  14   -0.106793554249545553E+01    0.656059054943903819E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.196744373678390566E+00
   2   -0.126973530474322445E+02
   3    0.217155753709179011E+01
   4    0.118147500907378022E+01
   5    0.150852339264471481E-02
   6    0.204016599147468281E+01
   7   -0.174279611056211925E+01
   8   -0.198339274313144298E+00
   9   -0.215806649958005270E+01
  10   -0.881653944879884910E-01
  11   -0.455697175307191726E-02
  12    0.398415785783733656E-01
  13   -0.362787379386221409E+00
  14   -0.117302369128199424E+01

MAP Parameters
Dim No.        Parameter
   1    0.196744373678390566E+00
   2   -0.126973530474322445E+02
   3    0.217155753709179011E+01
   4    0.118147500907378022E+01
   5    0.150852339264471481E-02
   6    0.204016599147468281E+01
   7   -0.174279611056211925E+01
   8   -0.198339274313144298E+00
   9   -0.215806649958005270E+01
  10   -0.881653944879884910E-01
  11   -0.455697175307191726E-02
  12    0.398415785783733656E-01
  13   -0.362787379386221409E+00
  14   -0.117302369128199424E+01
