Nested Sampling Global Log-Evidence           :   -0.122483204039663036E+02  +/-    0.370147145736278438E+00
Nested Importance Sampling Global Log-Evidence:   -0.173386985955523727E+02  +/-    0.399512174984212459E-01

Dim No.       Mean        Sigma
   1    0.869398270628227443E-01    0.332552003692794598E-01
   2   -0.190230490561668439E+02    0.194479389543677827E+01
   3    0.796959966292074773E+00    0.101078386839381404E+00
   4    0.126424780215335852E+01    0.272805675482223786E+00
   5    0.860143323451679348E-02    0.305772589304765348E-02
   6    0.191639652391010507E+01    0.127474704195590538E+00
   7   -0.170874374659217576E+01    0.441888428553608326E+00
   8    0.268928353083697919E-02    0.417350338223467857E-01
   9   -0.339086498903827183E+01    0.218297360817814390E+01
  10   -0.144221280138993102E+00    0.124620348729048577E+00
  11   -0.664433638094349133E-01    0.140927129882619157E+00
  12   -0.285095724302262377E+00    0.231444169543438688E+00
  13   -0.192105248307371523E+00    0.138727221142299351E+00
  14   -0.105943284591171283E+01    0.508677990807635400E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.754818171807061095E-01
   2   -0.198419725323001934E+02
   3    0.720028504323051211E+00
   4    0.134824246521801339E+01
   5    0.935204861912154392E-02
   6    0.204271386215615314E+01
   7   -0.224019109068798228E+01
   8    0.109606937333312504E-01
   9   -0.160026996569449609E+01
  10   -0.159893112110435831E+00
  11   -0.200234712531449054E-01
  12   -0.111420835547810862E+00
  13   -0.341720105760903559E+00
  14   -0.109989548445123519E+01

MAP Parameters
Dim No.        Parameter
   1    0.754818171807061095E-01
   2   -0.198419725323001934E+02
   3    0.720028504323051211E+00
   4    0.134824246521801339E+01
   5    0.935204861912154392E-02
   6    0.204271386215615314E+01
   7   -0.224019109068798228E+01
   8    0.109606937333312504E-01
   9   -0.160026996569449609E+01
  10   -0.159893112110435831E+00
  11   -0.200234712531449054E-01
  12   -0.111420835547810862E+00
  13   -0.341720105760903559E+00
  14   -0.109989548445123519E+01
