Nested Sampling Global Log-Evidence           :   -0.718049312470831769E+01  +/-    0.281975674171740243E+00
Nested Importance Sampling Global Log-Evidence:   -0.121428897426074158E+02  +/-    0.501059989381257218E-01

Dim No.       Mean        Sigma
   1    0.103585171563432943E+00    0.374292208194904330E-01
   2   -0.259617694167770345E+02    0.303599685270341713E+01
   3    0.830289228471170815E+00    0.150404631295649682E+00
   4    0.153972874863014897E+01    0.359062534315899351E+00
   5    0.826725131356658045E-02    0.294961266203435215E-02
   6    0.166077133475253924E+01    0.321620596551261129E+00
   7   -0.170945256694558090E+01    0.397017889223818532E+00
   8   -0.241767501327670685E-01    0.492899276509711007E-01
   9   -0.460948380721170192E+01    0.288407304266701248E+01
  10   -0.187335638774019597E+00    0.152286658345077430E+00
  11   -0.423294553468046633E-01    0.136626067556685743E+00
  12   -0.287857346557032767E+00    0.228205941818269309E+00
  13   -0.148284053028979373E+00    0.176248613670650894E+00
  14   -0.105264724427457379E+01    0.527511628609984573E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.918206979604297424E-01
   2   -0.257027775507289569E+02
   3    0.873970953381465687E+00
   4    0.173504674238140821E+01
   5    0.740153209524036827E-02
   6    0.164876653171466803E+01
   7   -0.166258087283449707E+01
   8   -0.191137147735548768E-01
   9   -0.573337407868955573E+01
  10   -0.223522211867023285E+00
  11    0.294484957029370401E-01
  12   -0.361172456687923582E+00
  13    0.299054378237987029E-01
  14   -0.123596893285953202E+01

MAP Parameters
Dim No.        Parameter
   1    0.918206979604297424E-01
   2   -0.257027775507289569E+02
   3    0.873970953381465687E+00
   4    0.173504674238140821E+01
   5    0.740153209524036827E-02
   6    0.164876653171466803E+01
   7   -0.166258087283449707E+01
   8   -0.191137147735548768E-01
   9   -0.573337407868955573E+01
  10   -0.223522211867023285E+00
  11    0.294484957029370401E-01
  12   -0.361172456687923582E+00
  13    0.299054378237987029E-01
  14   -0.123596893285953202E+01
