# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
60207.45,-0.50,5.01,c,4
60209.52,-8.00,6.04,c,4
60211.53,3.00,5.78,c,4
60212.73,4.77,5.21,o,13
60215.43,-12.00,10.88,o,4
60219.56,-53.00,55.00,o,1
60221.51,-5.00,9.07,o,3
60223.46,-6.25,6.77,o,4
60224.23,1.00,14.50,o,2
60225.47,-7.75,5.56,c,4
60227.46,4.75,4.38,c,4
60229.49,8.75,5.89,c,4
60230.17,1.33,11.00,o,3
60231.48,0.25,4.88,c,4
60233.49,-3.50,4.54,c,4
60235.43,-4.00,5.39,c,4
60237.42,-3.33,6.37,c,3
60239.42,3.75,5.66,o,4
60241.42,1.25,7.14,o,4
60242.14,-4.75,18.81,o,4
60247.46,19.75,13.77,o,4
60248.91,-21.29,113.27,o,7
60251.44,1.00,5.93,o,7
60253.40,0.00,6.40,c,4
60254.51,25.25,11.34,o,4
60255.49,3.50,24.79,c,2
60257.39,5.00,5.01,c,4
60259.45,4.75,5.26,c,4
60260.14,-22.00,8.64,o,4
60261.37,8.25,5.51,c,4
60263.39,-5.75,6.16,c,4
60265.38,-8.50,5.13,c,4
60266.12,11.00,10.43,o,3
60267.39,21.00,22.98,c,4
60269.44,1.25,7.15,o,4
60278.12,0.67,16.87,o,3
60281.40,2.50,6.69,o,4
60283.35,14.00,5.01,c,4
60283.37,-3.25,5.66,o,4
60284.31,3.75,7.04,o,4
60284.84,-0.38,3.82,c,8
60287.35,-2.75,5.57,c,4
60288.34,10.00,8.14,o,2
60289.43,5.25,6.25,c,4
60290.35,4.50,5.50,c,4
60291.34,-0.75,5.21,o,4
60292.29,-4.57,4.66,o,7
60293.32,2.75,6.13,c,4
60294.44,1.00,6.75,c,4
60295.37,4.75,6.15,o,4
60297.32,11.00,39.92,o,2
60302.34,-10.25,13.60,o,4
60305.37,85.00,14.64,o,4
60306.33,187.25,9.78,o,4
60308.36,384.75,9.76,o,4
60310.85,491.75,5.46,o,8
60312.73,531.29,7.02,o,7
60315.09,531.75,7.79,o,4
60316.82,537.75,48.34,o,4
60319.35,523.75,8.18,o,4
60320.29,537.00,8.49,o,3
60323.31,530.25,7.15,o,4
60324.78,513.75,4.84,o,8
60327.29,491.75,9.39,o,4
60328.78,474.12,7.17,o,8
60330.79,437.00,7.68,o,8
60332.80,438.75,8.39,o,8
60334.30,420.50,18.77,o,4
60337.27,372.00,9.17,o,4
60338.69,364.57,6.75,o,7
60340.28,354.50,7.25,o,4
60341.27,188.00,5.90,c,4
60343.26,345.75,7.38,o,4
60344.26,345.00,7.26,o,4
60345.26,159.00,7.66,c,4
60346.26,159.00,8.15,c,4
60347.27,323.50,12.02,o,4
60349.26,137.00,8.67,c,3
60350.26,150.40,7.07,c,5
60358.24,304.50,9.52,o,4
60361.25,299.50,18.06,o,2
60362.23,269.67,29.28,o,3
60365.22,258.00,178.00,o,1
60366.23,284.25,13.55,o,4
60368.23,260.50,11.62,o,4
60374.66,238.86,31.40,o,7
60470.58,26.00,12.92,o,4
60475.56,-10.67,30.73,o,3
60476.56,50.75,7.89,o,4
60481.61,36.00,24.83,o,2
60483.62,-20.00,110.00,o,1
60485.09,21.83,12.21,o,6
60487.59,19.50,8.07,o,4
60489.09,22.75,5.76,o,8
60492.58,36.50,6.89,o,4
60495.09,30.62,4.56,o,8
60497.08,19.12,4.20,o,8
60499.15,38.60,4.58,o,10
60500.56,34.17,5.48,o,6
60503.58,10.75,6.51,o,4
60505.09,21.88,4.35,o,8
60507.07,24.25,3.90,o,8
60509.07,28.12,4.22,o,8
60510.56,17.67,9.29,o,3
60513.02,10.50,10.01,o,6
60515.58,20.50,8.75,o,4
60517.60,17.25,10.36,o,4
60519.10,17.50,6.44,o,8
60521.03,28.33,14.15,o,9
60523.13,18.67,5.11,o,9
60525.05,23.50,3.83,o,8
60527.06,17.12,4.26,o,8
60529.04,12.38,3.88,o,8
60530.59,-5.00,6.58,c,3
60531.56,20.00,6.40,o,2
60532.51,20.50,4.96,o,4
60533.60,7.67,5.77,c,3
60534.56,0.00,5.79,c,3
60535.51,16.25,5.64,o,4
60536.55,18.75,5.63,o,4
60537.53,-14.00,5.63,c,4
60538.55,16.25,5.38,o,4
60541.10,24.71,13.83,o,7
60543.13,7.55,17.17,o,11
60544.49,23.71,19.98,o,7
60546.42,22.67,30.59,o,3
60549.47,7.00,6.52,o,4
60550.36,7.33,7.98,o,3
60552.48,6.43,4.38,o,7
60555.06,12.67,4.86,o,9
60557.00,5.12,4.12,o,8
60558.52,16.50,5.52,o,4
60560.89,6.14,4.40,o,7
60562.88,0.00,4.39,o,7
60565.02,18.50,3.99,o,8
60567.02,7.38,4.66,o,8
60568.56,12.50,6.69,o,4
