# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
60039.15,-16.50,25.96,o,4
60040.41,17.33,38.27,o,3
60043.37,7.75,13.29,o,4
60045.14,-3.33,11.61,o,3
60046.40,21.50,12.15,o,4
60049.41,11.67,13.49,o,3
60052.39,16.00,7.32,c,3
60058.39,-4.00,5.27,c,4
60060.16,-3.25,6.59,o,4
60063.13,4.33,8.10,o,3
60066.59,2.50,8.93,o,14
60069.11,9.00,21.26,o,2
60070.36,33.67,16.59,o,3
60072.80,-2.00,8.44,o,9
60075.12,16.60,23.31,o,5
60076.37,-31.50,23.04,o,4
60081.10,-9.00,4.27,c,4
60082.36,5.17,8.22,o,6
60084.08,0.25,4.64,c,4
60085.36,49.00,266.00,o,1
60093.11,7.50,5.51,c,4
60102.06,12.67,17.72,o,3
60106.32,4.67,14.14,o,3
60109.31,-3.00,5.15,c,4
60112.32,1.33,5.42,c,3
60126.00,609.00,13.79,o,2
60126.84,849.17,12.29,o,6
60128.97,1369.50,19.41,o,4
60133.27,2522.80,17.19,o,5
60136.26,2847.50,13.25,o,4
60137.98,3586.67,12.12,c,3
60138.00,3623.00,21.00,c,1
60139.22,2838.25,10.75,o,4
60140.99,3257.00,11.27,c,4
60142.22,2658.00,15.56,o,2
60147.01,2636.67,11.55,c,3
60148.21,2306.50,556.61,o,2
60150.05,2409.00,9.76,c,4
60151.22,2219.00,10.64,o,4
60154.19,2323.50,14.15,o,4
60161.00,1854.43,12.44,o,7
60163.03,1818.00,11.94,o,5
60168.02,1694.33,12.15,o,3
60170.25,1614.50,8.00,c,4
60176.96,1533.50,15.56,o,2
60178.22,1411.50,8.13,c,4
60179.98,1521.50,9.13,o,4
60182.97,1522.00,12.70,o,3
60184.11,1505.50,75.64,o,2
60188.95,1387.25,50.77,o,4
60200.92,1040.00,7.51,c,4
60209.01,1136.38,6.28,o,8
60210.65,1133.67,15.69,o,9
60215.89,1029.62,25.55,o,8
60217.14,1013.12,13.10,o,8
60218.88,992.25,9.88,o,4
60221.00,941.50,8.24,o,8
60223.12,693.50,7.26,c,4
60226.99,861.25,5.95,o,8
60229.11,825.00,7.51,o,4
60230.86,805.00,8.27,o,4
60232.97,781.38,5.35,o,8
60235.07,725.00,8.91,o,4
60236.83,730.33,10.02,o,3
60238.65,695.50,10.60,o,6
60242.84,598.75,13.63,o,4
60244.43,557.20,33.13,o,5
60247.07,440.75,11.68,o,4
60248.79,335.25,6.64,o,4
60251.83,166.00,9.32,o,3
60253.06,95.25,7.27,o,4
60256.07,72.33,6.77,o,3
60257.82,45.00,4.88,c,4
60259.08,76.50,6.51,o,4
60260.83,33.25,5.76,c,4
60262.08,56.00,6.53,o,4
60265.05,63.25,7.63,o,4
60268.97,48.38,12.55,o,8
60272.83,91.25,16.36,o,4
60274.94,61.88,9.54,o,8
60277.07,53.75,10.43,o,4
60278.83,53.50,7.04,o,4
60281.83,51.00,13.66,o,3
60284.81,45.50,6.76,o,4
60290.83,46.25,8.43,o,4
60298.07,39.50,13.46,o,4
60397.37,26.75,16.95,o,4
60400.15,40.00,12.80,o,4
60404.42,16.00,31.00,o,1
60418.74,18.67,10.50,o,9
60420.15,18.00,7.27,o,5
60423.14,3.60,12.79,o,5
60424.97,8.83,36.12,o,6
60426.42,-15.50,15.91,o,2
60432.64,-3.40,152.30,o,5
60434.38,19.50,9.55,o,4
60436.15,-4.20,4.80,c,5
60439.13,7.00,8.88,c,3
60441.37,90.25,84.10,o,4
60442.38,15.00,6.19,o,5
60443.12,9.75,6.01,c,4
60444.11,-2.25,5.53,c,4
60448.09,-5.75,19.76,c,4
60449.36,13.00,7.88,o,4
60451.08,9.75,9.68,o,4
60452.05,25.00,13.83,o,4
60456.03,28.00,14.66,o,3
60460.81,11.14,7.97,o,7
60462.33,56.25,56.93,o,4
60466.59,1.25,6.64,c,4
60469.32,-29.00,36.00,c,2
60475.09,12.80,8.00,o,5
60476.05,14.75,6.90,o,4
60478.35,6.20,5.10,c,5
60481.29,4.25,10.92,o,4
60484.00,-25.50,42.96,o,2
60484.00,3.00,40.67,o,2
60488.07,21.00,9.77,o,4
60490.74,8.62,6.55,o,8
60492.70,3.62,4.19,o,8
60494.26,8.75,8.90,o,4
60497.27,-7.25,18.88,o,4
60498.27,7.50,5.68,o,4
60505.24,-6.25,5.93,o,4
60506.24,-2.50,6.26,o,4
60509.22,3.50,9.13,o,4
60510.20,-15.25,11.90,o,4
60516.53,12.00,10.10,o,11
60518.21,1.25,6.64,o,4
60521.21,16.75,7.45,c,4
60523.46,4.12,4.21,o,8
60525.23,0.00,5.26,c,4
60528.03,5.75,6.17,o,4
60533.19,5.00,4.26,c,6
60534.59,1.00,10.48,o,9
60537.16,2.25,8.29,o,4
60538.87,-4.00,15.78,o,4
60543.50,45.50,22.81,o,4
60545.40,10.25,16.21,o,4
60547.52,12.50,5.04,o,8
60549.13,7.50,6.29,o,4
60553.25,8.20,6.09,o,5
60554.20,-8.00,6.93,o,4
60554.94,18.67,6.55,c,3
60556.11,-1.67,22.28,c,3
60557.18,0.75,5.28,o,4
60558.19,12.50,5.26,o,4
60559.40,4.75,3.34,c,8
60561.16,2.50,6.81,o,4
60562.56,14.14,29.08,o,7
60565.15,-5.75,18.38,o,4
60566.92,19.62,16.48,o,8
60570.96,18.00,39.74,o,3
60573.15,0.25,10.45,o,4
60574.15,16.67,13.31,o,3
