# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59349.61,-3.50,13.75,o,4
59353.60,9.25,10.40,o,4
59359.60,7.75,19.69,o,4
59367.60,65.33,11.00,o,3
59377.60,74.25,5.37,c,4
59381.59,63.25,4.27,c,4
59383.58,83.50,6.68,o,4
59387.60,71.00,6.55,o,4
59389.09,86.75,6.54,o,8
59391.56,82.00,12.51,o,4
59401.60,66.50,14.21,o,4
59403.60,44.00,4.81,c,4
59405.55,63.00,5.13,o,4
59407.58,53.25,29.00,c,4
59409.55,60.25,4.76,o,4
59413.55,63.25,5.26,o,4
59415.58,45.25,4.78,c,4
59417.54,63.00,12.41,o,4
59420.93,62.43,8.23,o,7
59425.60,52.60,6.71,o,5
59429.11,52.62,4.14,o,8
59431.55,60.75,5.01,o,4
59433.51,35.75,4.02,c,4
59435.54,65.00,6.01,o,4
59437.56,35.00,3.88,c,4
59441.51,32.20,4.35,c,5
59443.59,61.75,5.66,o,4
59445.47,46.25,7.12,o,4
59447.56,43.50,12.75,o,2
59448.46,52.33,14.10,o,3
59453.46,50.67,9.55,o,3
59455.47,57.00,5.52,o,4
59457.46,49.25,4.29,o,4
59461.48,45.50,4.63,o,4
59463.57,28.67,10.36,c,3
59465.45,49.40,5.18,o,5
59467.51,27.50,6.36,c,2
59469.40,49.25,6.13,o,4
59475.47,33.33,36.49,o,3
59481.50,45.50,12.76,o,4
59485.43,51.00,7.03,o,4
59486.91,51.38,4.04,o,8
59489.00,46.50,5.87,o,8
59491.43,62.75,6.15,o,4
59493.17,41.20,16.67,o,5
59496.90,49.75,4.97,o,8
59500.88,55.62,5.27,o,8
59502.31,67.00,34.47,o,2
59509.40,56.25,13.45,o,4
59510.89,51.88,7.00,o,8
59513.43,40.50,7.15,o,4
59515.39,21.00,5.40,c,4
59517.39,49.75,6.01,o,4
59518.89,26.00,3.28,c,8
59521.43,49.75,6.75,o,4
59523.36,25.00,5.67,c,4
59525.35,59.33,7.70,o,3
59527.32,52.25,5.97,o,4
59529.40,41.25,6.79,o,4
59530.85,26.25,96.74,o,8
59538.90,56.00,12.45,o,8
59541.34,56.75,10.02,o,4
59543.28,49.00,5.76,o,4
59545.34,66.33,8.86,o,3
59551.27,57.00,6.83,o,4
59557.26,29.50,9.05,o,4
59565.26,37.50,13.58,o,4
59569.36,40.00,26.00,o,1
59573.27,57.25,6.68,o,4
59587.27,48.75,8.77,o,4
59589.23,53.50,12.82,o,4
59591.22,49.33,11.58,o,3
59593.27,64.00,16.21,o,3
59596.72,38.50,11.66,o,8
59601.25,44.25,9.06,o,4
59721.60,27.50,13.82,o,4
59729.60,37.00,9.07,c,4
59732.59,42.00,9.00,o,4
59735.59,30.00,27.83,o,4
59736.60,34.50,15.98,o,4
59737.59,21.25,6.06,c,4
59740.60,19.25,9.94,o,4
59743.59,39.25,11.84,o,4
59744.60,45.75,15.33,o,4
59751.20,28.00,14.56,o,5
59753.59,33.75,7.37,o,4
59756.60,42.00,7.75,o,4
59757.60,16.25,7.06,c,4
59758.59,24.50,6.23,c,4
59759.10,22.12,5.78,o,8
59763.60,37.20,9.31,o,5
59764.60,32.25,10.63,o,4
59767.01,44.57,4.58,o,7
59768.57,8.75,5.04,c,4
59768.60,38.50,12.38,o,2
59771.02,31.00,18.94,o,9
59772.73,43.67,6.66,o,12
59775.07,30.12,10.25,o,8
59776.82,-3.00,207.32,o,6
59781.11,21.75,7.58,o,4
59783.26,25.25,7.27,o,4
59784.83,19.00,3.40,c,8
59786.55,45.25,6.38,o,4
59789.10,10.44,3.60,c,9
59790.90,15.56,3.92,c,9
59793.00,18.50,4.55,c,8
59794.62,32.75,6.69,o,4
59796.88,20.25,3.92,c,8
59799.31,35.67,8.87,o,3
59800.64,35.55,13.53,o,11
59802.97,13.75,39.39,o,8
59804.49,27.33,19.69,o,3
59809.00,35.88,5.10,o,8
59810.52,33.38,4.83,o,8
59813.05,41.67,3.89,o,12
59814.55,34.25,7.01,o,4
59815.20,8.75,4.51,c,4
59816.61,26.00,6.42,o,4
59819.21,24.50,4.99,o,6
59819.23,16.25,4.26,c,4
59820.47,32.50,6.14,o,4
59821.08,12.00,3.81,c,8
59822.88,8.12,4.11,c,8
59822.96,35.12,4.25,o,8
59824.41,14.25,6.01,c,4
59824.69,32.57,4.62,o,7
59827.03,32.60,5.02,o,10
59828.97,29.00,8.63,o,4
59830.81,28.00,11.78,o,8
59836.87,38.53,5.00,o,15
59838.81,34.17,4.11,o,12
59840.88,30.15,5.21,o,13
59842.69,34.36,3.39,o,11
59843.47,12.67,4.40,c,3
59844.40,8.67,5.01,c,3
59844.76,27.50,5.79,o,6
