# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59681.47,78.25,10.18,o,4
59682.92,85.14,29.02,o,7
59687.42,52.50,13.48,o,4
59689.54,70.75,10.07,o,4
59691.52,71.00,2174.00,o,1
59693.42,82.50,18.56,o,2
59695.39,62.50,6.63,c,4
59697.49,93.50,23.76,o,4
59699.44,61.00,12.39,c,3
59701.54,99.00,9.05,o,3
59709.40,111.00,7.52,o,4
59711.42,98.75,10.93,o,4
59713.45,98.75,11.76,o,4
59715.02,103.00,41.45,o,9
59717.37,112.25,12.77,o,4
59719.39,94.33,42.46,o,3
59721.46,105.25,6.77,o,4
59723.43,104.25,3.65,c,8
59725.38,126.33,8.67,o,3
59727.41,92.71,5.51,c,7
59729.41,122.25,7.13,o,4
59731.48,112.60,23.22,c,5
59733.44,132.75,6.15,o,4
59735.36,149.75,5.78,o,4
59737.41,149.12,4.79,o,8
59739.41,149.00,6.39,o,4
59741.40,151.75,7.61,o,8
59745.37,142.14,9.46,o,7
59751.36,115.50,4.76,c,4
59753.39,159.50,6.76,o,4
59757.35,157.75,6.63,o,4
59761.36,148.00,9.05,o,3
59765.33,158.50,6.88,o,4
59767.33,158.75,8.36,o,4
59769.38,140.00,25.55,o,2
59771.35,149.00,13.37,o,4
59773.32,191.50,12.76,o,4
59777.41,149.75,21.10,o,4
59779.36,124.25,4.88,c,4
59783.32,115.00,5.14,c,4
59785.34,154.25,6.63,o,4
59787.33,114.00,5.28,c,4
59791.29,113.67,5.59,c,3
59793.30,161.00,6.51,o,4
59799.27,151.67,9.83,o,3
59801.35,140.00,42.91,o,4
59803.32,125.50,16.05,o,4
59805.27,140.50,7.15,o,4
59807.26,158.00,6.66,o,4
59809.32,143.25,7.30,o,4
59811.28,102.75,5.38,c,4
59813.35,123.50,7.64,o,4
59817.31,131.29,5.58,o,7
59819.27,109.67,6.18,c,3
59823.25,131.75,6.65,o,4
59825.32,138.50,8.77,o,4
59835.25,137.00,7.13,o,4
59841.27,103.50,6.45,c,4
59843.32,104.00,16.00,o,1
59851.26,130.25,6.62,o,8
59859.22,66.75,53.62,o,4
59867.21,70.75,11.07,c,4
59875.21,101.67,16.47,c,3
59959.62,62.33,8.31,o,3
59963.67,61.50,16.32,o,2
60009.50,65.00,13.49,o,3
60015.51,49.75,9.01,o,4
60019.29,55.25,37.52,o,4
60021.56,51.50,12.08,o,4
60023.13,57.00,47.63,o,6
60027.62,98.00,19.24,o,2
60031.51,66.67,6.20,o,3
60040.52,-219.50,268.11,o,2
60042.60,21.60,51.61,o,5
60044.49,59.50,7.63,o,4
60048.44,30.00,5.13,c,4
60050.56,27.25,6.45,c,4
60052.48,12.00,7.18,c,8
60056.47,26.25,5.77,c,4
60058.48,22.25,5.57,c,4
60060.40,30.00,11.19,o,4
60066.43,34.75,9.03,o,4
60069.50,45.75,13.03,o,4
60070.93,51.78,14.59,o,9
60072.49,38.50,9.38,o,4
60076.46,15.50,5.28,c,4
60078.50,22.00,4.63,c,4
60082.45,44.50,10.31,o,2
60086.38,25.00,5.52,o,4
60088.91,34.17,5.33,o,6
60090.45,27.33,6.58,o,3
60092.97,29.12,8.46,o,8
60096.43,67.00,31.41,o,4
60098.74,50.17,78.60,o,6
60100.40,29.00,10.15,o,4
60102.40,22.75,5.21,o,8
60104.40,18.00,5.14,c,4
60106.39,14.75,4.89,c,4
60108.39,4.50,4.78,c,4
60110.39,10.75,4.26,c,4
60112.37,18.00,5.01,c,4
60114.38,6.50,3.88,c,4
60116.87,9.12,3.16,c,8
60124.36,29.50,6.63,o,4
60126.37,32.00,18.98,o,4
60129.37,3.50,11.74,o,4
60130.86,30.38,5.95,o,8
60132.36,21.38,4.82,o,8
60134.37,24.50,15.00,c,2
60136.34,15.00,90.00,c,1
60138.35,23.00,10.35,c,4
60140.38,15.00,12.81,c,2
60146.82,6.25,3.68,c,8
60148.32,25.50,5.26,o,4
60150.31,14.25,7.48,o,4
60152.33,19.38,5.36,o,8
60154.32,10.50,8.29,o,4
60156.31,26.00,9.42,o,4
60158.81,19.00,7.10,o,8
60160.30,12.25,6.14,o,4
60162.28,9.00,4.54,c,4
