# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
58351.64,54.00,82.00,o,1
58361.62,28.00,11.56,o,4
58363.64,47.00,43.00,o,1
58365.61,0.25,8.63,o,4
58367.62,0.00,6.70,o,4
58369.61,0.75,6.51,o,4
58371.61,6.00,7.13,o,3
58375.61,-4.67,5.59,c,3
58377.58,8.25,7.38,o,4
58379.58,2.00,6.01,o,4
58383.59,6.33,14.90,o,3
58385.52,-0.33,13.67,o,3
58386.94,-0.60,16.89,o,5
58389.55,12.00,20.55,o,4
58391.55,-4.67,15.99,o,3
58393.55,-15.00,8.87,o,4
58395.57,3.75,5.53,c,4
58397.54,3.50,6.26,o,4
58399.55,5.00,5.78,c,4
58401.54,5.25,6.64,o,4
58403.54,-14.00,9.92,c,2
58407.52,8.50,5.15,o,4
58409.52,3.50,6.66,o,4
58413.50,17.00,10.38,o,4
58417.49,-14.25,16.65,o,4
58423.49,9.00,5.90,o,4
58427.49,11.50,4.39,c,4
58431.49,-0.75,5.14,c,4
58433.46,9.33,57.97,o,3
58435.48,3.75,14.56,c,4
58437.45,23.67,37.61,o,3
58443.44,90.00,34.00,o,1
58449.42,118.25,9.25,o,4
58451.42,139.75,6.64,o,4
58453.39,165.75,6.25,o,4
58456.45,129.75,7.01,c,4
58458.41,172.50,5.88,o,4
58460.43,131.67,5.97,c,3
58461.37,166.50,7.52,o,4
58466.40,109.75,8.13,o,4
58470.58,89.40,14.64,o,5
58473.40,37.50,20.71,o,4
58474.46,61.80,35.63,o,5
58478.38,24.33,10.43,o,3
58480.38,23.25,6.90,o,4
58483.34,19.75,6.93,o,4
58485.33,8.00,7.91,o,3
58487.35,14.75,5.63,c,4
58490.35,9.50,8.15,o,4
58492.38,6.50,5.26,c,4
58493.31,10.43,5.37,o,7
58496.77,21.43,6.18,o,7
58500.33,27.50,16.97,o,2
58502.81,19.12,11.20,o,8
58504.91,11.86,14.19,o,7
58506.27,27.50,9.01,o,4
58508.27,20.50,4.88,o,4
58510.26,24.00,11.40,o,2
58514.25,-2.00,10.98,o,3
58517.28,16.75,6.75,o,4
58526.25,24.00,9.83,o,3
58530.24,-18.25,13.93,o,4
58537.29,14.75,7.01,o,4
58542.24,14.33,8.91,o,3
58546.24,40.75,12.21,o,4
58550.24,27.00,11.31,o,2
58558.23,49.67,37.05,o,3
58678.51,31.67,27.59,o,3
58685.11,8.88,28.43,o,8
58688.52,-3.75,6.90,o,4
58690.58,4.75,6.64,o,4
58692.47,5.00,7.16,c,3
58694.54,-10.00,14.62,o,4
58710.48,-14.25,18.70,o,4
58713.59,3.75,16.18,o,4
58714.52,-6.00,15.39,o,4
58716.53,10.50,9.65,o,4
58721.61,-10.67,9.92,o,3
58723.60,6.00,4.86,c,3
58733.13,-6.57,3.89,o,7
58737.05,-8.62,7.99,o,8
58739.52,-32.00,21.01,o,7
58746.48,-10.50,16.84,o,4
58750.56,2.75,4.63,o,4
58752.49,6.00,5.66,c,2
58754.43,2.25,4.76,o,4
58756.60,16.00,5.22,c,3
58757.31,8.25,6.53,o,4
58758.41,1.00,4.88,o,4
58761.54,3.33,5.42,o,3
58763.59,1.25,4.39,c,4
58764.75,7.86,4.52,o,7
58769.06,-28.71,32.31,o,7
58773.51,-11.00,9.53,o,4
58774.89,9.57,9.97,o,7
58777.48,3.75,6.27,o,4
58778.47,-2.75,5.92,o,4
58780.46,-1.00,4.64,c,4
58782.46,-19.50,17.69,o,2
58784.45,1.25,4.64,c,4
58785.44,-7.00,6.55,o,3
58787.44,-1.75,5.28,c,4
58788.45,1.25,5.14,c,4
58789.41,-2.75,5.28,o,4
58790.94,1.29,4.55,o,7
58792.42,0.00,6.64,o,4
58794.95,-1.50,6.41,o,8
58796.89,-7.88,7.53,o,8
58801.40,-9.00,10.98,o,3
58802.72,-11.00,37.18,o,4
58804.38,-11.75,7.01,o,4
58814.37,5.33,6.16,o,3
58816.38,-9.25,4.51,c,4
58817.50,-8.25,5.39,o,4
58820.94,3.43,4.14,o,7
58822.33,3.00,12.28,o,4
58824.87,-4.38,6.06,o,8
58828.98,5.00,12.80,o,7
58830.32,13.50,58.54,o,2
58833.47,18.86,6.78,o,7
58836.88,-3.25,4.27,o,8
58841.34,6.50,5.61,o,4
58845.31,4.75,5.00,o,4
58846.36,-2.75,4.78,o,4
58850.32,3.00,6.20,o,4
58853.33,-9.50,12.81,o,2
58867.34,8.25,5.39,c,4
58869.24,1.75,5.00,o,4
58871.26,5.00,5.39,c,4
58874.33,17.50,6.14,o,4
58875.32,9.25,5.13,c,4
58876.30,4.50,4.76,c,4
58878.29,9.75,6.01,o,4
58881.30,-5.00,10.61,o,3
58884.71,-4.29,14.53,o,7
58889.32,9.75,16.38,o,4
58894.22,-0.50,12.60,o,4
58900.27,0.67,6.18,c,3
58906.29,14.50,8.00,o,4
58913.24,11.50,10.07,o,4
58914.26,3.25,9.44,o,4
