# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
58845.63,5.50,10.97,o,2
58869.57,9.20,7.01,o,5
58871.57,-9.00,9.48,c,5
58873.66,22.25,11.34,o,4
58875.64,0.75,3.59,c,8
58877.57,7.00,4.88,o,8
58879.53,-107.60,160.82,c,5
58881.66,17.25,4.86,o,4
58885.54,2.50,8.23,o,4
58901.51,-9.50,4.12,o,8
58903.45,10.50,5.38,c,4
58905.58,-9.80,6.16,o,5
58911.50,-9.50,6.40,c,2
58913.52,-8.50,5.59,o,6
58917.48,7.00,12.58,o,6
58921.59,-54.00,141.80,o,2
58925.58,24.33,17.37,o,3
58931.48,30.00,4.02,c,4
58933.49,30.25,4.88,o,4
58937.54,57.75,4.81,o,4
58941.45,96.00,14.46,o,4
58943.55,78.33,8.31,o,3
58945.46,93.50,23.38,o,2
58951.52,73.67,10.63,o,3
58953.49,81.75,6.50,o,4
58957.51,81.75,4.78,o,4
58959.48,69.00,4.76,c,4
58961.48,99.80,5.25,o,5
58965.44,99.50,5.78,o,4
58967.49,89.67,5.42,c,3
58969.49,102.12,4.18,o,8
58971.47,112.75,6.51,o,4
58973.38,111.00,5.94,o,8
58977.47,95.00,11.41,o,4
58979.45,104.75,9.25,o,4
58981.44,108.33,8.39,o,3
58983.38,90.00,4.60,c,6
58985.42,118.25,4.63,o,4
58987.44,99.75,4.26,c,4
58989.42,128.50,4.51,o,4
58993.42,116.50,6.17,o,4
58995.43,98.50,4.91,c,4
58997.42,116.33,8.88,o,3
58999.34,119.25,5.52,o,4
59001.39,128.75,6.40,o,4
59002.34,111.00,10.02,o,4
59005.36,127.75,11.26,o,4
59006.84,131.73,6.67,o,15
59009.39,126.00,11.93,o,4
59013.40,108.50,4.26,o,4
59017.37,95.75,5.01,o,4
59021.34,109.50,4.03,o,4
59023.32,69.40,4.70,c,5
59025.34,106.25,4.76,o,4
59027.33,106.25,5.01,o,4
59029.39,102.75,7.89,o,4
59031.32,93.33,9.64,o,3
59033.34,110.00,7.83,o,4
59035.35,105.25,9.72,o,4
59037.31,94.75,5.01,o,4
59039.30,79.00,5.59,o,3
59041.33,78.00,5.32,o,2
59043.38,50.50,5.04,c,4
59045.32,42.00,85.00,o,1
