# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59351.53,-2.25,5.78,o,4
59353.60,4.25,5.13,c,4
59357.55,-13.00,7.92,o,4
59359.51,-4.00,11.51,o,4
59360.95,7.70,16.10,o,10
59367.57,3.60,5.97,o,5
59371.56,11.00,3.91,c,4
59373.53,-6.57,5.84,o,7
59375.56,3.00,4.63,c,4
59377.50,3.50,5.30,o,8
59379.49,12.00,5.26,c,4
59383.53,3.00,14.87,c,4
59385.49,3.50,7.04,o,4
59387.47,8.00,78.39,o,2
59389.44,-33.25,39.14,o,4
59395.55,-3.00,6.89,o,4
59399.49,-7.25,4.91,o,4
59403.48,-5.00,5.04,o,4
59405.54,-2.50,6.37,c,4
59407.50,3.50,21.78,o,2
59411.45,-7.25,6.62,o,4
59413.46,-1.33,5.79,c,3
59414.92,8.88,5.07,o,8
59416.41,24.00,55.00,o,1
59423.44,11.50,13.12,o,2
59425.38,26.00,6.06,c,4
59425.43,12.57,5.45,o,7
59426.82,17.14,3.20,c,7
59426.92,22.38,4.50,o,8
59428.39,24.33,5.22,c,3
59428.91,25.88,5.34,o,8
59431.41,21.00,4.86,c,3
59433.41,38.75,6.67,o,4
59435.39,24.75,3.76,c,4
59437.39,17.25,8.25,o,4
59439.46,22.00,5.22,c,3
59441.36,14.50,7.05,o,4
59443.37,11.33,8.47,o,3
59450.96,188.62,7.68,o,8
59453.51,260.25,8.76,o,4
59455.38,321.50,6.53,o,4
59457.39,370.75,5.51,c,4
59461.36,425.00,7.13,c,4
59463.39,403.25,6.13,o,4
59465.36,411.75,6.91,c,4
59467.39,433.75,6.77,o,8
59469.35,442.67,7.13,c,3
59471.34,459.83,8.20,o,6
59477.37,459.00,86.83,o,2
59479.36,413.67,20.98,o,3
59480.80,433.71,9.30,o,7
59483.34,425.00,10.13,o,4
59485.33,406.00,10.40,o,4
59487.33,361.25,8.63,o,4
59489.31,328.75,7.65,o,4
59491.33,293.75,7.64,o,4
59493.30,277.00,6.67,o,4
59495.30,225.00,26.26,o,4
59499.27,194.00,13.51,o,3
59505.30,148.00,37.55,o,4
59508.79,129.12,10.55,o,8
59511.27,111.00,10.63,o,3
59513.26,98.00,5.39,c,4
59515.29,130.25,9.40,o,4
