# MJD (average of the points included, after clipping)
# uJy (average of the points included after clipping)
# duJy (error on the average point after clipping)
# F (filter)
# n (number of points included in the stacked detection, after
# clipping)
MJD,uJy,duJy,F,n
59678.41,30.00,6.50,c,4
59679.57,35.50,6.56,o,6
59680.43,23.00,8.89,o,4
59681.40,18.00,13.51,c,3
59682.86,34.43,10.70,o,7
59684.40,-2.25,27.80,o,4
59689.42,12.75,9.39,o,4
59690.48,35.25,7.43,o,4
59692.46,16.50,10.78,o,4
59693.47,4.33,9.24,c,3
59694.37,22.75,5.63,c,4
59695.42,19.75,6.27,o,4
59696.46,15.00,6.16,o,4
59697.38,16.00,8.53,c,4
59698.47,-4.00,8.58,c,3
59699.46,22.67,16.67,o,3
59705.37,12.00,6.55,o,3
59708.36,13.00,5.38,o,8
59711.03,12.08,5.73,o,12
59712.79,33.00,15.31,o,6
59714.85,-1.29,14.02,o,7
59716.92,20.62,11.84,o,8
59719.43,3.00,10.34,o,4
59720.42,8.00,6.51,o,4
59721.41,10.50,4.76,c,4
59722.41,1.25,5.13,c,4
59722.90,-6.57,58.73,o,7
59724.41,1.50,6.64,o,4
59725.39,3.50,5.26,c,4
59726.39,15.25,4.88,c,4
59727.40,-0.67,23.69,o,3
59729.39,11.00,12.00,c,1
59730.41,3.50,4.76,c,4
59731.37,17.00,6.16,o,4
59732.37,4.25,6.39,o,4
59733.37,13.50,4.15,c,4
59735.38,10.00,8.44,o,4
59736.87,11.12,4.26,o,8
59739.35,6.00,8.63,o,4
59740.85,2.00,7.66,o,8
59743.33,-12.50,12.51,o,4
59744.39,9.67,19.27,o,3
59746.87,4.12,6.42,o,8
59748.33,-8.00,7.27,o,4
59749.36,0.00,4.16,c,4
59750.33,10.33,4.62,c,3
59751.32,-4.50,6.65,o,4
59752.35,6.50,5.27,o,4
59753.38,-3.00,8.00,c,1
59754.36,6.50,4.54,c,4
59755.37,-2.00,5.76,o,4
59756.35,-2.00,14.94,o,4
59758.31,14.75,6.43,c,4
59759.29,0.75,5.76,o,4
59760.33,1.50,8.49,o,2
59763.29,-6.00,5.66,o,4
59764.90,10.10,9.70,o,10
59766.70,-5.00,6.50,o,10
59768.99,10.89,7.21,o,9
59770.83,-11.62,11.90,o,8
59772.30,-0.75,11.15,o,4
59774.79,5.50,6.35,o,8
59776.33,6.00,8.20,o,4
59778.32,5.75,4.33,c,8
59779.34,-1.25,6.27,o,4
59780.27,2.25,6.27,o,4
59781.32,-1.75,4.80,c,8
59782.33,7.88,4.10,c,8
59783.29,11.25,6.42,o,4
59785.35,4.12,4.21,c,8
59786.30,5.00,5.39,c,4
59787.30,10.75,5.77,o,4
59788.26,13.00,7.17,o,4
59790.26,4.00,6.94,c,4
59791.26,16.75,6.33,o,4
59792.25,17.33,8.54,o,3
59793.26,-0.50,8.85,c,2
59795.33,9.33,10.83,o,3
59796.78,6.00,5.71,o,8
59799.26,10.00,14.30,o,2
59800.76,13.62,7.45,o,8
59803.26,101.00,60.00,o,1
59805.28,13.00,7.52,o,4
59806.82,26.71,10.73,o,7
59808.29,8.67,8.28,o,3
59810.28,-2.62,4.71,c,8
59811.26,-0.75,7.27,o,4
59812.27,5.75,7.15,o,4
59813.26,7.57,5.65,c,7
59815.27,5.75,8.84,o,4
59816.26,9.50,9.14,o,4
59819.25,-16.50,9.44,o,4
59821.26,5.00,6.01,c,4
59824.25,-4.00,10.80,o,3
59827.24,2.50,11.75,o,4
59835.23,11.00,10.06,o,4
59837.24,-2.00,10.40,c,3
59840.23,-2.75,12.85,c,4
59841.23,-25.75,12.53,o,4
59842.23,36.00,15.21,o,3
59843.24,9.00,8.05,c,4
59844.24,17.25,6.03,c,4
59845.22,16.00,15.64,o,4
59848.22,12.50,14.60,c,4
59850.22,10.33,21.37,o,3
59851.22,12.50,15.61,c,4
59957.65,6.00,11.01,o,2
59966.60,2.29,5.28,o,7
59969.63,2.71,4.83,o,7
59985.32,-28.00,28.91,o,3
59988.72,3.88,7.55,o,8
59993.38,2.00,10.25,c,4
59997.35,4.20,5.92,c,5
59998.57,15.67,5.97,c,3
60001.45,-0.75,4.04,c,8
60004.07,-4.75,7.25,o,4
60005.29,-3.25,6.01,c,4
60009.07,12.07,11.90,o,15
60012.02,1.00,18.51,o,4
60014.54,0.00,96.00,o,1
60016.90,12.91,6.38,o,11
60018.53,11.33,8.60,o,3
60020.70,0.57,4.22,o,7
60022.48,5.50,6.42,o,4
60025.29,6.75,6.64,o,4
60029.33,1.14,4.91,o,7
60030.49,3.67,6.37,o,3
60032.06,8.50,5.26,c,4
60033.36,-1.57,5.01,o,7
60034.98,13.50,15.34,o,8
60039.15,23.88,22.59,o,8
60041.44,-16.75,13.88,o,4
60043.53,16.43,6.87,o,7
60044.24,1.25,10.61,o,4
60047.50,-7.00,103.00,o,1
60049.44,6.75,4.88,c,4
60050.88,4.62,4.09,c,8
60055.42,7.25,5.39,c,4
60056.72,-2.29,4.30,c,7
60059.42,3.50,5.90,c,4
60062.17,10.00,26.00,o,1
60062.23,-7.50,7.93,c,4
60067.39,6.50,11.04,o,8
60068.51,-19.00,19.42,o,6
60071.46,-1.25,12.96,o,4
60074.19,-7.25,7.16,o,8
60077.43,0.75,4.64,c,4
60079.41,0.75,6.01,c,4
60085.42,-4.75,4.23,o,8
60091.42,-0.50,6.41,o,4
60093.39,18.25,6.42,o,4
60095.39,40.50,11.18,o,4
60101.38,11.75,42.07,o,4
60103.36,4.75,5.13,o,4
60105.38,2.00,5.00,c,4
60107.36,0.75,4.88,c,4
60110.74,-8.12,4.05,c,8
60113.36,5.00,4.98,c,6
60115.33,7.00,4.50,c,4
60117.33,0.71,3.79,c,7
60122.72,-6.00,7.07,o,8
60125.33,12.62,6.56,o,8
60128.81,14.86,19.06,o,7
60133.32,8.50,4.51,c,4
60134.03,-29.67,31.81,o,3
