Nested Sampling Global Log-Evidence           :   -0.112791970625989308E+03  +/-    0.687541369827672777E+00
Nested Importance Sampling Global Log-Evidence:   -0.116110106884950753E+03  +/-    0.444026660878854562E-01

Dim No.       Mean        Sigma
   1    0.133446070313101017E+00    0.190401670809395643E-01
   2   -0.351891738730996906E+02    0.179879244502001168E+01
   3    0.648483904438792336E+00    0.223688853114384884E+00
   4    0.177248706504439957E+01    0.215933449939488348E+00
   5    0.773674819462000837E-02    0.899085504069399165E-03
   6    0.197022014562003434E+01    0.228741275511823473E-01
   7   -0.169782518270851490E+01    0.425531072282061162E+00
   8   -0.148018806739600162E+00    0.389904394852555319E-01
   9   -0.419690294978184664E+01    0.315106321106314402E+01
  10   -0.178149053777927308E+00    0.158602715888436302E+00
  11   -0.157575537581788550E+00    0.999156930847774072E-01
  12   -0.186523931542117605E+00    0.986970921532145107E-01
  13   -0.167930910348425860E+00    0.259841710007157785E-01
  14   -0.106492852218689271E+01    0.503018857507164588E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.168724814282531610E+00
   2   -0.377986654704497198E+02
   3    0.100527958164973930E+01
   4    0.187605476337226462E+01
   5    0.796914558721756143E-02
   6    0.198909004515669063E+01
   7   -0.108015249285196235E+01
   8   -0.163885127534048713E+00
   9   -0.488867019424485427E+01
  10   -0.201465602130807386E+00
  11   -0.171281743643873524E+00
  12   -0.119976659543018310E+00
  13   -0.193830202419693620E+00
  14   -0.109196823268106513E+01

MAP Parameters
Dim No.        Parameter
   1    0.168724814282531610E+00
   2   -0.377986654704497198E+02
   3    0.100527958164973930E+01
   4    0.187605476337226462E+01
   5    0.796914558721756143E-02
   6    0.198909004515669063E+01
   7   -0.108015249285196235E+01
   8   -0.163885127534048713E+00
   9   -0.488867019424485427E+01
  10   -0.201465602130807386E+00
  11   -0.171281743643873524E+00
  12   -0.119976659543018310E+00
  13   -0.193830202419693620E+00
  14   -0.109196823268106513E+01
