Nested Sampling Global Log-Evidence           :   -0.252159019706282317E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.254081563734210381E+01  +/-    0.101005416943822368E-01

Dim No.       Mean        Sigma
   1    0.676613188532932258E-01    0.618558520122813871E-02
   2   -0.765942401559213160E+01    0.461649796768988707E+00
   3    0.761900086215264616E+00    0.302890253884318568E-01
   4    0.163164030384699399E+01    0.140169572221041261E+00
   5    0.143122587020802824E-01    0.109307091029041794E-02
   6    0.169695608140402876E+01    0.144545098578785947E+00
   7   -0.175790005438996633E+01    0.176714486579767072E+00
   8   -0.571825820321450254E-01    0.922395268608527420E-02
   9   -0.845473419255933445E+00    0.114738083901331245E+01
  10   -0.204235088777224738E+00    0.386571047863434741E-01
  11    0.350940205091583718E-01    0.997151096763819467E-01
  12   -0.266193255046617838E+00    0.427620200867678754E-01
  13   -0.162128023095187174E+00    0.120272869420842893E+00
  14   -0.107845831123830704E+01    0.189784289920937564E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.754132527158809934E-01
   2   -0.775818962893297126E+01
   3    0.740479043731427922E+00
   4    0.191439690318990796E+01
   5    0.174473457136107672E-01
   6    0.158062890413999235E+01
   7   -0.145654884487012559E+01
   8   -0.524068209524232304E-01
   9   -0.694091367419882199E+00
  10   -0.251736309153230753E+00
  11   -0.705347311685874528E-01
  12   -0.225049899207419857E+00
  13   -0.203947582835381502E+00
  14   -0.107159634555261341E+01

MAP Parameters
Dim No.        Parameter
   1    0.704436646686315837E-01
   2   -0.784836909790349235E+01
   3    0.777882183749203815E+00
   4    0.172945364603130791E+01
   5    0.123793794280748527E-01
   6    0.158251566274773081E+01
   7   -0.185767242529237397E+01
   8   -0.504378859753601902E-01
   9   -0.143625722058982275E+01
  10   -0.220019330174837741E+00
  11    0.144481602171337042E+00
  12   -0.256669869756129099E+00
  13    0.120545999577495400E+00
  14   -0.105969458722168808E+01
