Nested Sampling Global Log-Evidence           :   -0.147736193461010545E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.150154719807372472E+01  +/-    0.614969104731484355E-02

Dim No.       Mean        Sigma
   1    0.240594428731773780E+00    0.633277111597378879E-02
   2   -0.764505780894863474E+01    0.346364762234131662E+01
   3    0.210606698448577001E+01    0.361519725093789601E-01
   4    0.158822037500633417E+01    0.168499981250970265E+00
   5    0.730030241776560753E-02    0.565851630142264785E-03
   6    0.181841509185762984E+01    0.613687670917124478E-01
   7   -0.192344858540924246E+01    0.223255460738372991E+00
   8   -0.707013116740468212E-01    0.102784968543258928E-01
   9   -0.196951441953493367E+01    0.179804216423549579E+01
  10    0.184041258671127139E+00    0.369553731473403133E-01
  11   -0.802341274291345358E-01    0.645648981613873851E-01
  12    0.351279132950901574E-01    0.396378825724537226E-01
  13   -0.183419205645512812E+00    0.781594734849222761E-01
  14   -0.107366949793868338E+01    0.250234662056436456E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.251220411155318235E+00
   2   -0.688595688405468209E+01
   3    0.208970443617470014E+01
   4    0.128233829998866478E+01
   5    0.726784644600816238E-02
   6    0.180812567844435446E+01
   7   -0.214116919142010032E+01
   8   -0.685039538530109876E-01
   9   -0.435614162032241126E+00
  10    0.209056755012246714E+00
  11    0.235874773298488799E-01
  12    0.110489198088760954E+00
  13   -0.113488803379878336E+00
  14   -0.108416178406877250E+01

MAP Parameters
Dim No.        Parameter
   1    0.243735562592402255E+00
   2   -0.285239141287404951E+01
   3    0.220028856041387044E+01
   4    0.168363229159679917E+01
   5    0.749543000194754800E-02
   6    0.191779219652463584E+01
   7   -0.187188208746556994E+01
   8   -0.843837569283742012E-01
   9    0.147493002338527557E+01
  10    0.188655757055840950E+00
  11   -0.956323275726996269E-01
  12   -0.341772561512796377E-01
  13   -0.156228597073805958E+00
  14   -0.103889554010015606E+01
