2017ifu,1.532414223
2020onv,49.55386591
2022acgi,5.301411422
2022esa,150.1716761
2024dco,1.018458552
2023abtj,9.97584612
2023mgr,150.8409107
2023bgj,8.89475175
2022aecy,2.900886594
2022aaan,3.107295309
2022ymi,0.614131898
2022owp,4.247514009
2022nxg,6.627032527
2022lew,3.016596336
2021fpn,2.414579074
2020xkx,0.968665769
2020xkw,3.165512984
2019sae,3.0049947
2019pox,2.721463405
2019mtk,5.443315455
2019kep,2.354958177
2018ihm,12.2587558
2018fdt,4.229450883
2017bzm,16.31852999
