Nested Sampling Global Log-Evidence           :   -0.101692609396313071E+04  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.101729486142507687E+04  +/-    0.469370579399977436E-01

Dim No.       Mean        Sigma
   1    0.290867101328731656E-01    0.845297364967927687E-03
   2   -0.536375564434805074E+01    0.368791578169880979E-01
   3    0.514646178315166458E+00    0.309202458980223057E-02
   4    0.681629719920126220E+00    0.142445084473281081E-01
   5    0.122847468634798701E-01    0.588914853660418023E-03
   6    0.131164531186364353E+01    0.190983454404975795E-02
   7   -0.166236761633512553E+01    0.787007504449262346E-01
   8   -0.581569616543332682E-01    0.841351725704287518E-03
   9   -0.681370660262282435E+00    0.302807406509939744E-01
  10   -0.357081030119526105E-01    0.786383246648270258E-02
  11    0.400669336750228942E-02    0.102405538253174163E-01
  12   -0.223691555148394339E+00    0.238230507897269767E-01
  13    0.164112361684918689E-01    0.447869765440537821E-02
  14   -0.107802757879931344E+01    0.393337280574103561E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.288216003578150234E-01
   2   -0.540201174626734648E+01
   3    0.512660998444482097E+00
   4    0.694934047211022143E+00
   5    0.135590805847637160E-01
   6    0.131528782648613252E+01
   7   -0.168030405783418413E+01
   8   -0.588768260254432310E-01
   9   -0.658755229121265606E+00
  10   -0.376247934412399995E-01
  11    0.524657544857720214E-02
  12   -0.227997693006819574E+00
  13    0.680133951213374686E-02
  14   -0.108048096405459981E+01

MAP Parameters
Dim No.        Parameter
   1    0.277551445716268802E-01
   2   -0.545743869102479096E+01
   3    0.519812622320147133E+00
   4    0.671337939798787975E+00
   5    0.127168942147363288E-01
   6    0.131394371216468264E+01
   7   -0.168399534693522690E+01
   8   -0.587072003206220508E-01
   9   -0.732516594857968828E+00
  10   -0.260194519566006796E-01
  11   -0.287241170607664166E-02
  12   -0.226415612694694818E+00
  13    0.145169452286535283E-01
  14   -0.108260210829358794E+01
