,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59041.597129,-20.454,0.513,-24,12,o,0,1.23,22.73717,18.88001,7094.97,3615.46,2.11,2.02,-42.0,-0.399,19.3,19.91,01a59041o0752o
1,59041.601279,-20.96,0.892,-15,13,o,0,1.18,22.73717,18.88001,7076.43,3580.73,2.05,1.97,-39.3,-0.406,19.28,19.91,01a59041o0761o
2,59041.609243,-21.62,1.58,-8,13,o,0,1.41,22.73717,18.88001,7134.75,3659.01,2.19,2.05,-18.5,-0.388,19.26,19.9,01a59041o0778o
3,59041.618449,-22.976,6.96,-2,16,o,0,0.94,22.73717,18.88001,7153.46,3539.13,2.19,2.07,-14.9,-0.393,19.06,19.48,01a59041o0796o
4,59045.614447,21.983,17.917,6,105,o,0,0.97,22.73717,18.88001,7093.26,3614.25,2.3,2.16,-15.7,-0.374,17.06,17.47,01a59045o0787o
5,59045.616337,14.037,0.771,8811,6791,o,0,1.44,22.73717,18.88001,7073.38,3575.88,2.43,2.12,-19.3,-0.38,12.62,13.6,01a59045o0791o
6,59045.620021,15.735,1.395,1845,2574,o,0,1.1,22.73717,18.88001,7151.92,3538.66,2.21,2.06,-45.3,-0.403,13.13,15.15,01a59045o0799o
7,59047.590793,23.706,5.3,1,6,c,0,1.69,22.73717,18.88001,1466.1,5082.29,2.32,2.29,-80.4,-0.425,19.65,21.37,02a59047o0624c
8,59047.594002,21.489,0.911,9,8,c,0,1.41,22.73717,18.88001,1484.49,5121.73,2.29,2.26,-81.0,-0.424,19.62,21.37,02a59047o0631c
9,59047.608342,20.333,0.268,27,7,c,0,1.37,22.73717,18.88001,1423.35,5041.39,2.31,2.27,60.6,-0.425,19.64,21.35,02a59047o0659c
10,59047.613736,22.669,2.923,3,9,c,0,1.22,22.73717,18.88001,1404.95,5157.56,2.32,2.3,83.0,-0.428,19.57,21.23,02a59047o0669c
11,59051.591357,20.655,0.357,20,7,c,0,2.43,22.73717,18.88001,5167.23,1037.42,2.38,2.22,-53.9,-0.416,19.73,21.55,02a59051o0730c
12,59051.595505,-22.835,2.864,-3,8,c,0,1.09,22.73717,18.88001,5191.14,1076.45,2.43,2.24,-61.2,-0.422,19.71,21.55,02a59051o0739c
13,59051.606349,20.862,0.531,16,9,c,0,1.08,22.73717,18.88001,5142.62,997.39,2.48,2.27,-59.3,-0.412,19.67,21.58,02a59051o0761c
14,59051.609555,-20.857,0.444,-16,7,c,0,1.72,22.73717,18.88001,5122.84,1116.28,2.45,2.24,-57.5,-0.416,19.69,21.56,02a59051o0768c
15,59053.54769,-21.029,0.485,-14,7,o,0,1.66,22.73717,18.88001,3202.77,3808.35,1.81,1.74,-4.5,-0.431,19.82,20.99,01a59053o0530o
16,59053.55092,22.269,1.383,4,6,o,0,1.7,22.73717,18.88001,3184.2,3770.86,1.88,1.84,2.4,-0.42,19.75,21.01,01a59053o0537o
17,59053.560996,-21.017,0.462,-14,7,o,0,2.13,22.73717,18.88001,3242.42,3847.94,1.85,1.8,-8.0,-0.424,19.77,21.04,01a59053o0556o
