,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59126.573625,21.527,1.919,9,17,o,0,1.24,111.68055,54.99508,8635.58,6345.32,2.23,2.16,19.3,-0.396,19.03,19.57,01a59126o0808o
1,59126.577312,-20.878,1.038,-16,17,o,0,0.92,111.68055,54.99508,8617.1,6305.48,2.24,2.15,19.8,-0.39,19.07,19.61,01a59126o0816o
2,59126.582837,-20.454,0.573,-24,14,o,0,1.1,111.68055,54.99508,8675.29,6383.44,2.19,2.07,18.2,-0.394,19.14,19.63,01a59126o0828o
3,59126.597147,-19.948,0.421,-38,16,o,0,1.21,111.68055,54.99508,8695.58,6268.23,2.21,2.14,26.7,-0.398,19.06,19.59,01a59126o0859o
4,59130.599338,-22.007,2.079,-6,12,o,0,1.37,111.68055,54.99508,1894.86,4382.1,2.07,2.03,-30.8,-0.418,19.29,20.03,01a59130o0874o
5,59130.603486,21.964,2.448,6,15,o,0,1.04,111.68055,54.99508,1874.52,4345.26,2.05,2.01,-34.6,-0.418,19.26,20.04,01a59130o0883o
6,59130.62217,-21.962,2.203,-6,13,o,0,1.26,111.68055,54.99508,1930.05,4426.14,2.07,1.96,1.6,-0.41,19.3,20.03,01a59130o0923o
7,59130.632372,-20.596,0.619,-21,13,o,0,1.09,111.68055,54.99508,1948.09,4311.77,2.12,2.05,-6.9,-0.414,19.22,19.94,01a59130o0945o
8,59132.606334,-26.449,145.0,0,14,o,0,1.22,111.68055,54.99508,5751.03,514.51,2.06,1.86,-62.3,-0.444,19.31,20.16,02a59132o0884o
9,59132.610456,20.013,0.378,36,14,o,0,1.02,111.68055,54.99508,5769.99,554.1,2.09,1.91,-67.2,-0.443,19.31,20.18,02a59132o0893o
10,59132.629205,23.564,9.786,1,13,o,0,1.16,111.68055,54.99508,5718.64,477.64,2.11,1.85,-61.2,-0.45,19.34,20.23,02a59132o0933o
11,59132.637443,20.975,0.917,15,14,o,0,1.05,111.68055,54.99508,5701.08,595.23,2.02,1.9,-83.9,-0.446,19.28,20.16,02a59132o0951o
12,59134.609061,20.005,1.233,36,45,o,0,1.71,111.68055,54.99508,1927.02,4423.99,2.05,1.91,87.4,-0.425,18.12,19.36,01a59134o0781o
13,59134.623235,-21.54,0.808,-9,7,o,0,2.34,111.68055,54.99508,1943.86,4309.72,1.82,1.72,79.3,-0.434,18.79,19.96,01a59134o0810o
14,59136.603223,-22.885,3.526,-2,9,c,0,1.44,111.68055,54.99508,5752.18,515.93,2.58,2.29,-61.5,-0.411,19.63,21.42,02a59136o0897c
15,59136.606889,-24.911,22.667,0,9,c,0,1.07,111.68055,54.99508,5769.14,553.24,2.57,2.25,-60.3,-0.416,19.64,21.43,02a59136o0905c
16,59136.614215,-21.608,1.046,-8,9,c,0,1.31,111.68055,54.99508,5717.3,478.06,2.54,2.22,-61.6,-0.412,19.64,21.41,02a59136o0921c
17,59136.628759,24.373,11.4,1,7,c,0,1.58,111.68055,54.99508,5701.9,596.56,2.55,2.26,-63.5,-0.413,19.63,21.42,02a59136o0952c
18,59138.591164,-20.942,0.476,-15,7,o,0,1.73,111.68055,54.99508,3855.14,4233.96,1.91,1.78,5.8,-0.404,19.69,20.97,01a59138o0797o
19,59138.594392,-22.64,3.189,-3,10,o,0,1.27,111.68055,54.99508,3836.63,4193.77,1.84,1.73,-8.8,-0.401,19.58,20.78,01a59138o0804o
20,59138.59969,23.751,9.0,1,10,o,0,1.43,111.68055,54.99508,3892.62,4274.03,1.78,1.75,10.4,-0.414,19.52,20.67,01a59138o0815o
21,59138.611694,-20.243,0.697,-29,20,o,0,0.98,111.68055,54.99508,3910.76,4158.73,1.95,1.74,0.7,-0.406,18.68,19.84,01a59138o0841o
22,59140.609458,-21.758,1.5,-7,11,c,0,1.46,111.68055,54.99508,3871.31,4187.18,2.54,2.3,49.1,-0.399,19.13,20.95,02a59140o0905c
23,59140.614796,-22.608,3.316,-3,11,c,0,1.16,111.68055,54.99508,3886.19,4228.9,2.7,2.32,45.5,-0.39,19.43,21.32,02a59140o0916c
24,59140.631448,19.467,0.747,59,44,c,0,1.22,111.68055,54.99508,3834.33,4149.96,2.68,2.38,45.5,-0.388,17.89,19.53,02a59140o0952c
25,59140.636137,-18.277,0.832,-178,148,c,0,1.09,111.68055,54.99508,3816.22,4266.05,2.66,2.33,45.7,-0.389,16.62,18.11,02a59140o0962c
26,59142.533683,-20.434,0.48,-24,12,o,0,0.94,111.68055,54.99508,3863.77,4227.26,2.21,1.98,-10.7,-0.396,19.21,20.5,01a59142o0740o
