,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59566.636142,-20.359,1.207,-26,32,o,0,1.46,233.42696,43.74594,2279.37,4730.6,3.18,2.79,-44.9,-0.468,18.36,19.02,01a59566o0657o
1,59566.64635,-21.981,5.793,-6,34,o,0,0.94,233.42696,43.74594,2264.06,4694.33,2.92,2.74,-43.6,-0.471,18.46,19.13,01a59566o0679o
2,59566.655045,20.588,1.357,21,29,o,0,1.17,233.42696,43.74594,2323.45,4766.42,2.84,2.62,-45.6,-0.488,18.54,19.2,01a59566o0697o
3,59566.656889,-20.956,1.795,-15,27,o,0,1.2,233.42696,43.74594,2343.75,4654.38,2.87,2.68,-44.9,-0.478,18.51,19.19,01a59566o0701o
4,59574.64069,21.88,3.464,6,22,o,0,0.83,233.42696,43.74594,8628.59,757.0,3.12,2.81,-56.4,-0.514,18.92,20.11,01a59574o0979o
5,59574.644841,-21.557,2.025,-9,18,o,0,1.19,233.42696,43.74594,8609.56,717.42,3.02,2.76,-57.4,-0.512,18.95,20.14,01a59574o0988o
6,59574.661714,-21.655,3.111,-8,25,o,0,1.1,233.42696,43.74594,8674.11,789.91,3.07,2.78,-62.3,-0.507,18.75,19.71,01a59574o1024o
7,59574.668255,-22.392,12.833,-4,51,o,0,1.26,233.42696,43.74594,8694.47,670.75,3.09,2.79,-58.5,-0.533,17.85,18.24,01a59574o1038o
8,59590.594423,21.841,1.923,7,13,o,0,1.35,233.42696,43.74594,4382.06,5045.08,3.29,3.27,14.5,-0.425,19.21,21.05,01a59590o0851o
9,59590.59765,-21.598,1.75,-8,15,o,0,1.1,233.42696,43.74594,4363.29,5007.07,3.35,3.26,33.7,-0.428,19.18,21.06,01a59590o0858o
10,59590.605498,-20.803,0.831,-17,14,o,0,0.88,233.42696,43.74594,4425.7,5081.0,3.24,3.18,-9.3,-0.423,19.23,21.1,01a59590o0875o
11,59590.618897,21.393,1.102,10,11,o,0,1.06,233.42696,43.74594,4448.83,4962.77,2.94,2.93,-16.3,-0.44,19.35,21.15,01a59590o0904o
12,59592.613483,20.564,1.513,22,33,c,0,1.41,233.42696,43.74594,4315.61,7597.52,2.7,2.56,29.9,-0.389,18.14,20.13,02a59592o0830c
13,59592.61672,-21.972,3.125,-6,18,c,0,1.84,233.42696,43.74594,4334.53,7635.84,2.68,2.6,35.0,-0.387,17.67,19.78,02a59592o0837c
14,59592.623162,21.969,1.966,6,12,c,0,1.02,233.42696,43.74594,4273.75,7556.87,2.89,2.7,38.0,-0.384,19.41,21.67,02a59592o0851c
15,59592.637955,21.0,1.375,14,20,c,0,1.4,233.42696,43.74594,4254.68,7670.12,2.61,2.44,66.0,-0.435,18.63,21.59,02a59592o0882c
16,59598.581715,-20.764,1.946,-18,35,o,0,0.96,233.42696,43.74594,7927.24,6953.18,2.88,2.76,67.0,-0.464,18.58,19.34,01a59598o0835o
17,59598.58494,22.508,9.778,4,35,o,0,1.08,233.42696,43.74594,7908.96,6913.2,2.96,2.8,57.5,-0.454,18.64,19.36,01a59598o0842o
18,59598.591886,-22.676,10.5,-3,32,o,0,1.2,233.42696,43.74594,7971.13,6987.62,2.9,2.76,64.9,-0.457,18.66,19.41,01a59598o0857o
19,59598.60429,-20.611,1.554,-21,32,o,0,0.85,233.42696,43.74594,7995.04,6867.25,2.82,2.7,82.1,-0.469,18.71,19.47,01a59598o0883o
20,59602.638384,20.684,0.96,19,19,o,0,0.79,233.42696,43.74594,4270.17,3096.16,2.88,2.84,-86.3,-0.458,19.08,20.2,01a59602o0959o
21,59602.644349,22.587,4.556,3,15,o,0,1.14,233.42696,43.74594,4250.81,3055.5,2.8,2.77,-78.2,-0.467,19.09,20.24,01a59602o0971o
22,59602.66218,-20.735,0.897,-18,16,o,0,1.21,233.42696,43.74594,4316.14,3129.52,2.84,2.79,-73.6,-0.468,19.03,20.12,01a59602o1009o
23,59602.671835,-20.79,1.828,-18,32,o,0,1.03,233.42696,43.74594,4335.88,3009.77,2.86,2.78,-62.5,-0.467,18.29,18.79,01a59602o1028o
24,59604.644851,22.072,2.25,5,12,o,0,1.24,233.42696,43.74594,5026.31,1885.46,2.29,2.11,29.0,-0.423,19.31,20.35,02a59604o0955o
25,59604.654634,21.968,2.5,6,15,o,0,0.76,233.42696,43.74594,5048.37,1924.16,2.23,2.11,48.8,-0.425,19.29,20.3,02a59604o0976o
26,59604.658788,-22.419,3.054,-4,12,o,0,0.99,233.42696,43.74594,4993.02,1846.19,2.08,1.99,50.2,-0.438,19.33,20.3,02a59604o0985o
27,59604.674656,21.247,2.101,12,24,o,0,1.45,233.42696,43.74594,4977.89,1960.98,2.11,1.98,46.7,-0.436,18.54,18.7,02a59604o1018o
28,59605.647269,-23.29,7.176,-2,13,o,0,0.79,233.42696,43.74594,5024.75,1885.04,2.05,1.96,61.7,-0.438,19.5,20.67,02a59605o0960o
29,59605.657793,21.554,1.38,9,12,o,0,0.95,233.42696,43.74594,5045.79,1924.89,2.11,2.04,70.3,-0.434,19.51,20.71,02a59605o0982o
30,59605.661949,-21.513,1.125,-9,10,o,0,1.32,233.42696,43.74594,4989.88,1847.33,2.02,1.97,71.5,-0.439,19.53,20.68,02a59605o0991o
31,59605.665157,22.8,3.84,3,11,o,0,0.91,233.42696,43.74594,4972.1,1964.13,2.1,2.05,85.5,-0.437,19.45,20.61,02a59605o0998o
