,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59157.619945,16.497,0.026,915,24,o,0,1.29,178.35929,10.89647,9941.61,8642.97,2.15,2.0,72.2,-0.377,18.57,18.95,01a59157o0829o
1,59157.625494,16.476,0.025,932,23,o,0,1.24,178.35929,10.89647,9925.19,8603.77,2.16,1.95,82.3,-0.384,18.83,19.12,01a59157o0841o
2,59157.642556,16.533,0.029,885,25,o,0,0.98,178.35929,10.89647,9988.61,8678.89,2.09,1.94,68.5,-0.372,18.71,18.87,01a59157o0878o
3,59157.649923,16.416,0.059,986,58,o,0,1.66,178.35929,10.89647,10010.06,8560.9,2.26,2.11,50.9,-0.405,17.63,17.38,01a59157o0894o
4,59181.579164,16.621,0.036,816,29,o,0,0.94,178.35929,10.89647,6061.2,5884.85,2.78,2.77,-53.9,-0.363,18.51,19.19,01a59181o0774o
5,59181.58469,16.714,0.031,749,23,o,0,0.98,178.35929,10.89647,6043.44,5844.49,2.53,2.47,-26.5,-0.383,18.63,19.24,01a59181o0786o
6,59181.588374,16.682,0.031,772,24,o,0,1.29,178.35929,10.89647,6102.46,5924.39,2.51,2.37,3.3,-0.388,18.67,19.27,01a59181o0794o
7,59181.604042,16.654,0.029,791,23,o,0,1.07,178.35929,10.89647,6123.37,5808.46,2.48,2.44,-13.1,-0.389,18.81,19.46,01a59181o0828o
8,59183.588906,16.634,0.039,806,32,o,0,1.55,178.35929,10.89647,4580.31,6612.85,2.16,1.94,33.2,-0.428,18.53,18.8,02a59183o0467o
9,59183.593046,16.665,0.035,783,28,o,0,1.67,178.35929,10.89647,4598.58,6651.15,2.22,1.91,33.1,-0.435,18.61,18.84,02a59183o0476o
10,59183.598598,16.701,0.036,758,27,o,0,1.19,178.35929,10.89647,4539.61,6573.29,2.24,1.87,33.8,-0.418,18.65,18.88,02a59183o0488o
11,59183.609154,16.608,0.032,826,26,o,0,1.05,178.35929,10.89647,4518.14,6687.8,2.42,1.8,34.8,-0.417,18.68,18.96,02a59183o0511o
12,59183.661015,16.626,0.036,812,29,o,0,1.58,178.35929,10.89647,4563.93,6631.75,2.29,1.83,33.0,-0.41,18.54,18.7,02a59183o0578o
13,59185.633274,16.731,0.026,738,19,o,0,1.3,178.35929,10.89647,8201.94,2402.47,2.43,2.24,-65.8,-0.413,19.1,19.75,01a59185o0971o
14,59185.648967,16.704,0.026,756,20,o,0,1.36,178.35929,10.89647,8183.23,2361.62,2.4,2.22,-35.2,-0.397,19.15,19.73,01a59185o1003o
15,59185.653274,16.767,0.028,713,20,o,0,0.89,178.35929,10.89647,8241.2,2439.61,2.37,2.23,-34.6,-0.411,19.08,19.65,01a59185o1012o
16,59185.657117,16.644,0.025,799,20,o,0,1.57,178.35929,10.89647,8261.24,2323.3,2.25,2.05,-64.9,-0.412,19.06,19.4,01a59185o1020o
17,59187.622484,16.67,0.027,780,21,o,0,1.39,178.35929,10.89647,5630.96,10215.97,2.24,2.0,-51.7,-0.456,19.09,19.59,02a59187o0902o
18,59187.627607,16.626,0.026,812,21,o,0,1.82,178.35929,10.89647,5650.51,10255.65,2.25,2.0,-51.4,-0.451,19.1,19.59,02a59187o0913o
19,59187.640944,16.643,0.047,800,37,o,0,0.93,178.35929,10.89647,5589.72,10176.62,2.24,2.0,-48.8,-0.463,18.51,19.22,02a59187o0941o
20,59187.652159,16.703,0.028,756,21,o,0,1.75,178.35929,10.89647,5570.87,10294.94,2.24,2.01,-52.0,-0.45,19.07,19.62,02a59187o0962o
21,59189.580701,16.753,0.027,723,19,o,0,1.98,178.35929,10.89647,8205.1,2400.63,2.65,2.23,-6.3,-0.387,18.89,19.51,01a59189o0836o
22,59189.587617,16.695,0.023,762,18,o,0,1.87,178.35929,10.89647,8184.4,2361.0,2.09,1.95,-50.3,-0.416,19.14,19.55,01a59189o0851o
23,59189.592259,16.776,0.031,707,22,o,0,1.0,178.35929,10.89647,8244.6,2440.08,2.32,2.02,-14.0,-0.403,19.08,19.59,01a59189o0861o
24,59189.609531,16.72,0.026,745,20,o,0,1.42,178.35929,10.89647,8270.03,2325.32,2.5,2.02,-7.1,-0.408,19.1,19.68,01a59189o0897o
25,59190.61024,18.677,0.368,123,45,o,0,1.15,178.35929,10.89647,456.62,40.14,2.29,1.69,-57.0,-0.482,18.96,19.46,02a59190o0851o
