,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,59630.483224,-21.082,1.712,-13,23,o,0,1.02,148.22556,7.25369,9611.78,1372.95,3.02,2.66,-59.1,-0.495,18.94,19.93,01a59630o0498o
1,59630.486414,21.109,1.493,13,20,o,0,1.15,148.22556,7.25369,9632.2,1412.2,2.98,2.6,-62.1,-0.502,18.92,19.92,01a59630o0505o
2,59630.492451,-20.43,0.9,-24,22,o,0,1.12,148.22556,7.25369,9573.28,1336.43,3.07,2.68,-62.4,-0.509,18.86,19.9,01a59630o0518o
3,59630.502523,20.527,0.932,22,21,o,0,0.89,148.22556,7.25369,9558.23,1455.96,2.91,2.58,-61.3,-0.516,18.9,19.84,01a59630o0540o
4,59631.238729,-21.986,3.617,-6,21,o,0,0.82,148.22556,7.25369,3375.48,1274.58,2.16,1.92,51.7,-0.433,18.83,19.58,04a59631o0413o
5,59631.241461,22.293,4.057,4,18,o,0,1.2,148.22556,7.25369,3396.2,1311.91,2.16,1.95,50.9,-0.424,18.84,19.61,04a59631o0419o
6,59631.24653,21.921,2.854,6,18,o,0,1.41,148.22556,7.25369,3340.58,1229.75,2.23,1.96,54.6,-0.418,18.83,19.6,04a59631o0430o
7,59631.256153,23.534,14.333,1,20,o,0,0.9,148.22556,7.25369,3325.88,1339.8,2.07,1.86,53.6,-0.437,18.88,19.56,04a59631o0451o
8,59632.477071,23.15,7.231,2,14,o,0,1.13,148.22556,7.25369,8966.35,5327.61,2.53,2.42,51.4,-0.417,19.24,20.47,02a59632o0529o
9,59632.479864,20.357,0.487,26,13,o,0,0.97,148.22556,7.25369,8946.77,5291.58,2.45,2.25,41.3,-0.416,19.31,20.37,02a59632o0535o
10,59632.485366,20.798,0.709,17,12,o,0,1.29,148.22556,7.25369,9005.03,5370.71,2.4,2.28,45.7,-0.422,19.3,20.36,02a59632o0547o
11,59632.500154,21.304,1.237,11,14,o,0,1.3,148.22556,7.25369,9023.77,5252.3,2.45,2.34,42.7,-0.42,19.28,20.33,02a59632o0579o
12,59634.453137,-20.825,0.718,-17,12,o,0,1.15,148.22556,7.25369,3534.71,5210.38,3.26,3.01,-6.6,-0.406,19.27,20.92,01a59634o0535o
13,59634.460125,22.035,2.609,6,14,o,0,0.76,148.22556,7.25369,3555.21,5248.68,3.37,3.25,-13.5,-0.394,19.18,20.95,01a59634o0550o
14,59634.475112,21.362,1.151,10,12,o,0,1.47,148.22556,7.25369,3499.02,5173.76,2.98,2.83,-40.5,-0.44,19.34,20.89,01a59634o0582o
15,59634.480848,-21.422,1.231,-10,12,o,0,1.31,148.22556,7.25369,3483.28,5291.05,2.88,2.81,-44.0,-0.449,19.32,20.81,01a59634o0594o
16,59635.153797,20.935,0.914,15,14,o,0,1.26,148.22556,7.25369,9164.03,9191.33,2.44,2.37,-47.2,-0.415,19.44,20.96,04a59635o0336o
17,59635.156619,-21.545,1.804,-9,16,o,0,0.94,148.22556,7.25369,9143.71,9152.17,2.46,2.39,-35.8,-0.41,19.42,20.94,04a59635o0342o
18,59635.15932,20.171,0.471,31,15,o,0,0.9,148.22556,7.25369,9203.98,9230.29,2.45,2.39,-68.3,-0.403,19.48,20.97,04a59635o0348o
19,59635.182556,20.736,0.571,18,10,o,0,1.57,148.22556,7.25369,1332.87,1476.62,2.52,1.93,47.9,-0.416,19.48,21.01,04a59635o0398o
20,59636.488974,22.062,1.684,5,9,c,0,1.29,148.22556,7.25369,8885.36,3392.06,2.5,2.43,-63.5,-0.404,19.64,21.45,02a59636o0599c
21,59636.492229,20.371,0.391,26,10,c,0,1.14,148.22556,7.25369,8866.66,3351.4,2.51,2.41,-66.3,-0.404,19.63,21.55,02a59636o0606c
22,59636.513908,-22.47,2.84,-4,11,c,0,1.25,148.22556,7.25369,8931.09,3434.88,2.53,2.5,-55.5,-0.398,19.6,21.41,02a59636o0652c
23,59636.530819,21.694,1.24,8,10,c,0,1.08,148.22556,7.25369,8952.82,3320.06,2.54,2.51,-57.2,-0.399,19.57,21.37,02a59636o0688c
24,59638.377353,-20.543,0.567,-22,12,o,0,1.01,148.22556,7.25369,7011.13,5380.25,2.75,2.65,-41.4,-0.475,19.34,20.74,01a59638o0377o
25,59638.379629,-21.143,1.0,-13,13,o,0,0.98,148.22556,7.25369,6990.7,5339.69,2.76,2.72,-39.3,-0.473,19.32,20.75,01a59638o0382o
26,59638.382367,21.663,1.5,8,12,o,0,1.14,148.22556,7.25369,7050.49,5417.03,2.72,2.62,-50.2,-0.483,19.36,20.75,01a59638o0388o
27,59638.391043,-21.552,1.392,-9,12,o,0,1.02,148.22556,7.25369,7068.73,5299.19,2.69,2.63,-49.9,-0.485,19.37,20.74,01a59638o0407o
28,59640.376594,-21.632,1.176,-8,10,c,0,0.85,148.22556,7.25369,1704.94,7173.78,2.25,2.12,-45.9,-0.446,19.74,21.55,02a59640o0342c
29,59640.379572,-21.753,1.136,-7,8,c,0,1.52,148.22556,7.25369,1723.86,7211.42,2.3,2.14,-41.6,-0.445,19.69,21.56,02a59640o0348c
30,59640.39327,23.449,7.0,2,11,c,0,0.95,148.22556,7.25369,1662.95,7134.84,2.3,2.19,-45.3,-0.438,19.71,21.58,02a59640o0373c
31,59640.399324,20.861,0.627,16,10,c,0,0.88,148.22556,7.25369,1644.52,7250.56,2.35,2.23,-46.0,-0.437,19.65,21.56,02a59640o0384c
32,59642.427686,21.134,0.883,13,11,o,0,1.17,148.22556,7.25369,1843.11,9230.68,2.73,2.5,-46.7,-0.487,19.41,20.88,01a59642o0469o
33,59642.431638,22.585,4.053,3,14,o,0,0.91,148.22556,7.25369,1864.02,9269.78,2.86,2.53,-40.0,-0.48,19.42,20.96,01a59642o0477o
34,59642.438121,-25.025,39.0,0,14,o,0,1.1,148.22556,7.25369,1805.79,9193.33,2.87,2.54,-42.1,-0.481,19.37,20.96,01a59642o0491o
35,59642.449262,-22.081,2.194,-5,12,o,0,0.88,148.22556,7.25369,1790.22,9311.05,2.77,2.56,-48.0,-0.481,19.4,20.99,01a59642o0514o
36,59643.183293,23.011,6.333,2,14,c,0,1.34,148.22556,7.25369,9763.8,3414.78,3.0,2.12,-20.3,-0.352,19.1,21.09,04a59643o0405c
37,59643.202498,-20.925,2.065,-16,32,c,0,0.87,148.22556,7.25369,9795.39,3438.3,3.03,2.16,-15.4,-0.375,18.9,20.97,04a59643o0444c
