,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
0,58596.494594,19.456,0.347,60,21,o,0,1.35,225.65029,5.15638,2640.18,3065.73,3.65,2.84,-3.6,-0.416,18.8,20.0,01a58596o0570o
1,58596.503563,20.131,0.601,32,19,o,0,0.95,225.65029,5.15638,2661.18,3102.84,3.23,2.73,-8.1,-0.433,18.91,20.03,01a58596o0588o
2,58596.513254,22.966,8.615,2,20,o,0,0.97,225.65029,5.15638,2602.04,3024.21,3.09,2.69,-8.5,-0.443,18.93,20.07,01a58596o0607o
3,58596.522249,21.19,1.551,12,19,o,0,0.89,225.65029,5.15638,2585.64,3139.83,2.96,2.68,-16.9,-0.448,18.98,20.05,01a58596o0625o
4,58598.432265,20.967,0.927,15,14,o,0,1.71,225.65029,5.15638,3737.32,5886.35,3.07,2.66,-17.3,-0.456,19.2,20.55,01a58598o0448o
5,58598.433713,-21.897,1.885,-6,12,o,0,0.83,225.65029,5.15638,6838.37,4685.3,2.09,1.91,43.1,-0.443,19.38,20.43,02a58598o0445o
6,58598.462519,22.379,3.833,4,16,o,0,0.88,225.65029,5.15638,4302.69,5299.0,2.87,2.66,-13.1,-0.457,19.19,20.49,01a58598o0507o
7,58598.464164,20.367,0.461,26,12,o,0,1.25,225.65029,5.15638,6264.59,5264.23,2.05,1.78,35.4,-0.457,19.4,20.32,02a58598o0504o
8,58598.503087,21.756,2.368,7,17,o,0,1.02,225.65029,5.15638,7110.93,5529.02,2.98,2.89,6.9,-0.445,19.14,20.45,01a58598o0583o
9,58598.505532,23.063,6.095,2,13,o,0,1.12,225.65029,5.15638,3454.45,5007.19,2.11,1.89,52.9,-0.446,19.3,20.22,02a58598o0580o
10,58598.551273,20.871,0.986,16,16,o,0,1.25,225.65029,5.15638,5934.4,4385.13,3.42,2.98,-8.2,-0.413,19.06,20.4,01a58598o0666o
11,58598.555564,21.223,1.355,12,16,o,0,0.71,225.65029,5.15638,4594.87,6162.96,2.21,1.84,48.4,-0.439,19.25,20.06,02a58598o0663o
12,58598.605581,-20.794,1.121,-18,20,o,0,0.9,225.65029,5.15638,7381.69,4070.91,2.78,2.73,-38.8,-0.47,18.86,19.91,01a58598o0759o
13,58598.610917,21.264,1.661,11,19,o,0,0.85,225.65029,5.15638,3151.98,6453.85,2.0,1.88,44.7,-0.456,19.07,19.76,02a58598o0757o
14,58600.474725,-23.712,11.167,-1,13,o,0,1.3,225.65029,5.15638,10407.17,6804.37,3.08,2.87,71.2,-0.456,19.42,21.26,01a58600o0398o
15,58600.482637,-21.135,1.188,-13,15,o,0,0.82,225.65029,5.15638,730.88,6972.92,2.74,2.72,-58.0,-0.467,19.25,20.96,01a58600o0414o
16,58600.483652,20.481,0.65,23,15,o,0,1.35,225.65029,5.15638,10429.99,6843.36,3.01,2.89,54.0,-0.459,19.17,20.83,01a58600o0416o
17,58600.491399,20.878,0.902,16,15,o,0,1.09,225.65029,5.15638,752.16,7011.01,3.19,2.78,-0.3,-0.435,19.28,21.04,01a58600o0432o
18,58600.491878,21.819,2.172,7,15,o,0,0.99,225.65029,5.15638,10371.19,6766.12,3.44,3.11,10.4,-0.42,19.21,20.95,01a58600o0433o
19,58600.499566,21.296,1.397,11,15,o,0,1.01,225.65029,5.15638,693.47,6932.64,3.05,2.78,3.4,-0.436,19.25,20.92,01a58600o0449o
20,58600.500569,-21.704,1.805,-8,14,o,0,0.99,225.65029,5.15638,10353.95,6881.89,2.97,2.71,84.1,-0.471,19.33,20.95,01a58600o0451o
21,58600.508344,21.474,1.582,9,15,o,0,0.85,225.65029,5.15638,676.15,7047.98,2.67,2.65,-72.6,-0.469,19.26,20.78,01a58600o0467o
22,58604.47888,20.343,0.448,26,12,o,0,1.35,225.65029,5.15638,4617.69,6903.06,2.87,2.62,0.1,-0.464,19.4,21.03,01a58604o0516o
23,58604.487782,22.264,2.556,4,12,o,0,0.86,225.65029,5.15638,4638.43,6941.27,2.7,2.68,-6.1,-0.474,19.43,21.14,01a58604o0534o
24,58604.497196,21.075,0.704,14,10,o,0,1.28,225.65029,5.15638,4580.26,6863.67,2.71,2.65,-82.8,-0.477,19.44,21.16,01a58604o0553o
25,58604.506017,23.934,10.667,1,10,o,0,1.17,225.65029,5.15638,4563.5,6979.44,2.65,2.62,-75.4,-0.481,19.44,21.18,01a58604o0571o
26,58606.481043,22.114,1.875,5,10,c,0,0.78,225.65029,5.15638,9841.75,1688.14,2.6,2.29,-53.3,-0.421,19.74,21.63,02a58606o0067c
27,58606.489834,20.026,1.829,35,65,c,0,0.94,225.65029,5.15638,214.83,1648.01,2.5,2.24,-54.6,-0.427,17.59,19.28,02a58606o0085c
28,58610.481852,21.272,0.791,11,9,c,0,0.96,225.65029,5.15638,7880.84,5616.1,2.55,2.38,53.1,-0.4,19.78,21.65,02a58610o0503c
29,58610.491207,20.562,0.444,22,10,c,0,0.81,225.65029,5.15638,7861.35,5577.95,2.6,2.43,53.5,-0.397,19.75,21.63,02a58610o0522c
30,58610.500549,26.163,66.0,0,8,c,0,1.27,225.65029,5.15638,7920.42,5656.06,2.55,2.39,55.3,-0.4,19.73,21.59,02a58610o0541c
31,58610.50995,-22.185,1.5,-5,7,c,0,1.68,225.65029,5.15638,7940.9,5539.75,2.58,2.42,51.2,-0.398,19.75,21.56,02a58610o0560c
32,58612.329758,23.227,8.333,2,16,o,0,1.02,225.65029,5.15638,9112.13,5282.06,3.36,2.79,-4.9,-0.416,19.19,20.71,01a58612o0212o
33,58612.331786,-20.908,1.014,-16,16,o,0,0.9,225.65029,5.15638,9090.88,5243.59,3.38,2.87,-7.0,-0.416,19.14,20.73,01a58612o0216o
34,58612.338456,21.128,1.0,13,13,o,0,1.25,225.65029,5.15638,9144.97,5313.2,2.89,2.77,-26.7,-0.453,19.32,20.76,01a58612o0229o
35,58612.359239,-20.484,0.6,-23,14,o,0,1.24,225.65029,5.15638,9170.11,5200.3,3.26,2.78,-5.9,-0.43,19.23,20.78,01a58612o0273o
36,58613.446913,-24.516,18.5,-1,10,o,0,1.26,225.65029,5.15638,3749.74,5878.75,2.19,1.87,43.2,-0.445,19.59,20.74,02a58613o0449o
37,58613.462041,-24.071,11.111,-1,10,o,0,1.16,225.65029,5.15638,4324.39,5301.62,2.2,1.88,48.3,-0.441,19.58,20.75,02a58613o0482o
38,58613.474042,21.081,0.721,13,10,o,0,1.53,225.65029,5.15638,3452.44,5008.98,2.2,1.87,48.5,-0.448,19.61,20.77,02a58613o0506o
39,58613.486279,21.077,0.789,14,11,o,0,1.61,225.65029,5.15638,4606.89,6170.41,2.33,1.89,47.7,-0.435,19.54,20.7,02a58613o0532o
40,58613.493633,21.253,1.017,12,12,o,0,0.94,225.65029,5.15638,3159.15,6460.65,2.28,1.92,44.4,-0.426,19.58,20.71,02a58613o0548o
41,58613.500619,22.766,4.536,3,13,o,0,0.7,225.65029,5.15638,4896.3,4719.96,2.32,1.9,47.5,-0.439,19.56,20.72,02a58613o0563o
42,58613.50478,-23.91,11.2,-1,11,o,0,1.44,225.65029,5.15638,4029.49,5587.21,2.25,1.9,48.6,-0.443,19.53,20.7,02a58613o0572o
43,58613.513079,20.335,0.422,27,11,o,0,1.19,225.65029,5.15638,4029.54,5589.73,2.31,1.95,47.1,-0.431,19.51,20.64,02a58613o0590o
