Nested Sampling Global Log-Evidence           :   -0.236746581427671323E+02  +/-    0.450791827013339474E+00
Nested Importance Sampling Global Log-Evidence:   -0.293488418463102576E+02  +/-    0.331467734806256409E-01

Dim No.       Mean        Sigma
   1    0.397366595973268552E-01    0.237947924658679956E-01
   2   -0.112798692457422849E+02    0.409720210876417246E+00
   3    0.365507089971237431E+00    0.551296262772863269E-01
   4    0.170441705126447429E+01    0.385995695939642225E+00
   5    0.147323247661641874E-01    0.311321888174609547E-02
   6    0.160182691409425582E+01    0.397624212906926511E+00
   7   -0.165785641658391913E+01    0.418992111400850686E+00
   8   -0.552218760036700465E-01    0.280477185742854379E-01
   9   -0.136717205205704340E+01    0.526086588420448087E+00
  10   -0.919011444371354569E-01    0.113703711961559609E+00
  11    0.675954118050810107E-03    0.148476454907095351E+00
  12   -0.492774539565169256E+00    0.169025642682452182E+00
  13   -0.138889441886626219E+00    0.247097917240350740E+00
  14   -0.106015596214925734E+01    0.501193270595727339E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.745524460571286712E-01
   2   -0.108726002133339321E+02
   3    0.388389402161564534E+00
   4    0.103485174394496315E+01
   5    0.141089744479500397E-01
   6    0.135171532713761433E+01
   7   -0.120204019251413041E+01
   8   -0.712300097594601167E-01
   9   -0.157922422756465353E+01
  10   -0.378221819253422437E-01
  11    0.330953270278535772E+00
  12   -0.418304021964495398E+00
  13   -0.330295072833402981E+00
  14   -0.106513567006519860E+01

MAP Parameters
Dim No.        Parameter
   1    0.745524460571286712E-01
   2   -0.108726002133339321E+02
   3    0.388389402161564534E+00
   4    0.103485174394496315E+01
   5    0.141089744479500397E-01
   6    0.135171532713761433E+01
   7   -0.120204019251413041E+01
   8   -0.712300097594601167E-01
   9   -0.157922422756465353E+01
  10   -0.378221819253422437E-01
  11    0.330953270278535772E+00
  12   -0.418304021964495398E+00
  13   -0.330295072833402981E+00
  14   -0.106513567006519860E+01
