Nested Sampling Global Log-Evidence           :   -0.157749249852372242E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.250369410616798937E+01  +/-    0.126629791699912286E+00

Dim No.       Mean        Sigma
   1    0.112747430717413555E+00    0.368052833932278837E-02
   2   -0.104105617009662517E+02    0.166730142785516094E+00
   3    0.694969339775363237E+00    0.220677726458476386E-01
   4    0.130159590226467348E+01    0.196051719355552004E-01
   5    0.834145867410762167E-02    0.455097730789280500E-03
   6    0.167816553830620774E+01    0.515319606812352990E-02
   7   -0.160879608909895677E+01    0.205337169081479420E+00
   8   -0.107638781587526641E+00    0.103524415169297650E-01
   9   -0.438540623552391595E+00    0.148940009152842695E+00
  10   -0.176868213751120412E+00    0.244477756298883027E-01
  11   -0.109382539930037270E+00    0.206105425558696757E-01
  12   -0.208862344775758463E+00    0.466834894126820499E-01
  13   -0.140615472632869054E+00    0.597987352872602924E-02
  14   -0.105146603524513327E+01    0.109082639070974940E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.113986158614360317E+00
   2   -0.104867526833759683E+02
   3    0.704421647904237114E+00
   4    0.131397703641609964E+01
   5    0.877694528821349948E-02
   6    0.167609685126534425E+01
   7   -0.142494088524762264E+01
   8   -0.113185145554561661E+00
   9   -0.421242530561012740E+00
  10   -0.211684625057083298E+00
  11   -0.892246296587916876E-01
  12   -0.200587485350803368E+00
  13   -0.141049587847366098E+00
  14   -0.105390152901126055E+01

MAP Parameters
Dim No.        Parameter
   1    0.113648206357672074E+00
   2   -0.104694767788935437E+02
   3    0.706665577235105258E+00
   4    0.129820303934824555E+01
   5    0.791749746272286774E-02
   6    0.167939504434451292E+01
   7   -0.127249954066613080E+01
   8   -0.969422629464056218E-01
   9   -0.632417161319523413E+00
  10   -0.116412652668605121E+00
  11   -0.946949288277580403E-01
  12   -0.136057305685345464E+00
  13   -0.139111912628992640E+00
  14   -0.106299100754922748E+01
