Nested Sampling Global Log-Evidence           :   -0.109653953342388633E+02  +/-    0.410111700647712851E+00
Nested Importance Sampling Global Log-Evidence:   -0.152791124748002662E+02  +/-    0.417260030129332632E-01

Dim No.       Mean        Sigma
   1    0.503493703156074474E-01    0.268304265121429193E-01
   2   -0.858474224557873278E+01    0.471140503088711249E+00
   3    0.232628559208758551E+00    0.971106989074400351E-01
   4    0.150187805973197253E+01    0.437436021262434527E+00
   5    0.945762124043466983E-02    0.417318863614806260E-02
   6    0.160968901528689301E+01    0.422452795625433308E+00
   7   -0.177087028319620643E+01    0.446191081484261454E+00
   8   -0.421751089878293767E-01    0.344548986962959561E-01
   9   -0.468252122863127063E+00    0.520940513196285204E+00
  10   -0.197964712547825827E+00    0.114168566380189795E+00
  11   -0.637546055927962207E-01    0.150563044242117972E+00
  12   -0.276967410818052595E+00    0.227988385536824406E+00
  13   -0.191271013007722840E+00    0.231813918774237682E+00
  14   -0.105608495715253570E+01    0.536181429525083367E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.451612736651159710E-01
   2   -0.852687496492753638E+01
   3    0.186687717520791330E+00
   4    0.107285093356500161E+01
   5    0.933558085517419492E-02
   6    0.168180450349547983E+01
   7   -0.239665409999861012E+01
   8   -0.575687184304647104E-01
   9   -0.633661001360991349E+00
  10   -0.212503858719441663E+00
  11   -0.441046386670087623E-01
  12   -0.153621772021807268E+00
  13    0.127745602593179020E+00
  14   -0.106352762874160689E+01

MAP Parameters
Dim No.        Parameter
   1    0.451612736651159710E-01
   2   -0.852687496492753638E+01
   3    0.186687717520791330E+00
   4    0.107285093356500161E+01
   5    0.933558085517419492E-02
   6    0.168180450349547983E+01
   7   -0.239665409999861012E+01
   8   -0.575687184304647104E-01
   9   -0.633661001360991349E+00
  10   -0.212503858719441663E+00
  11   -0.441046386670087623E-01
  12   -0.153621772021807268E+00
  13    0.127745602593179020E+00
  14   -0.106352762874160689E+01
