Nested Sampling Global Log-Evidence           :   -0.298026429509518187E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.314225667755493654E+00  +/-    0.239163960032385929E-02

Dim No.       Mean        Sigma
   1    0.105366407119970112E+00    0.154448615619938532E-02
   2   -0.160339830434709327E+02    0.136636827382045384E+00
   3    0.715237052559251740E+00    0.121504666696403106E-01
   4    0.193792947700919993E+01    0.166125973347245021E+00
   5    0.104670542246000503E-01    0.218584143876449647E-03
   6    0.160863966141348991E+01    0.368931526316855080E-01
   7   -0.154722113612991574E+01    0.155393956248353865E+00
   8   -0.741846705747140900E-01    0.281345276711886466E-02
   9   -0.229053692239012907E+01    0.149283442777753628E+00
  10   -0.199185139401587968E+00    0.180051370409540085E-01
  11    0.126276152238887704E-01    0.584053080017851861E-01
  12   -0.202976324967811567E+00    0.104505600941287163E-01
  13   -0.415895075247548207E-01    0.284077306096445145E-01
  14   -0.106714461856248333E+01    0.455853672903295485E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.106134722364094464E+00
   2   -0.157443013315833085E+02
   3    0.717300730258304875E+00
   4    0.158602060385166133E+01
   5    0.106448502163041941E-01
   6    0.164590843927866604E+01
   7   -0.167239044691649541E+01
   8   -0.757936204551456216E-01
   9   -0.227402068690123915E+01
  10   -0.210230336216083696E+00
  11   -0.795594898855926241E-01
  12   -0.190149370883028607E+00
  13   -0.676212114229396005E-01
  14   -0.106427482059459466E+01

MAP Parameters
Dim No.        Parameter
   1    0.105536674114515241E+00
   2   -0.162015280745457453E+02
   3    0.733396575299741893E+00
   4    0.173318342450773200E+01
   5    0.105014944481655256E-01
   6    0.158457467868417567E+01
   7   -0.156957502411465644E+01
   8   -0.744048669961625136E-01
   9   -0.259430567621892783E+01
  10   -0.188940746277037608E+00
  11   -0.804318607496603416E-01
  12   -0.209918258847616057E+00
  13   -0.407167480156935130E-01
  14   -0.107191596051555105E+01
