Nested Sampling Global Log-Evidence           :   -0.745465635995479801E+02  +/-    0.580141996254848746E+00
Nested Importance Sampling Global Log-Evidence:   -0.801724032639717734E+02  +/-    0.284408313976431334E-01

Dim No.       Mean        Sigma
   1    0.100785493041225693E+00    0.184360446781141850E-01
   2   -0.207405412427987272E+02    0.112743841652569632E+01
   3    0.100187130441270811E+01    0.218895757406567040E-01
   4    0.103111088222023617E+01    0.292695603386742831E+00
   5    0.117719593088808586E-01    0.324063432475171862E-02
   6    0.198465528457294771E+01    0.183127787005127607E-01
   7   -0.176065733445500250E+01    0.438491374196713746E+00
   8   -0.587469639759246529E-01    0.310980301509446513E-01
   9   -0.178147620478251745E+01    0.199779229642735601E+01
  10    0.129973498518991017E-01    0.412838730881653765E-01
  11   -0.395840993404112523E-01    0.155930252131534997E+00
  12   -0.999808889846801607E-01    0.205136904231474820E+00
  13   -0.928907271074621427E-01    0.337372341722927752E-01
  14   -0.106216983567541057E+01    0.496081413550679973E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.992611549793590980E-01
   2   -0.217022061163924498E+02
   3    0.958027170677855255E+00
   4    0.518405768294017744E+00
   5    0.196670465650939860E-01
   6    0.200682936588288463E+01
   7   -0.196739367120825071E+01
   8    0.481938588973968018E-03
   9    0.284540476510198159E+01
  10    0.129896419083551928E-01
  11    0.202276640646957717E+00
  12    0.161929421916033961E+00
  13   -0.135234590161604024E+00
  14   -0.107314793517063478E+01

MAP Parameters
Dim No.        Parameter
   1    0.992611549793590980E-01
   2   -0.217022061163924498E+02
   3    0.958027170677855255E+00
   4    0.518405768294017744E+00
   5    0.196670465650939860E-01
   6    0.200682936588288463E+01
   7   -0.196739367120825071E+01
   8    0.481938588973968018E-03
   9    0.284540476510198159E+01
  10    0.129896419083551928E-01
  11    0.202276640646957717E+00
  12    0.161929421916033961E+00
  13   -0.135234590161604024E+00
  14   -0.107314793517063478E+01
