Nested Sampling Global Log-Evidence           :   -0.152470696276889129E+03  +/-    0.107997491107051369E+01
Nested Importance Sampling Global Log-Evidence:   -0.154193586068386651E+03  +/-    0.396647177383181518E-01

Dim No.       Mean        Sigma
   1    0.195863812395015963E+00    0.969179195609567480E-02
   2   -0.574706499380710483E+02    0.459295997960026459E+00
   3    0.485996235338372717E+00    0.265469136980426949E-01
   4    0.195876435342644206E+01    0.454704298522468076E-02
   5    0.705894469387653625E-02    0.173786252313076078E-03
   6    0.113202772622336445E+01    0.195706459337603167E-01
   7   -0.150467866065130695E+01    0.302738589253809087E+00
   8    0.189850582222548386E+00    0.122246063175985020E-01
   9   -0.163146356037416531E+02    0.493512812661609956E+00
  10    0.788076973037643430E-01    0.193418166808065617E-01
  11   -0.672738047026010672E-01    0.879479190278320902E-02
  12   -0.227040589794046538E+00    0.688236337046193719E-01
  13    0.145648626209396777E-01    0.172430391993338948E-01
  14   -0.106038002493901695E+01    0.439493784679549360E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.208175504245050519E+00
   2   -0.569106167247882979E+02
   3    0.489896612391913733E+00
   4    0.195772038281332650E+01
   5    0.731315645098839194E-02
   6    0.113988607104516282E+01
   7   -0.141706345597057659E+01
   8    0.181634403013350321E+00
   9   -0.167748052565641856E+02
  10    0.699342240934620885E-01
  11   -0.657462341260979105E-01
  12   -0.199821796049899053E+00
  13    0.133620777142352820E-01
  14   -0.106346488988305099E+01

MAP Parameters
Dim No.        Parameter
   1    0.208175504245050519E+00
   2   -0.569106167247882979E+02
   3    0.489896612391913733E+00
   4    0.195772038281332650E+01
   5    0.731315645098839194E-02
   6    0.113988607104516282E+01
   7   -0.141706345597057659E+01
   8    0.181634403013350321E+00
   9   -0.167748052565641856E+02
  10    0.699342240934620885E-01
  11   -0.657462341260979105E-01
  12   -0.199821796049899053E+00
  13    0.133620777142352820E-01
  14   -0.106346488988305099E+01
