         MJD         m       dm       uJy  duJy F  err    chi/N       RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57229.525392 16.913780 0.069710     640.0    40 o    0     4.63 15.00284 -3.10842  2685.56  6509.06  3.54 3.33 -63.5 -0.458    19.15 20.75 02a57229o0377o 0xc00800        17.0
57229.561581 18.014729 0.100887     243.0    21 o    0     5.00 15.00284 -3.10842  2696.35  6513.19  3.60 3.45 -58.9 -0.445    19.17 20.82 02a57229o0427o 0xc00800        17.0
57229.571170 19.051202      NaN     -10.0    29 o    0     1.07 15.00284 -3.10842  4154.01  5062.93  3.53 3.32 -75.3 -0.573    19.22 20.85 02a57229o0440o 0xc00800        17.0
57229.604467 19.454622      NaN       4.0    20 o    0     0.88 15.00284 -3.10842  4161.00  5062.44  3.50 3.31 -71.4 -0.494    19.30 20.97 02a57229o0475o 0xc00800        17.0
57318.282394 18.623526      NaN     -41.0    43 o    0     1.15 15.00284 -3.10842  2751.78  6516.16  4.23 3.05 -71.3 -0.453    18.36 19.54 02a57318o0137o 0xc00800        17.0
57318.306378 18.606822      NaN      28.0    40 o    0     1.04 15.00284 -3.10842  2742.87  6518.31  4.20 3.03 -70.3 -0.455    18.44 19.64 02a57318o0174o 0xc00800        17.0
57318.330880 18.847027      NaN     -18.0    35 o    0     1.30 15.00284 -3.10842  4197.78  5075.10  3.98 3.22 -66.8 -0.487    18.48 19.70 02a57318o0212o 0xc00800        17.0
57318.357290 18.910912      NaN     -67.0    33 o    0     1.11 15.00284 -3.10842  4190.17  5079.42  4.18 3.56 -61.6 -0.524    18.50 19.79 02a57318o0253o 0xc00800        17.0
57330.382143 19.212347      NaN     -71.0    25 o    0     1.32 15.00284 -3.10842  7975.83  4127.87  4.77 4.57   6.5 -0.424    18.87 20.68 02a57330o0293o 0xc00800        17.0
57353.317375 18.675237      NaN    -110.0    41 o    0     0.99 15.00284 -3.10842  7975.11  4124.55  3.61 3.35  77.0 -0.460    18.32 19.15 02a57353o0228o 0xc00800        17.0
57353.325822 18.729535      NaN     -47.0    39 o    0     1.20 15.00284 -3.10842  7975.03  4126.48  3.62 3.38  79.1 -0.458    18.33 19.18 02a57353o0241o 0xc00800        17.0
57353.334107 18.757738      NaN      15.0    38 o    0     1.19 15.00284 -3.10842  7974.97  4127.53  3.76 3.55  79.8 -0.443    18.33 19.25 02a57353o0254o 0xc00800        17.0
57353.342403 18.298627      NaN      26.0    55 o    0     0.84 15.00284 -3.10842  7974.59  4128.35  3.63 3.41  77.5 -0.459    18.16 18.92 02a57353o0267o 0xc00800        17.0
57354.331411 17.580925      NaN      42.0   104 o    0     1.26 15.00284 -3.10842  7974.49  4131.62  3.50 3.19  83.5 -0.456    17.27 17.63 02a57354o0252o 0xc00800        17.0
57354.339702 17.093415      NaN     -27.0   176 o    0     1.06 15.00284 -3.10842  7973.59  4132.54  3.52 3.21  81.9 -0.472    16.91 17.22 02a57354o0265o 0xc00802        17.0
57354.348033 18.125925      NaN      14.0    68 o    0     0.92 15.00284 -3.10842  7972.46  4133.39  3.58 3.32  80.6 -0.457    17.83 18.49 02a57354o0278o 0xc00900        17.0
