Nested Sampling Global Log-Evidence           :   -0.180339784295003881E+03  +/-    0.697930666742341499E+00
Nested Importance Sampling Global Log-Evidence:   -0.186618466949614174E+03  +/-    0.272795862352774345E-01

Dim No.       Mean        Sigma
   1    0.130712740607333261E+00    0.118753799482135564E-01
   2   -0.381596068101160029E+02    0.872096382215517330E+00
   3    0.103334022838481632E+01    0.147385277683984798E-01
   4    0.819016061998813938E+00    0.934243968321644414E-01
   5    0.212685863442697819E-01    0.380802404063786994E-02
   6    0.226623304423499672E+01    0.668268385865355800E-02
   7   -0.170831786225243909E+01    0.444583589005966395E+00
   8   -0.125561372518821213E+00    0.190961107809729316E-01
   9   -0.624468670400242143E+01    0.269314820067772542E+01
  10   -0.597266816708392975E-01    0.570993978787199749E-01
  11   -0.757242036655108308E-01    0.157483802577699089E+00
  12   -0.229959987800151533E+00    0.202760495039778499E+00
  13   -0.216585783243689545E+00    0.247814934791260148E-01
  14   -0.105895582275596456E+01    0.535147538488632696E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.147847760670130668E+00
   2   -0.370191166127305422E+02
   3    0.102357205770538795E+01
   4    0.787902844151460391E+00
   5    0.283132514352730166E-01
   6    0.226158447648080152E+01
   7   -0.191118476855511377E+01
   8   -0.160168730333253823E+00
   9   -0.901925932326535751E+01
  10   -0.735063500316811697E-01
  11   -0.304416504223707252E+00
  12   -0.350124518737587320E+00
  13   -0.191105895230076483E+00
  14   -0.103778875971327111E+01

MAP Parameters
Dim No.        Parameter
   1    0.147847760670130668E+00
   2   -0.370191166127305422E+02
   3    0.102357205770538795E+01
   4    0.787902844151460391E+00
   5    0.283132514352730166E-01
   6    0.226158447648080152E+01
   7   -0.191118476855511377E+01
   8   -0.160168730333253823E+00
   9   -0.901925932326535751E+01
  10   -0.735063500316811697E-01
  11   -0.304416504223707252E+00
  12   -0.350124518737587320E+00
  13   -0.191105895230076483E+00
  14   -0.103778875971327111E+01
