         MJD         m       dm     uJy  duJy F  err  chi/N       RA       Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57317.418036 18.496580      NaN    18.5    40 c    0   1.03 60.55733 -28.39159  7979.17  7060.09  4.63 3.84  88.4 -0.450    18.56 19.92 02a57317o0299c 0xc00800        -6.5
57317.436030 18.382935      NaN    37.5    39 c    0   0.99 60.55733 -28.39159  7976.10  7062.47  4.79 4.06  89.7 -0.445    18.62 20.09 02a57317o0327c 0xc00800        -6.5
57317.454019 19.089302      NaN   -43.5    28 c    0   1.13 60.55733 -28.39159  9428.79  5642.45  4.70 3.95  78.2 -0.462    18.81 20.32 02a57317o0355c 0xc00800        -6.5
57317.472175 18.921935      NaN    22.5    23 c    0   1.04 60.55733 -28.39159  9419.76  5645.67  4.80 4.03  77.4 -0.461    19.05 20.81 02a57317o0382c 0xc00800        -6.5
57370.357192 19.529530      NaN    -1.5    17 c    0   0.84 60.55733 -28.39159  7667.44  7392.42  4.04 3.51  87.2 -0.438    19.56 21.60 02a57370o0288c 0xc00800        -6.5
57370.375004 19.529530      NaN    -1.5    17 c    0   0.90 60.55733 -28.39159  3559.64  3645.68  4.44 3.83 -30.3 -0.418    19.55 21.56 02a57370o0314c 0xc00800        -6.5
57370.392992 19.197966      NaN     9.5    20 c    0   0.85 60.55733 -28.39159  2694.11  2472.15  5.02 3.94 -26.7 -0.427    19.53 21.56 02a57370o0340c 0xc00800        -6.5
57370.411150 19.256669      NaN    11.5    18 c    0   0.96 60.55733 -28.39159  2408.01  4216.62  4.66 3.85 -40.8 -0.421    19.53 21.57 02a57370o0366c 0xc00800        -6.5
57372.353790 18.720295      NaN     9.5    34 c    0   0.79 60.55733 -28.39159  7663.67  7391.23  4.57 4.00  89.0 -0.422    18.79 20.85 02a57372o0220c 0xc00800        -6.5
57373.388266 19.183773      NaN     7.5    21 c    0   0.94 60.55733 -28.39159  3563.42  3648.83  5.90 5.15 -31.3 -0.315    19.25 21.64 02a57373o0056c 0xc00800        -6.5
57373.403319 19.631075      NaN   -17.5    17 c    0   1.26 60.55733 -28.39159  2698.73  2474.77  5.81 4.42 -30.4 -0.400    19.50 21.72 02a57373o0081c 0xc00800        -6.5
57373.423538 18.921935      NaN    13.5    26 c    0   0.82 60.55733 -28.39159  2412.38  4220.04  6.64 5.55 -38.9 -0.346    19.23 21.79 02a57373o0113c 0xc00800        -6.5
57397.286294 19.631075      NaN   -35.5    17 c    0   1.03 60.55733 -28.39159  2992.61  3238.21  4.55 3.91 -30.9 -0.411    19.55 21.60 02a57397o0154c 0xc00800        -6.5
57397.299350 19.766969      NaN    -9.5    15 c    0   0.95 60.55733 -28.39159  7204.51  6595.14  3.94 3.51  82.4 -0.421    19.55 21.57 02a57397o0173c 0xc00800        -6.5
57423.243406 19.491430      NaN    -2.5    18 c    0   1.15 60.55733 -28.39159  2239.53  3690.81  4.14 3.93 -37.7 -0.410    19.29 21.11 02a57423o0056c 0xc00800        -6.5
57423.258788 19.169763      NaN    11.5    20 c    0   1.04 60.55733 -28.39159  1982.99  3107.71  4.43 3.98 -34.8 -0.404    19.28 21.11 02a57423o0081c 0xc00900        -6.5
57423.274224 19.401649      NaN     2.5    18 c    0   1.18 60.55733 -28.39159  3154.18  2549.34  4.28 3.92 -29.7 -0.406    19.30 21.12 02a57423o0106c 0xc00900        -6.5
57423.289619 19.454622      NaN   -11.5    20 c    0   0.97 60.55733 -28.39159  3420.29  2669.90  4.44 4.03 -25.3 -0.381    19.25 21.11 02a57423o0131c 0xc00800        -6.5
57429.261261 19.302877      NaN     8.5    18 c    0   1.14 60.55733 -28.39159  3280.49  2595.71  4.64 4.05 -26.3 -0.425    19.41 21.40 02a57429o0160c 0xc00900        -6.5
57429.276670 19.256669      NaN     8.5    19 c    0   1.17 60.55733 -28.39159  3410.96  2676.79  4.58 3.92 -26.8 -0.429    19.44 21.42 02a57429o0185c 0xc00800        -6.5
57430.261594 19.287255      NaN     3.5    20 c    0   0.96 60.55733 -28.39159  3155.43  2387.36  4.46 3.73 -20.3 -0.489    19.30 21.09 02a57430o0123c 0xc00900        -6.5
57430.277038 19.510313      NaN   -22.5    19 c    0   1.14 60.55733 -28.39159  3404.44  2662.74  4.36 3.76 -23.5 -0.461    19.32 21.10 02a57430o0148c 0xc00800        -6.5
57453.235024 19.302877      NaN   -37.5    23 c    0   1.08 60.55733 -28.39159  2204.77  3305.57  4.32 3.79 -38.9 -0.468    19.16 20.89 02a57453o0036c 0xc00800        -6.5
57453.247376 19.256669      NaN    -8.5    24 c    0   0.92 60.55733 -28.39159  3348.16  2741.40  4.33 3.84 -28.2 -0.464    19.21 21.01 02a57453o0060c 0xc00800        -6.5
57453.263861 19.256669      NaN     2.5    21 c    0   1.36 60.55733 -28.39159  3352.45  2681.59  4.36 3.77 -26.2 -0.466    19.18 20.94 02a57453o0093c 0xc00800        -6.5
