Nested Sampling Global Log-Evidence           :   -0.139493673529154112E+02  +/-    0.342314930523372529E+00
Nested Importance Sampling Global Log-Evidence:   -0.187439619479402211E+02  +/-    0.438328699031959798E-01

Dim No.       Mean        Sigma
   1    0.834046425061349961E-01    0.357516207434172770E-01
   2   -0.177949932656783645E+02    0.350940064248222772E+01
   3    0.106671526143375628E+01    0.118760656924552871E+00
   4    0.127756764080941498E+01    0.414702237660137307E+00
   5    0.724573368774593905E-02    0.278072488149919616E-02
   6    0.193059025260080452E+01    0.895627181329753663E-01
   7   -0.167864202186036038E+01    0.398475597547924720E+00
   8   -0.959419969958247298E-01    0.513303323199163289E-01
   9   -0.544231934359026592E+01    0.304228249317879085E+01
  10   -0.110372956084440185E+00    0.122087422980664578E+00
  11   -0.653909843743566283E-01    0.138800105321140926E+00
  12   -0.169354357179201109E+00    0.228982452232336015E+00
  13   -0.903091961758046013E-01    0.118873048891432187E+00
  14   -0.106959235889056448E+01    0.549845441365112153E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.467590544982634040E-01
   2   -0.215328385706708509E+02
   3    0.111920679427622494E+01
   4    0.219401731455113147E+01
   5    0.623118769559938800E-02
   6    0.214984243764179528E+01
   7   -0.184074249831711056E+01
   8   -0.112197692951049227E+00
   9   -0.403672552714617527E+01
  10   -0.635347995582233038E-01
  11   -0.285600688677273389E-01
  12    0.544151045913487119E-01
  13   -0.338571819055167089E+00
  14   -0.101044089900769563E+01

MAP Parameters
Dim No.        Parameter
   1    0.467590544982634040E-01
   2   -0.215328385706708509E+02
   3    0.111920679427622494E+01
   4    0.219401731455113147E+01
   5    0.623118769559938800E-02
   6    0.214984243764179528E+01
   7   -0.184074249831711056E+01
   8   -0.112197692951049227E+00
   9   -0.403672552714617527E+01
  10   -0.635347995582233038E-01
  11   -0.285600688677273389E-01
  12    0.544151045913487119E-01
  13   -0.338571819055167089E+00
  14   -0.101044089900769563E+01
