Nested Sampling Global Log-Evidence           :   -0.205857855915860775E+02  +/-    0.420629141445360122E+00
Nested Importance Sampling Global Log-Evidence:   -0.256425484290286683E+02  +/-    0.457850868843941369E-01

Dim No.       Mean        Sigma
   1    0.999547638195675825E-01    0.343653865315323853E-01
   2   -0.180605656006473687E+02    0.328423921317916445E+01
   3    0.907949482147267561E+00    0.126019835820756348E+00
   4    0.115375497339495547E+01    0.232505053335381601E+00
   5    0.776062662867145741E-02    0.362077999867264693E-02
   6    0.178646744088968035E+01    0.451920147746091641E-01
   7   -0.172010340582530286E+01    0.456017774562447520E+00
   8   -0.216451565148434166E+00    0.462763465991788275E-01
   9   -0.407577664631477088E+01    0.309283409509935669E+01
  10   -0.800671293398467522E-02    0.125729584038790587E+00
  11   -0.101026580066747654E+00    0.127204849225828115E+00
  12   -0.142182751543809882E+00    0.231505823647743580E+00
  13   -0.198634797979721722E+00    0.144353084817274824E+00
  14   -0.107190084687635911E+01    0.574113010179467115E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.165243227472750998E+00
   2   -0.161422492902907706E+02
   3    0.943154141339094476E+00
   4    0.770871168633661341E+00
   5    0.184134889058100160E-01
   6    0.177569610658055321E+01
   7   -0.184285321418268588E+01
   8   -0.174146403184589904E+00
   9   -0.325826484514863957E+00
  10   -0.765004707508898374E-04
  11   -0.583409977481870110E-01
  12    0.188872491393325986E+00
  13   -0.297161212334211777E+00
  14   -0.106177569970299257E+01

MAP Parameters
Dim No.        Parameter
   1    0.165243227472750998E+00
   2   -0.161422492902907706E+02
   3    0.943154141339094476E+00
   4    0.770871168633661341E+00
   5    0.184134889058100160E-01
   6    0.177569610658055321E+01
   7   -0.184285321418268588E+01
   8   -0.174146403184589904E+00
   9   -0.325826484514863957E+00
  10   -0.765004707508898374E-04
  11   -0.583409977481870110E-01
  12    0.188872491393325986E+00
  13   -0.297161212334211777E+00
  14   -0.106177569970299257E+01
