Nested Sampling Global Log-Evidence           :   -0.445859884869492684E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.863396722970774966E+00  +/-    0.615762764986253833E-01

Dim No.       Mean        Sigma
   1    0.849659626413292041E-01    0.614605026458086637E-01
   2   -0.173672845842087682E+02    0.102928612200554053E+02
   3    0.691355097205031299E+00    0.387210845626280886E+00
   4    0.151120476200257170E+01    0.477007070450093995E+00
   5    0.992398833277205461E-02    0.483010972594928936E-02
   6    0.162974817471936806E+01    0.499839737593321121E+00
   7   -0.173628469554605136E+01    0.491708232788459265E+00
   8   -0.560619728758695937E-01    0.101746324896806947E+00
   9   -0.324772706629051511E+01    0.386586063900742349E+01
  10   -0.153685037007971093E+00    0.209310217940031018E+00
  11   -0.352664586459031301E-01    0.162815782349803650E+00
  12   -0.226891286756597865E+00    0.227111276669201112E+00
  13   -0.157842274156574758E+00    0.276416810606083307E+00
  14   -0.106761347426420050E+01    0.549827530196591863E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.108946349531800074E+00
   2   -0.248050228049665407E+02
   3    0.990039647469301398E+00
   4    0.200373770324537626E+01
   5    0.418891283366385186E-02
   6    0.184986170497627445E+01
   7   -0.159206278523595723E+01
   8    0.193584862856340190E+00
   9   -0.118387394482804780E+02
  10    0.184071360747202484E-01
  11   -0.150699155170771537E+00
  12   -0.648022495879940430E+00
  13   -0.265988092949613120E+00
  14   -0.121877377360903072E+01

MAP Parameters
Dim No.        Parameter
   1    0.139432200092347802E+00
   2   -0.227685979152490106E+02
   3    0.642593517838998873E+00
   4    0.114456285039856143E+01
   5    0.529360456965435530E-02
   6    0.591282600285011894E+00
   7   -0.185771767166066848E+01
   8   -0.534236673737997630E-01
   9    0.172084586830859765E+01
  10   -0.248785335274833708E+00
  11    0.315591380630147120E-01
  12   -0.281577486995753190E+00
  13   -0.164188365534485181E+00
  14   -0.105983282763154452E+01
