Nested Sampling Global Log-Evidence           :   -0.283507781183737473E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.328601104973917302E+01  +/-    0.633991603585103980E-01

Dim No.       Mean        Sigma
   1    0.945038799710049976E-01    0.219845051883024072E-02
   2   -0.284280265657751698E+02    0.209899638929325949E+00
   3    0.100202788789503172E+01    0.305883735062586646E-02
   4    0.135718967914559840E+01    0.139291810585825526E-01
   5    0.114174051586054121E-01    0.115852310860106511E-03
   6    0.198711504242155423E+01    0.219866105738768984E-02
   7   -0.175660031224679036E+01    0.131007339606402540E+00
   8    0.145299761138613249E-01    0.284961140611412426E-02
   9   -0.184165616243756047E+01    0.185129768577510567E+00
  10   -0.765189986885572160E-01    0.577062256585803360E-02
  11   -0.233051436985237019E-02    0.111319446707402007E-01
  12   -0.307554310454352497E+00    0.209106736959626949E-01
  13   -0.192561328942133902E+00    0.387894430120975381E-02
  14   -0.108525811526844773E+01    0.117636568158107826E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.963299222954847323E-01
   2   -0.286206929047899195E+02
   3    0.100120841894735380E+01
   4    0.136180160403620798E+01
   5    0.113150022522933887E-01
   6    0.198502326523257455E+01
   7   -0.149871532928660911E+01
   8    0.947063223196671980E-02
   9   -0.189229595465454059E+01
  10   -0.786415259322360283E-01
  11    0.155488054417943413E-01
  12   -0.307119148963590327E+00
  13   -0.196564034812385990E+00
  14   -0.109327752954956470E+01

MAP Parameters
Dim No.        Parameter
   1    0.951047165252494608E-01
   2   -0.283015156570139439E+02
   3    0.100487441610176242E+01
   4    0.136000826214672332E+01
   5    0.115562421652366781E-01
   6    0.198893660474430178E+01
   7   -0.191126214500909497E+01
   8    0.134642515368018946E-01
   9   -0.209757543462643481E+01
  10   -0.632066628786561169E-01
  11   -0.234065266233868634E-01
  12   -0.255688705453810838E+00
  13   -0.197608130593486420E+00
  14   -0.107322212029131370E+01
