         MJD         m       dm      uJy     duJy   F  err  chi/N        RA     Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57232.301607 15.864215      NaN   -428.0    546.0   o  0.0   0.30 253.31955 37.6899  9250.35  5433.49  4.14 3.72 -89.9 -0.433    17.02 17.33 02a57232o0070o 0xc00802
57232.318263 15.509457      NaN  -1408.0    757.0   o  0.0   1.26 253.31955 37.6899  9244.48  5437.06  4.00 3.48  85.7 -0.441    16.57 16.86 02a57232o0090o 0xc00802
57232.337099 16.779527      NaN   -152.0    235.0   o  0.0   1.42 253.31955 37.6899  7794.07  6864.05  3.83 3.41 -88.6 -0.460    16.72 17.55 02a57232o0114o 0xc00802
57232.346437 16.740207      NaN    110.0    207.0   o  0.0   1.33 253.31955 37.6899  7784.46  6867.20  3.86 3.43  89.9 -0.454    17.54 18.15 02a57232o0126o 0xc00802
57302.250476 19.051202      NaN     -4.0     29.0   o  0.0   0.98 253.31955 37.6899  7625.85  7080.34  4.61 3.73 -81.2 -0.427    18.84 20.52 02a57302o0102o 0xc00800
57320.234890 18.089294      NaN     31.0     60.0   o  0.0   1.27 253.31955 37.6899  9132.51  5685.56  4.41 3.57  84.8 -0.507    18.00 19.01 02a57320o0085o 0xc00800
57442.655588 18.720295      NaN     16.0     34.0   o  0.0   1.03 253.31955 37.6899  1967.62  4792.70  3.95 3.38 -44.2 -0.497    18.63 19.70 02a57442o0705o 0xc00800
57443.650239 18.666446      NaN     34.0     30.0   o  0.0   1.09 253.31955 37.6899  1925.06  4539.93  4.01 3.36 -44.5 -0.497    18.76 19.90 02a57443o0754o 0xc00800
57443.671331 17.584152      NaN    -40.0    112.0   o  0.0   0.81 253.31955 37.6899  2219.79  5133.88  3.82 3.30 -51.4 -0.504    17.53 17.47 02a57443o0785o 0xc00800
57463.612501 19.472870      NaN      5.0     18.0   o  0.0   1.13 253.31955 37.6899  1551.70  4512.84  4.11 3.45 -44.0 -0.467    19.44 21.31 02a57463o0632o 0xc00800
57463.617760 19.631075      NaN     -8.0     17.0   o  0.0   1.25 253.31955 37.6899  1837.17  5105.00  3.95 3.40 -49.0 -0.470    19.45 21.33 02a57463o0639o 0xc00800
57463.637776 19.302877      NaN     15.0     18.0   o  0.0   1.19 253.31955 37.6899 10359.90  5672.95  4.02 3.07  82.0 -0.474    19.46 21.35 02a57463o0665o 0xc00800
57463.654743 18.776955      NaN      1.0     37.0   o  0.0   1.08 253.31955 37.6899   672.59  5663.47  4.15 3.43 -54.1 -0.454    18.52 19.53 02a57463o0685o 0xc00800
57467.602066 18.910912      NaN    -43.0     33.0   o  0.0   0.95 253.31955 37.6899 10486.45  5696.75  4.16 3.11  81.7 -0.499    18.94 20.35 02a57467o0725o 0xc00800
57471.568487 18.702047      NaN    -44.0     40.0   o  0.0   0.91 253.31955 37.6899  2052.48  4866.93  3.88 3.30 -46.9 -0.497    18.48 19.39 02a57471o0481o 0xc00800
57471.598495 18.757738      NaN    -43.0     38.0   o  0.0   1.04 253.31955 37.6899  2352.81  5463.94  3.84 3.34 -50.4 -0.483    18.50 19.47 02a57471o0535o 0xc00800
57471.613345 18.623526      NaN    -22.0     43.0   o  0.0   1.08 253.31955 37.6899  1185.27  6036.44  4.27 2.99 -66.1 -0.467    18.49 19.72 02a57471o0562o 0xc00800
57471.631977 17.751519      NaN     54.0     78.0   o  0.0   1.04 253.31955 37.6899   911.15  5894.60  4.32 2.41  -6.4 -0.475    17.94 19.24 02a57471o0595o 0xc00800
57475.592722 18.684100      NaN     32.0     30.0   o  0.0   0.89 253.31955 37.6899  1699.87  4729.73  4.11 3.37 -45.2 -0.499    18.83 20.12 02a57475o0608o 0xc00800
57475.620148 19.051202      NaN      3.0     28.0   o  0.0   1.05 253.31955 37.6899  1997.40  5322.81  3.88 3.34 -51.4 -0.490    18.84 20.11 02a57475o0651o 0xc00800
57475.621960 18.978793      NaN      6.0     29.0   o  0.0   0.89 253.31955 37.6899   126.71  4827.72  4.51 3.41 -50.5 -0.425    18.83 20.10 02a57475o0654o 0xc00800
57475.642028 18.459772      NaN     54.0     32.0   o  0.0   0.86 253.31955 37.6899  9807.88  4806.29  4.00 3.16  76.0 -0.645    18.74 19.93 02a57475o0683o 0xc00900
57524.442375 12.877493      NaN   5593.0   6684.0   o  0.0   0.57 253.31955 37.6899 10158.26  5278.20  4.00 2.94  82.8 -0.497    14.60 14.83 02a57524o0327o 0xc00802
57524.459555 15.444057      NaN   -503.0    804.0   o  0.0   1.27 253.31955 37.6899 10174.95  5318.42  4.04 2.89  82.6 -0.516    15.70 16.85 02a57524o0357o 0xc00802
57524.460039 14.891868      NaN   1692.0    773.0   o  0.0   0.31 253.31955 37.6899   480.96  5276.73  4.09 3.38 -53.9 -0.451    16.73 18.11 02a57524o0358o 0xc00802
57524.472593 17.384047      NaN    104.0    100.0   o  0.0   1.04 253.31955 37.6899   495.02  5309.19  4.23 3.47 -52.2 -0.428    18.15 19.69 02a57524o0381o 0xc00800
57524.473559 17.654224      NaN   -124.0    105.0   o  0.0   1.06 253.31955 37.6899 10129.53  5235.18  4.04 3.10  78.8 -0.501    18.01 19.31 02a57524o0383o 0xc00800
57524.479587 18.369531      NaN      7.0     52.0   o  0.0   0.89 253.31955 37.6899   433.86  5191.33  4.78 3.87 -31.4 -0.386    18.29 19.90 02a57524o0395o 0xc00800
57524.493697 17.349660      NaN   -263.0    139.0   o  0.0   1.38 253.31955 37.6899   443.57  5226.76  4.17 3.47 -49.4 -0.430    17.22 18.28 02a57524o0422o 0xc00800
57524.494915 17.405762      NaN    111.0     95.0   o  0.0   1.06 253.31955 37.6899   389.53  5253.26  4.09 3.43 -50.9 -0.458    17.44 18.72 02a57524o0424o 0xc00800
57524.499772 16.062168      NaN     21.0    448.0   o  0.0   1.16 253.31955 37.6899 10118.26  5193.65  4.11 3.67  51.9 -0.499    15.27 16.19 02a57524o0434o 0xc00802
57524.508024 18.356290      NaN    -20.0     55.0   o  0.0   1.13 253.31955 37.6899 10069.26  5251.14  4.01 3.23  76.6 -0.543    17.79 19.10 02a57524o0450o 0xc00800
57528.447871 18.574166      NaN    -60.0     45.0   o  0.0   0.94 253.31955 37.6899  2480.40  3636.93  4.07 3.49 -32.2 -0.484    18.36 19.22 02a57528o0429o 0xc00900
57528.461615 18.574166      NaN    -39.0     45.0   o  0.0   0.92 253.31955 37.6899  2497.13  3674.96  4.34 3.79 -30.0 -0.444    18.28 19.21 02a57528o0454o 0xc00800
57528.475546 18.424171      NaN     35.0     40.0   o  0.0   0.95 253.31955 37.6899  2436.87  3588.63  4.13 3.59 -29.2 -0.469    18.34 19.23 02a57528o0480o 0xc00800
57528.482080 18.249822      NaN     50.0     44.0   o  0.0   1.18 253.31955 37.6899  8106.00  6823.75  4.05 3.57  81.9 -0.475    18.31 19.24 02a57528o0493o 0xc00800
57528.501239 18.590371      NaN      7.0     42.0   o  0.0   1.20 253.31955 37.6899  8082.91  6887.94  3.97 3.38  83.9 -0.472    18.36 19.27 02a57528o0530o 0xc00800
57532.442913 18.566153      NaN     25.0     37.0   o  0.0   1.14 253.31955 37.6899  1187.46  3158.44  4.65 3.55 -32.3 -0.493    18.61 19.74 02a57532o0375o 0xc00800
57532.456488 19.014394      NaN    -40.0     30.0   o  0.0   1.24 253.31955 37.6899  1207.29  3191.66  4.40 3.43 -29.7 -0.513    18.66 19.78 02a57532o0401o 0xc00800
57532.479546 18.711133      NaN     11.0     36.0   o  0.0   0.95 253.31955 37.6899  1154.88  3107.52  4.51 3.57 -29.3 -0.493    18.63 19.79 02a57532o0442o 0xc00800
57532.485665 18.816441      NaN      6.0     34.0   o  0.0   1.17 253.31955 37.6899  9404.75  7309.49  4.40 3.43  81.6 -0.472    18.57 19.71 02a57532o0452o 0xc00800
57532.496697 18.431198      NaN     43.0     37.0   o  0.0   1.12 253.31955 37.6899  9362.00  7372.18  4.28 3.06  85.3 -0.499    18.62 19.71 02a57532o0469o 0xc00800
57568.385916 19.089302      NaN     21.0     21.0   o  0.0   0.98 253.31955 37.6899  9012.30  4814.58  4.08 3.42  77.8 -0.474    19.31 21.10 02a57568o0307o 0xc00800
57568.389785 19.569016      NaN     -1.0     18.0   o  0.0   1.05 253.31955 37.6899  8996.76  4779.04  4.05 3.36  77.4 -0.474    19.32 21.11 02a57568o0315o 0xc00800
57568.415243 19.696897      NaN    -10.0     16.0   o  0.0   1.51 253.31955 37.6899  9057.51  4859.41  3.98 3.16  82.2 -0.477    19.35 21.13 02a57568o0366o 0xc00900
57568.423460 19.454622      NaN     -6.0     20.0   o  0.0   0.86 253.31955 37.6899  9075.42  4742.40  4.05 3.28  81.1 -0.461    19.37 21.20 02a57568o0383o 0xc00800
57568.434705 18.944322      NaN     36.0     20.0   o  0.0   1.01 253.31955 37.6899  9026.85  4801.36  4.03 3.33  77.1 -0.474    19.35 21.16 02a57568o0405o 0xc00800
57597.347281 19.569016      NaN    -17.0     18.0   o  0.0   1.11 253.31955 37.6899  7281.45  5306.93  4.04 3.63  81.9 -0.427    19.29 21.14 02a57597o0128o 0xc00800
57597.355631 19.569016      NaN    -27.0     18.0   o  0.0   0.86 253.31955 37.6899  7250.85  5267.28  3.86 3.47  86.5 -0.444    19.34 21.16 02a57597o0145o 0xc00800
