Nested Sampling Global Log-Evidence           :   -0.182519244490259247E+02  +/-    0.411343134452361148E+00
Nested Importance Sampling Global Log-Evidence:   -0.226594241814582169E+02  +/-    0.430163405782907418E-01

Dim No.       Mean        Sigma
   1    0.918657855274777752E-01    0.358078566000040871E-01
   2   -0.220321409376743667E+02    0.534934320307545530E+01
   3    0.116886239000642611E+01    0.161795639280090470E+00
   4    0.116767783800579616E+01    0.361904571269572872E+00
   5    0.920898149128142156E-02    0.380918938488392870E-02
   6    0.232789816635494473E+01    0.591623887864663467E-01
   7   -0.178234493549943074E+01    0.433352045884548953E+00
   8   -0.245912183090756624E-01    0.454834394440883846E-01
   9   -0.490556477237901323E+01    0.373928151383054885E+01
  10   -0.334518780522760073E-01    0.139843074320902566E+00
  11   -0.482550057740531446E-01    0.148232171929552708E+00
  12   -0.125002511341543471E+00    0.171617848242505838E+00
  13    0.916213357890580254E-01    0.796059714959983511E-01
  14   -0.103637336841119287E+01    0.294411524618613009E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.712270167646904262E-01
   2   -0.197742294680335000E+02
   3    0.118714595295647651E+01
   4    0.548826158616095294E+00
   5    0.532215484482469019E-02
   6    0.229830778127873669E+01
   7   -0.197239999163107460E+01
   8   -0.162197268700196226E-01
   9   -0.100444310399884902E+02
  10   -0.152317347769234113E-01
  11   -0.901244739644365966E-01
  12   -0.128465575260536202E+00
  13    0.118691288186862032E+00
  14   -0.109401991772321905E+01

MAP Parameters
Dim No.        Parameter
   1    0.712270167646904262E-01
   2   -0.197742294680335000E+02
   3    0.118714595295647651E+01
   4    0.548826158616095294E+00
   5    0.532215484482469019E-02
   6    0.229830778127873669E+01
   7   -0.197239999163107460E+01
   8   -0.162197268700196226E-01
   9   -0.100444310399884902E+02
  10   -0.152317347769234113E-01
  11   -0.901244739644365966E-01
  12   -0.128465575260536202E+00
  13    0.118691288186862032E+00
  14   -0.109401991772321905E+01
