Nested Sampling Global Log-Evidence           :   -0.258246737878197550E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.264499799412821623E+02  +/-    0.949850792613216449E-01

Dim No.       Mean        Sigma
   1    0.169499180981103996E-01    0.181777005589205641E-02
   2   -0.233401683512350324E+02    0.677507396259595523E-01
   3    0.797026190789089539E+00    0.768698646296184489E-02
   4    0.134924136424637742E+01    0.371052461719079962E-01
   5    0.137358865361892537E-01    0.123184228754381030E-03
   6    0.181715345381886251E+01    0.306629171504684776E-02
   7   -0.174026692799342619E+01    0.619764841986241780E-01
   8   -0.126135863230348116E+00    0.254204429983456107E-02
   9   -0.204747321397656945E+01    0.291025341956059003E+00
  10   -0.300288486074575200E+00    0.186121893320710906E-01
  11   -0.245042508579125587E-01    0.416281875949685298E-01
  12   -0.185977934163963021E+00    0.161235957476558549E-01
  13   -0.338399090945992576E+00    0.128893304985630477E-01
  14   -0.108749736784703188E+01    0.517339122567825153E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.175917227147704934E-01
   2   -0.233920095382336726E+02
   3    0.785002432751067847E+00
   4    0.132146678291359088E+01
   5    0.140318938051788127E-01
   6    0.181826954058525558E+01
   7   -0.172009949145912033E+01
   8   -0.128188331216270601E+00
   9   -0.160482229758824047E+01
  10   -0.313035081048318564E+00
  11    0.635969534934098246E-01
  12   -0.228055250684740612E+00
  13   -0.339163216579954963E+00
  14   -0.108153754181706785E+01

MAP Parameters
Dim No.        Parameter
   1    0.158701683753725356E-01
   2   -0.234494853621347943E+02
   3    0.808369172687763871E+00
   4    0.139557423854036111E+01
   5    0.138363715663418468E-01
   6    0.182080464268982078E+01
   7   -0.172321494029804723E+01
   8   -0.132101825924569038E+00
   9   -0.190398002855826110E+01
  10   -0.312982524087052405E+00
  11    0.304858099657078045E-01
  12   -0.170777287786795906E+00
  13   -0.346430228551160291E+00
  14   -0.108968798001994926E+01
