Nested Sampling Global Log-Evidence           :   -0.193054412035608323E+02  +/-    0.203362145018277624E+00
Nested Importance Sampling Global Log-Evidence:   -0.233735008615804460E+02  +/-    0.134085576979586812E+00

Dim No.       Mean        Sigma
   1    0.115533578630005379E+00    0.460440796809534758E-01
   2   -0.906934004540724814E+01    0.768953717975603013E+01
   3    0.655944688338918502E+00    0.363731289534804103E+00
   4    0.172438114934132591E+01    0.467410874959453104E+00
   5    0.452033307770199812E-02    0.324870675093688263E-02
   6    0.183313569199572357E+01    0.456529270102610796E+00
   7   -0.162629080238777401E+01    0.407089302148067489E+00
   8   -0.116955231903173071E+00    0.804737450771124130E-01
   9   -0.350561947195320789E+01    0.381664752599599444E+01
  10   -0.124955246467130285E+00    0.152321645729358107E+00
  11   -0.401675092088492891E-01    0.148717003210847520E+00
  12   -0.200442253552453875E+00    0.245989736110563489E+00
  13   -0.109616371922122063E+00    0.223357160335034388E+00
  14   -0.106113442324625096E+01    0.490712329441259573E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.179063255618707257E+00
   2    0.725940587911742341E+01
   3    0.676031339787810936E+00
   4    0.162671647785767304E+01
   5    0.792899749347712388E-02
   6    0.189378727676996150E+01
   7   -0.817043234979862198E+00
   8   -0.743981420225426071E-01
   9   -0.228433668018429881E+01
  10   -0.231183937506820036E-01
  11    0.134348176585066884E-01
  12   -0.676648292985758570E+00
  13   -0.401529786057438359E-01
  14   -0.102133809540112797E+01

MAP Parameters
Dim No.        Parameter
   1    0.179063255618707257E+00
   2    0.725940587911742341E+01
   3    0.676031339787810936E+00
   4    0.162671647785767304E+01
   5    0.792899749347712388E-02
   6    0.189378727676996150E+01
   7   -0.817043234979862198E+00
   8   -0.743981420225426071E-01
   9   -0.228433668018429881E+01
  10   -0.231183937506820036E-01
  11    0.134348176585066884E-01
  12   -0.676648292985758570E+00
  13   -0.401529786057438359E-01
  14   -0.102133809540112797E+01
