Nested Sampling Global Log-Evidence           :   -0.222617733624719207E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.228651244688624793E+02  +/-    0.879061272920168418E-01

Dim No.       Mean        Sigma
   1    0.304761640057324180E-01    0.240124630705457979E-02
   2   -0.149010979536537302E+02    0.843238072157293100E-01
   3    0.464779700839090315E+00    0.155076780514000600E-01
   4    0.165156922816531737E+01    0.960512922408948765E-03
   5    0.131495817932725610E-01    0.283929158083498723E-04
   6    0.249121048020314051E+01    0.351049346428098296E-02
   7   -0.172876881729793475E+01    0.733080091074992668E-01
   8   -0.116269219486120776E+00    0.188940693250487621E-02
   9    0.907525279901569615E+00    0.290717824263025559E+00
  10   -0.168857111386681830E+00    0.167282399351142627E-01
  11    0.925619011566497368E-01    0.547273488784400918E-02
  12   -0.148269345674339886E+00    0.515984733469271144E-02
  13   -0.122304473471879810E+00    0.217262728968021721E-01
  14   -0.105916199014858980E+01    0.367554794292843188E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.312305888933698712E-01
   2   -0.150356821700414276E+02
   3    0.422595092006651962E+00
   4    0.165211585272782702E+01
   5    0.131785989721316874E-01
   6    0.249833709075451393E+01
   7   -0.187163403759190072E+01
   8   -0.115684632356754649E+00
   9    0.150794421596143291E+01
  10   -0.175266048333318492E+00
  11    0.964588416423317330E-01
  12   -0.144004959491817269E+00
  13   -0.113273010037244409E+00
  14   -0.105555047905672872E+01

MAP Parameters
Dim No.        Parameter
   1    0.270623889813352073E-01
   2   -0.150090494923600968E+02
   3    0.476318234379514371E+00
   4    0.165248355206441699E+01
   5    0.131584951286460028E-01
   6    0.248877259898599856E+01
   7   -0.165739305153128358E+01
   8   -0.114859175065930394E+00
   9    0.528333293997526932E+00
  10   -0.187647626794915590E+00
  11    0.876442072494009877E-01
  12   -0.143913880430063146E+00
  13   -0.165396843696447970E+00
  14   -0.106522030582947669E+01
