Nested Sampling Global Log-Evidence           :   -0.117336557858547663E+01  +/-    0.204998296548123196E-01
Nested Importance Sampling Global Log-Evidence:   -0.169188904220478631E+01  +/-    0.633514770028125451E-01

Dim No.       Mean        Sigma
   1    0.101916449488995781E+00    0.775722126341577868E-02
   2   -0.194557627982332697E+02    0.460991938255752687E+00
   3    0.883829559298892176E+00    0.186816127590365248E-01
   4    0.131582450864981171E+01    0.105495983917979468E-01
   5    0.927051799668062934E-02    0.109281949989168759E-02
   6    0.128646037744441633E+01    0.185777044734417723E-01
   7   -0.170608540015088361E+01    0.181328133045518841E+00
   8   -0.559915883439022835E-01    0.798195443061556348E-02
   9   -0.193745098395766457E+01    0.368101797425474886E+00
  10   -0.198837148702777161E+00    0.321739296921926196E-01
  11   -0.308128312242583529E-02    0.138626920847234776E-01
  12   -0.278207035754833798E+00    0.837652713329723464E-01
  13   -0.964076775519361884E-01    0.248741081228375724E-01
  14   -0.110159552696184093E+01    0.230978499954718267E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.108639575903794611E+00
   2   -0.193883331124113667E+02
   3    0.877114262162576042E+00
   4    0.131848997182846372E+01
   5    0.976240203159707727E-02
   6    0.126402093543688898E+01
   7   -0.146105973413817702E+01
   8   -0.573329736716848906E-01
   9   -0.205910690640172733E+01
  10   -0.171635553212639513E+00
  11    0.116915595007428402E-01
  12   -0.205933734754077058E+00
  13   -0.107124217863462740E+00
  14   -0.109464781012207224E+01

MAP Parameters
Dim No.        Parameter
   1    0.106047295868161959E+00
   2   -0.190032888063962666E+02
   3    0.878133722882645018E+00
   4    0.131312139679531881E+01
   5    0.110090061581038807E-01
   6    0.125322797193898916E+01
   7   -0.160307654559264612E+01
   8   -0.673177793680308223E-01
   9   -0.239316478279660583E+01
  10   -0.238331281986278620E+00
  11   -0.283192178509265955E-02
  12   -0.167523323314110517E+00
  13   -0.855985402869277184E-01
  14   -0.110732076071312457E+01
