Nested Sampling Global Log-Evidence           :   -0.603815926465226860E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.108182322194780012E+01  +/-    0.650266882611771485E-01

Dim No.       Mean        Sigma
   1    0.760673121431667959E-01    0.144689699220524812E-02
   2   -0.125231149524905003E+02    0.518223911851273811E-01
   3    0.404150292416500856E+00    0.143766876664426155E-01
   4    0.913275788694200452E+00    0.930106000837619198E-02
   5    0.122021357219725800E-01    0.356357362096500208E-03
   6    0.137933913153195742E+01    0.538017838261291986E-02
   7   -0.192151924098750548E+01    0.668320223006831776E-01
   8   -0.213063938935327740E+00    0.783379819890642551E-02
   9    0.839586606335090413E-01    0.168707291060030601E+00
  10   -0.653747901482993748E-01    0.220255334432436015E-01
  11   -0.411929758827574155E-01    0.154509006452083156E-01
  12   -0.207547801428462131E+00    0.436185056993862869E-01
  13    0.366827806199578124E-01    0.514585251379568853E-02
  14   -0.105041871449289603E+01    0.665479480769271686E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.795636523441957955E-01
   2   -0.125536592084237419E+02
   3    0.396368362143346586E+00
   4    0.918245836094424672E+00
   5    0.112102839180098120E-01
   6    0.137021691416385316E+01
   7   -0.176112148957269032E+01
   8   -0.214171489355513306E+00
   9    0.226441775391425515E+00
  10   -0.589075688387119337E-01
  11   -0.448267035293707233E-01
  12   -0.173262575850838874E+00
  13    0.323719485668905738E-01
  14   -0.105033687940389941E+01

MAP Parameters
Dim No.        Parameter
   1    0.774080214394087945E-01
   2   -0.125754697027955800E+02
   3    0.403708428739101288E+00
   4    0.908934676808873410E+00
   5    0.118256716782056872E-01
   6    0.138212956403487253E+01
   7   -0.202343215050267355E+01
   8   -0.190710419512912233E+00
   9    0.227657622327948173E+00
  10   -0.463597010435867762E-01
  11   -0.460151896605590222E-01
  12   -0.235058110558176048E+00
  13    0.349664761474359695E-01
  14   -0.105422304245862763E+01
