Nested Sampling Global Log-Evidence           :   -0.205364591313356826E+02  +/-    0.471624483764271463E+00
Nested Importance Sampling Global Log-Evidence:   -0.261478771329092083E+02  +/-    0.389849436493830900E-01

Dim No.       Mean        Sigma
   1    0.455486588784197455E-01    0.219007510328149413E-01
   2   -0.124034832548136897E+02    0.306346659339524430E+00
   3    0.251205723682317250E+00    0.768960375682565950E-01
   4    0.105220233787749851E+01    0.176904825376709207E+00
   5    0.790608550016667910E-02    0.388024155888184617E-02
   6    0.175365561596723540E+01    0.235752874442908371E-01
   7   -0.178035022880134242E+01    0.417825447144428486E+00
   8   -0.115077236401086663E+00    0.786170815354967634E-01
   9   -0.395685612204042059E+01    0.385297534581395951E+01
  10   -0.139254656950909883E+00    0.186174596876792386E+00
  11   -0.704364852983527800E-01    0.145915071417059866E+00
  12   -0.162093955272290008E+00    0.232606044177676136E+00
  13   -0.252772449327243520E+00    0.103040191485299429E+00
  14   -0.106391218036433921E+01    0.556543527419661316E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.212628302155417337E-01
   2   -0.126012978492018455E+02
   3    0.207752896596137215E+00
   4    0.115966376551101691E+01
   5    0.491673683489231989E-02
   6    0.175287497415214588E+01
   7   -0.228316173496508501E+01
   8   -0.223233457408750974E+00
   9    0.409303513730822299E+00
  10   -0.101904636892769851E+00
  11   -0.641647291376856721E-02
  12    0.366953711661079929E-01
  13   -0.207587016924503764E+00
  14   -0.113297531347190006E+01

MAP Parameters
Dim No.        Parameter
   1    0.212628302155417337E-01
   2   -0.126012978492018455E+02
   3    0.207752896596137215E+00
   4    0.115966376551101691E+01
   5    0.491673683489231989E-02
   6    0.175287497415214588E+01
   7   -0.228316173496508501E+01
   8   -0.223233457408750974E+00
   9    0.409303513730822299E+00
  10   -0.101904636892769851E+00
  11   -0.641647291376856721E-02
  12    0.366953711661079929E-01
  13   -0.207587016924503764E+00
  14   -0.113297531347190006E+01
