Nested Sampling Global Log-Evidence           :   -0.994722125840257121E+01  +/-    0.276535812165585315E+00
Nested Importance Sampling Global Log-Evidence:   -0.155542917038882234E+02  +/-    0.486655552709992154E-01

Dim No.       Mean        Sigma
   1    0.119087040097908561E+00    0.444326239630617806E-01
   2   -0.245223349217538527E+02    0.954226189266915092E+01
   3    0.135189977705490416E+01    0.312113275023511216E+00
   4    0.130300356059045086E+01    0.299702699080035495E+00
   5    0.106773475785729120E-01    0.438057661705174625E-02
   6    0.126636665279409266E+01    0.288853106399009241E+00
   7   -0.155180685116805672E+01    0.411862689947937455E+00
   8    0.341327729453427559E-02    0.850455736077291441E-01
   9   -0.523534635088868328E+01    0.418646977767972839E+01
  10   -0.204924379191581407E-01    0.164197819418284569E+00
  11   -0.209089612840228575E-01    0.131123479770465012E+00
  12   -0.132530594391020634E+00    0.243619309374892790E+00
  13   -0.228915326985162815E+00    0.175028479461642961E+00
  14   -0.106262788987000567E+01    0.476988447473015581E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.206085498162111330E+00
   2   -0.372300111594019398E+02
   3    0.805490065070734396E+00
   4    0.144606764629145035E+01
   5    0.718515121555760462E-02
   6    0.115535308710088858E+01
   7   -0.212363180611053259E+01
   8    0.151672357602964186E+00
   9   -0.944932260061036722E+01
  10   -0.373837669470676315E+00
  11   -0.946719285190139870E-01
  12   -0.276838889878762595E+00
  13   -0.445692910368358786E-02
  14   -0.115544605652499666E+01

MAP Parameters
Dim No.        Parameter
   1    0.206085498162111330E+00
   2   -0.372300111594019398E+02
   3    0.805490065070734396E+00
   4    0.144606764629145035E+01
   5    0.718515121555760462E-02
   6    0.115535308710088858E+01
   7   -0.212363180611053259E+01
   8    0.151672357602964186E+00
   9   -0.944932260061036722E+01
  10   -0.373837669470676315E+00
  11   -0.946719285190139870E-01
  12   -0.276838889878762595E+00
  13   -0.445692910368358786E-02
  14   -0.115544605652499666E+01
