Nested Sampling Global Log-Evidence           :   -0.143328005923549906E+01  +/-    0.940783126372485984E-02
Nested Importance Sampling Global Log-Evidence:   -0.182509196671581808E+01  +/-    0.474855630673242241E-01

Dim No.       Mean        Sigma
   1    0.377140535747749694E+00    0.149465527536000314E-01
   2   -0.432601606411724902E+02    0.153933407081139251E+01
   3    0.651016061224488296E+00    0.274371242584509845E+00
   4    0.806664543576948723E+00    0.535984392889023373E-01
   5    0.503433210836178296E-02    0.136007481098603285E-02
   6    0.817297600831639159E+00    0.483941440621017127E-01
   7   -0.254128119742098235E+01    0.647956867437396444E-01
   8    0.422631475386631220E-01    0.214090809867055268E-01
   9   -0.462548069610484980E+01    0.191323979926633059E+01
  10   -0.693214751434425569E-01    0.958277447694851070E-01
  11   -0.734245126048059804E-01    0.108505694754493232E+00
  12   -0.335847633411021529E+00    0.154794259274126655E+00
  13    0.103107004435679370E+00    0.110830712394029959E+00
  14   -0.121951045909735667E+01    0.270418903377069066E-01
  15    0.668923662189301993E+00    0.191435426790285135E-01
  16    0.361810869498630439E+01    0.646163250023099378E+00
  17    0.209160187158360031E+02    0.122190738943999633E+01
  18    0.116986779157074294E+01    0.686438804013504017E-01
  19    0.674104380771990697E-01    0.193353436333348720E-01
  20    0.619759416871074387E+00    0.154894857376585177E+00

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.361885976500282702E+00
   2   -0.440761423910595838E+02
   3    0.442397019831617722E+00
   4    0.762629294566391946E+00
   5    0.581722558846632133E-02
   6    0.828183521568723990E+00
   7   -0.257282476793900994E+01
   8    0.332193680163249475E-01
   9   -0.514819956094788456E+01
  10    0.356359171999437174E-01
  11    0.465797695199392583E-01
  12   -0.391703381561867625E+00
  13    0.106256257577749424E+00
  14   -0.126568739925006590E+01
  15    0.717848801280452031E+00
  16    0.329337246619387791E+01
  17    0.193003662071950401E+02
  18    0.124868721245348535E+01
  19    0.520144546136544553E-01
  20    0.687400594756813255E+00

MAP Parameters
Dim No.        Parameter
   1    0.368380824093877846E+00
   2   -0.393872229748815457E+02
   3    0.563117179550575608E+00
   4    0.775166117193234472E+00
   5    0.320689531131271863E-02
   6    0.875796871026272461E+00
   7   -0.250481721692778248E+01
   8    0.626779340956638842E-02
   9   -0.519309882647212806E+01
  10   -0.137246392775436099E+00
  11   -0.217256050921490196E-01
  12   -0.649750035695754846E+00
  13    0.615951525139563916E-01
  14   -0.118387812885097476E+01
  15    0.655347141828223623E+00
  16    0.345195243589106537E+01
  17    0.217249807450793710E+02
  18    0.113204283269941608E+01
  19    0.865862662936058847E-01
  20    0.726002003494889858E+00
