Nested Sampling Global Log-Evidence           :   -0.552627459212196186E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.560991294662537214E+02  +/-    0.116569012482657719E+00

Dim No.       Mean        Sigma
   1    0.140045444008991660E+00    0.164519198565327802E-02
   2   -0.144074053148921255E+02    0.115461017190231563E+01
   3    0.193661237074684522E+01    0.414212960593601538E-02
   4    0.152495210565518313E+01    0.445916424085456911E-01
   5    0.452309309243521460E-02    0.902887216423354746E-04
   6    0.192349000429134498E+01    0.510709880198728216E-02
   7   -0.184070689514920027E+01    0.189466059226768235E+00
   8   -0.180294733693075915E+00    0.516225344308226218E-02
   9   -0.662514936396096665E+01    0.178898857515731757E+01
  10    0.347987223629998080E-01    0.942020446971083419E-02
  11   -0.158001330402970208E+00    0.595868919969795852E-01
  12   -0.739596993440428396E-01    0.192225778139565560E-01
  13   -0.183146505353565137E+00    0.149469892708684535E-01
  14   -0.106342136649573282E+01    0.102533956782214653E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.141258801519180355E+00
   2   -0.142996565811616474E+02
   3    0.193659902637403669E+01
   4    0.159295571704273753E+01
   5    0.449612329765079061E-02
   6    0.191564960271347107E+01
   7   -0.195243158237653969E+01
   8   -0.182449152355465438E+00
   9   -0.555482544372578957E+01
  10    0.280257571520256751E-01
  11   -0.283938297235340253E+00
  12   -0.618146610457473225E-01
  13   -0.168362744641883111E+00
  14   -0.106633896081228885E+01

MAP Parameters
Dim No.        Parameter
   1    0.142761893327082362E+00
   2   -0.165994287826750480E+02
   3    0.193372731400261122E+01
   4    0.145450722429153645E+01
   5    0.450252698327175370E-02
   6    0.191968765137236264E+01
   7   -0.188341169152166921E+01
   8   -0.178591753394164415E+00
   9   -0.626983988655275759E+01
  10    0.538912185555017118E-01
  11   -0.189611785808114719E+00
  12   -0.916488039403582366E-01
  13   -0.200323545869381753E+00
  14   -0.107118199077425169E+01
