Nested Sampling Global Log-Evidence           :   -0.178811341762392786E+02  +/-    0.412846115998288521E+00
Nested Importance Sampling Global Log-Evidence:   -0.229843207661064071E+02  +/-    0.405745052362234265E-01

Dim No.       Mean        Sigma
   1    0.455031547991463087E-01    0.214429896431118441E-01
   2   -0.171407249666878982E+02    0.384314200327446764E+01
   3    0.703033967881964372E+00    0.167761037029940857E+00
   4    0.191107686932278464E+01    0.546917896592456557E-01
   5    0.710188696361645482E-02    0.751107699616328076E-03
   6    0.119256140037041791E+01    0.251522816813202321E+00
   7   -0.171453527629712354E+01    0.475876258918448924E+00
   8   -0.943617082137148955E-01    0.534917397536670974E-01
   9   -0.375494182934058651E+01    0.436346872405663522E+01
  10   -0.158290873260544390E+00    0.172028174569238718E+00
  11   -0.548706012352160807E-01    0.781704584551628501E-01
  12   -0.239417550372552190E+00    0.169696449190732707E+00
  13   -0.329885921262450810E+00    0.204428044094463190E+00
  14   -0.106372098157810480E+01    0.562376401467371834E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.323127569025731670E-01
   2   -0.148953752447621177E+02
   3    0.573808735503988254E+00
   4    0.190276813155497626E+01
   5    0.725338710456187741E-02
   6    0.110332208722823877E+01
   7   -0.146375647010987886E+01
   8   -0.750732690532436853E-01
   9   -0.718642606783334692E+01
  10   -0.295262428056487836E+00
  11   -0.712853618481552043E-01
  12   -0.253655995804424550E+00
  13   -0.346946556898165448E+00
  14   -0.111908740172136456E+01

MAP Parameters
Dim No.        Parameter
   1    0.323127569025731670E-01
   2   -0.148953752447621177E+02
   3    0.573808735503988254E+00
   4    0.190276813155497626E+01
   5    0.725338710456187741E-02
   6    0.110332208722823877E+01
   7   -0.146375647010987886E+01
   8   -0.750732690532436853E-01
   9   -0.718642606783334692E+01
  10   -0.295262428056487836E+00
  11   -0.712853618481552043E-01
  12   -0.253655995804424550E+00
  13   -0.346946556898165448E+00
  14   -0.111908740172136456E+01
