Nested Sampling Global Log-Evidence           :   -0.892992075953742415E+01  +/-    0.318023679765994716E+00
Nested Importance Sampling Global Log-Evidence:   -0.139343355332261734E+02  +/-    0.534350528192742355E-01

Dim No.       Mean        Sigma
   1    0.131368985607464211E+00    0.411999380803839688E-01
   2   -0.258218400395606054E+02    0.405672323481422303E+01
   3    0.958775745646951449E+00    0.205696889504021291E+00
   4    0.129882312619918450E+01    0.262400230920346478E+00
   5    0.932512003809161938E-02    0.384568217946187939E-02
   6    0.157172934355946547E+01    0.131864764530873646E+00
   7   -0.168560244417177496E+01    0.382814916594031274E+00
   8   -0.673465344510382202E-01    0.698692122129991183E-01
   9   -0.171974335982092996E+01    0.335625379942709889E+01
  10   -0.155785336297477983E+00    0.141662917299550273E+00
  11   -0.139901866806574262E-01    0.133276207766256427E+00
  12   -0.170038412893672941E+00    0.209588953589536969E+00
  13   -0.139028589165373861E+00    0.122717826711443406E+00
  14   -0.105537963246719468E+01    0.517573377922694658E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.148355529512305850E+00
   2   -0.280444986945009518E+02
   3    0.756997128192150370E+00
   4    0.131163644476287677E+01
   5    0.562603152806084340E-02
   6    0.148035345759199743E+01
   7   -0.188009660139222112E+01
   8   -0.260329155101428344E-02
   9    0.233174194276778968E+01
  10    0.642476656508831623E-01
  11   -0.147366612273713171E+00
  12   -0.184537441418562986E+00
  13   -0.966687502296832285E-01
  14   -0.102539277336366341E+01

MAP Parameters
Dim No.        Parameter
   1    0.148355529512305850E+00
   2   -0.280444986945009518E+02
   3    0.756997128192150370E+00
   4    0.131163644476287677E+01
   5    0.562603152806084340E-02
   6    0.148035345759199743E+01
   7   -0.188009660139222112E+01
   8   -0.260329155101428344E-02
   9    0.233174194276778968E+01
  10    0.642476656508831623E-01
  11   -0.147366612273713171E+00
  12   -0.184537441418562986E+00
  13   -0.966687502296832285E-01
  14   -0.102539277336366341E+01
