Nested Sampling Global Log-Evidence           :   -0.160379857724472674E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.214577076895169894E+01  +/-    0.726619674820851158E-01

Dim No.       Mean        Sigma
   1    0.842073082786363031E-01    0.970361646941775291E-02
   2   -0.163404524643452760E+02    0.347608751881740674E+00
   3    0.670251563176289311E+00    0.331388431752483933E-01
   4    0.158808015329140551E+01    0.204252847583864597E-01
   5    0.928216553934150916E-02    0.532113697209065403E-03
   6    0.136983901853097034E+01    0.418527805463053404E-01
   7   -0.173255550779873380E+01    0.177428179190377122E+00
   8   -0.375762562677158241E-01    0.127390745266559684E-01
   9   -0.655087601572414879E+01    0.356056948084705893E+00
  10   -0.561716706398808358E-01    0.103806985696543647E+00
  11   -0.226604928251922201E-02    0.158875244521715503E-01
  12   -0.163626909025934186E+00    0.449497386199680590E-01
  13   -0.255360691780772697E+00    0.728324287416580035E-01
  14   -0.106268319484283502E+01    0.127714394573338642E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.903236483308947069E-01
   2   -0.163752971966930758E+02
   3    0.628428838256299804E+00
   4    0.160368887448036257E+01
   5    0.104631521563152245E-01
   6    0.134005880667454602E+01
   7   -0.142127265468034047E+01
   8   -0.211926508792144343E-01
   9   -0.689354740105379271E+01
  10   -0.244966084859425046E-01
  11   -0.757122329263302217E-03
  12   -0.969698568783825959E-01
  13   -0.159653854459729072E+00
  14   -0.109404485959883968E+01

MAP Parameters
Dim No.        Parameter
   1    0.742321831271841037E-01
   2   -0.161578657119669842E+02
   3    0.732829498995000383E+00
   4    0.158631644293755980E+01
   5    0.939753202087951003E-02
   6    0.142381087384241511E+01
   7   -0.161376492439019326E+01
   8   -0.352877893284201799E-01
   9   -0.629662876282394990E+01
  10    0.143233956221284098E+00
  11    0.190107371870933649E-01
  12   -0.108339175637459165E+00
  13   -0.321664836550960620E+00
  14   -0.105846247433948037E+01
