Nested Sampling Global Log-Evidence           :   -0.712490398233266120E+01  +/-    0.282751759870071395E+00
Nested Importance Sampling Global Log-Evidence:   -0.121209671681969198E+02  +/-    0.513520758502444413E-01

Dim No.       Mean        Sigma
   1    0.986154192461991402E-01    0.424413772462369221E-01
   2   -0.221233452863813582E+02    0.320890957242217612E+01
   3    0.782240615274200968E+00    0.217357103731857348E+00
   4    0.149835707848517630E+01    0.315069214761709460E+00
   5    0.850202747656656453E-02    0.303997738166665024E-02
   6    0.177982828135053728E+01    0.254401665618203598E+00
   7   -0.165985418763218795E+01    0.394603834412124377E+00
   8   -0.355044242294418264E-01    0.445216509014689094E-01
   9   -0.427572524120796249E+01    0.301659192771875873E+01
  10   -0.195813871909538029E+00    0.156474542226962526E+00
  11   -0.226672256297497793E-01    0.134954259128736487E+00
  12   -0.220374216268003131E+00    0.221901012112959678E+00
  13   -0.913255767630273690E-01    0.163032349620860495E+00
  14   -0.106135271933388120E+01    0.531454892932093498E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.173763046313302916E+00
   2   -0.200329403727601090E+02
   3    0.973112385220371467E+00
   4    0.139572870443408914E+01
   5    0.104132469938677877E-01
   6    0.173451500979539142E+01
   7   -0.174074312251967322E+01
   8   -0.372241469267001676E-01
   9   -0.704566449402010697E+01
  10   -0.904569685182665811E-01
  11   -0.198880624527426247E+00
  12   -0.131213586212605426E+00
  13   -0.167514899570247733E-01
  14   -0.103107629855587724E+01

MAP Parameters
Dim No.        Parameter
   1    0.173763046313302916E+00
   2   -0.200329403727601090E+02
   3    0.973112385220371467E+00
   4    0.139572870443408914E+01
   5    0.104132469938677877E-01
   6    0.173451500979539142E+01
   7   -0.174074312251967322E+01
   8   -0.372241469267001676E-01
   9   -0.704566449402010697E+01
  10   -0.904569685182665811E-01
  11   -0.198880624527426247E+00
  12   -0.131213586212605426E+00
  13   -0.167514899570247733E-01
  14   -0.103107629855587724E+01
