Nested Sampling Global Log-Evidence           :   -0.411080575556281858E+02  +/-    0.361457257898497530E+00
Nested Importance Sampling Global Log-Evidence:   -0.466850836564749940E+02  +/-    0.390529012759260330E-01

Dim No.       Mean        Sigma
   1    0.146538065921431489E-01    0.345846371150820217E-01
   2   -0.172011562410643783E+02    0.212203611795107427E+01
   3    0.393223054775600711E+00    0.209507088705188860E+00
   4    0.172934734522039513E+01    0.266081141515104647E+00
   5    0.162446343398933400E-01    0.393232307360174161E-02
   6    0.155953461844282337E+01    0.397892224213836632E+00
   7   -0.163735350083364062E+01    0.406562385899891077E+00
   8    0.279618866407628994E-01    0.516953270671225845E-01
   9   -0.311489475761812606E+01    0.218380119600135281E+01
  10   -0.482599595061325506E-01    0.128693178751885184E+00
  11    0.252826688271889357E-02    0.133615954339522947E+00
  12   -0.422073526603871152E+00    0.169832101606241959E+00
  13   -0.143394214796072200E+00    0.218740312584049718E+00
  14   -0.107138212198992000E+01    0.578057897939195306E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.558328761550991801E-01
   2   -0.195222029344026389E+02
   3    0.210172172271121505E+00
   4    0.106514533348374130E+01
   5    0.132025664537769663E-01
   6    0.942306284581030051E+00
   7   -0.124526881152681468E+01
   8    0.100295274998776857E+00
   9    0.645969009102249192E+00
  10   -0.465869755333111202E-01
  11    0.177032022211045720E+00
  12   -0.197017717596612629E+00
  13    0.359816698654737588E+00
  14   -0.102541986040885691E+01

MAP Parameters
Dim No.        Parameter
   1    0.558328761550991801E-01
   2   -0.195222029344026389E+02
   3    0.210172172271121505E+00
   4    0.106514533348374130E+01
   5    0.132025664537769663E-01
   6    0.942306284581030051E+00
   7   -0.124526881152681468E+01
   8    0.100295274998776857E+00
   9    0.645969009102249192E+00
  10   -0.465869755333111202E-01
  11    0.177032022211045720E+00
  12   -0.197017717596612629E+00
  13    0.359816698654737588E+00
  14   -0.102541986040885691E+01
