Nested Sampling Global Log-Evidence           :   -0.598516538605606954E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.602809676552661458E+02  +/-    0.554107365948927344E-01

Dim No.       Mean        Sigma
   1    0.624362125427336059E-01    0.617525338013227604E-03
   2   -0.223974054521046071E+02    0.334849704565065090E-01
   3    0.872432801143734338E+00    0.226123783940905283E-02
   4    0.150383577310354677E+01    0.450157480154400342E-02
   5    0.708934424670960850E-02    0.487662588077846925E-04
   6    0.186592946969591478E+01    0.115640929504155993E-02
   7   -0.157100737869860252E+01    0.257361559968214346E-01
   8   -0.212329098254704363E+00    0.106295393257981388E-02
   9   -0.248181900635538133E+01    0.197409302273611781E+00
  10   -0.325460977419475550E+00    0.686352109739115940E-02
  11   -0.339789016793751800E-01    0.742432243669345626E-02
  12   -0.164071302504395139E+00    0.329650388482468889E-02
  13   -0.484472155197335635E-01    0.155882572906538620E-02
  14   -0.106834981735516621E+01    0.314209283561420541E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.615126367613555644E-01
   2   -0.224390178758381040E+02
   3    0.874550319652899422E+00
   4    0.150847092550617079E+01
   5    0.708170105348215895E-02
   6    0.186507542620092237E+01
   7   -0.156215757398448019E+01
   8   -0.213631587077881407E+00
   9   -0.243733316855192017E+01
  10   -0.331176236400353208E+00
  11   -0.323342337562657969E-01
  12   -0.162777049256744855E+00
  13   -0.488258115319362002E-01
  14   -0.106776467738138647E+01

MAP Parameters
Dim No.        Parameter
   1    0.635389164592807254E-01
   2   -0.223705671156564847E+02
   3    0.869608443183737978E+00
   4    0.150461694809206259E+01
   5    0.697355055451002147E-02
   6    0.186773901513633578E+01
   7   -0.159735478446038259E+01
   8   -0.213677993083450729E+00
   9   -0.247295667743651837E+01
  10   -0.318398139513687173E+00
  11   -0.396164585144215195E-01
  12   -0.166058804164070012E+00
  13   -0.501522470418751046E-01
  14   -0.106900396012620025E+01
